ISO,Year,IL_baseline
CUW,2011,0.0
CUW,2012,0.0
CUW,2013,0.0
CUW,2014,0.0
CUW,2015,0.0
CUW,2016,0.0
CUW,2017,0.0
CUW,2018,0.0
CYM,1961,0.0
CYM,1962,0.0
CYM,1963,0.0
CYM,1964,0.0
CYM,1965,0.0
CYM,1966,0.0
CYM,1967,0.0
CYM,1968,0.0
CYM,1969,0.0
CYM,1970,0.0
CYM,1971,0.0
CYM,1972,0.0
CYM,1973,0.0
CYM,1974,0.0
CYM,1975,0.0
CYM,1976,0.0
CYM,1977,0.0
CYM,1978,0.0
CYM,1979,0.0
CYM,1980,0.0
CYM,1981,0.0
CYM,1982,0.0
CYM,1983,0.0
CYM,1984,0.0
CYM,1985,0.0
CYM,1986,0.0
CYM,1987,0.0
CYM,1988,0.0
CYM,1989,0.0
CYM,1990,0.0
CYM,1991,0.0
CYM,1992,0.0
CYM,1993,0.0
CYM,1994,0.0
CYM,1995,0.0
CYM,1996,0.0
CYM,1997,0.0
CYM,1998,0.0
CYM,1999,0.0
CYM,2000,0.0
CYM,2001,0.0
CYM,2002,0.0
CYM,2003,0.0
CYM,2004,0.0
CYM,2005,0.0
CYM,2006,0.0
CYM,2007,0.0
CYM,2008,0.0
CYM,2009,0.0
CYM,2010,0.0
CYM,2011,0.0
CYM,2012,0.0
CYM,2013,0.0
CYM,2014,0.0
CYM,2015,0.0
CYM,2016,0.0
CYM,2017,0.0
CYM,2018,0.0
CYP,1961,0.0
CYP,1962,0.0
CYP,1963,0.0
CYP,1964,0.0
CYP,1965,0.0
CYP,1966,0.0
CYP,1967,0.0
CYP,1968,0.0
CYP,1969,0.0
CYP,1970,0.0
CYP,1971,0.0
CYP,1972,0.0
CYP,1973,0.0
CYP,1974,0.0
CYP,1975,0.0
CYP,1976,0.0
CYP,1977,0.0
CYP,1978,0.0
CYP,1979,0.0
CYP,1980,0.0
CYP,1981,0.0
CYP,1982,0.0
CYP,1983,0.0
CYP,1984,0.0
CYP,1985,0.0
CYP,1986,0.0
CYP,1987,0.0
CYP,1988,0.0
CYP,1989,0.0
CYP,1990,0.0
CYP,1991,0.0
CYP,1992,0.0
CYP,1993,0.0
CYP,1994,0.0
CYP,1995,0.0
CYP,1996,0.0
CYP,1997,0.0
CYP,1998,0.0
CYP,1999,0.0
CYP,2000,0.0
CYP,2001,6.0
CYP,2002,7.0
CYP,2003,5.0
CYP,2004,11.0
CYP,2005,21.0
CYP,2006,18.0
CYP,2007,16.4
CYP,2008,11.8
CYP,2009,13.8
CYP,2010,9.5
CYP,2011,12.3
CYP,2012,11.4
CYP,2013,10.3
CYP,2014,12.1
CYP,2015,16.57
CYP,2016,11.47
CYP,2017,17.45
CYP,2018,16.665
CZE,1993,0.0
CZE,1994,0.0
CZE,1995,0.0
CZE,1996,0.0
CZE,1997,0.0
CZE,1998,0.0
CZE,1999,0.0
CZE,2000,0.0
CZE,2001,116.0
CZE,2002,83.0
CZE,2003,177.0
CZE,2004,55.0
CZE,2005,0.0
CZE,2006,44.0
CZE,2007,30.0
CZE,2008,23.0
CZE,2009,29.0
CZE,2010,45.0
CZE,2011,28.0
CZE,2012,33.0
CZE,2013,24.0
CZE,2014,22.0
CZE,2015,35.0
CZE,2016,30.0
CZE,2017,26.0
CZE,2018,26.0
DEU,1961,0.0
DEU,1962,0.0
DEU,1963,0.0
DEU,1964,0.0
DEU,1965,0.0
DEU,1966,0.0
DEU,1967,0.0
DEU,1968,0.0
DEU,1969,0.0
DEU,1970,0.0
DEU,1971,0.0
DEU,1972,0.0
DEU,1973,0.0
DEU,1974,0.0
DEU,1975,0.0
DEU,1976,0.0
DEU,1977,0.0
DEU,1978,0.0
DEU,1979,0.0
DEU,1980,0.0
DEU,1981,0.0
DEU,1982,0.0
DEU,1983,0.0
DEU,1984,0.0
DEU,1985,0.0
DEU,1986,0.0
DEU,1987,0.0
DEU,1988,0.0
DEU,1989,0.0
DEU,1990,0.0
DEU,1991,0.0
DEU,1992,0.0
DEU,1993,0.0
DEU,1994,0.0
DEU,1995,0.0
DEU,1996,0.0
DEU,1997,0.0
DEU,1998,0.0
DEU,1999,0.0
DEU,2000,0.0
DEU,2001,850.0
DEU,2002,835.0
DEU,2003,939.0
DEU,2004,784.0
DEU,2005,794.0
DEU,2006,741.0
DEU,2007,648.0
DEU,2008,310.0
DEU,2009,246.0
DEU,2010,252.0
DEU,2011,229.0
DEU,2012,215.0
DEU,2013,199.0
DEU,2014,189.0
DEU,2015,310.0
DEU,2016,310.0
DEU,2017,318.0
DEU,2018,360.0
DJI,1961,0.0
DJI,1962,0.0
DJI,1963,0.0
DJI,1964,0.0
DJI,1965,0.0
DJI,1966,0.0
DJI,1967,0.0
DJI,1968,0.0
DJI,1969,0.0
DJI,1970,0.0
DJI,1971,0.0
DJI,1972,0.0
DJI,1973,0.0
DJI,1974,0.0
DJI,1975,0.0
DJI,1976,0.0
DJI,1977,0.0
DJI,1978,0.0
DJI,1979,0.0
DJI,1980,0.0
DJI,1981,0.0
DJI,1982,0.0
DJI,1983,0.0
DJI,1984,0.0
DJI,1985,0.0
DJI,1986,0.0
DJI,1987,0.0
DJI,1988,0.0
DJI,1989,0.0
DJI,1990,0.0
DJI,1991,0.0
DJI,1992,0.0
DJI,1993,0.0
DJI,1994,0.0
DJI,1995,0.0
DJI,1996,0.0
DJI,1997,0.0
DJI,1998,0.0
DJI,1999,0.0
DJI,2000,0.0
DJI,2001,0.0
DJI,2002,0.0
DJI,2003,0.0
DJI,2004,0.0
DJI,2005,0.0
DJI,2006,0.0
DJI,2007,0.0
DJI,2008,0.0
DJI,2009,0.0
DJI,2010,0.0
DJI,2011,0.0
DJI,2012,0.0
DJI,2013,0.0
DJI,2014,0.0
DJI,2015,0.0
DJI,2016,0.0
DJI,2017,0.0
DJI,2018,0.0
DMA,1961,0.0
DMA,1962,0.0
DMA,1963,0.0
DMA,1964,0.0
DMA,1965,0.0
DMA,1966,0.0
DMA,1967,0.0
DMA,1968,0.0
DMA,1969,0.0
DMA,1970,0.0
DMA,1971,0.0
DMA,1972,0.0
DMA,1973,0.0
DMA,1974,0.0
DMA,1975,0.0
DMA,1976,0.0
DMA,1977,0.0
DMA,1978,0.0
DMA,1979,0.0
DMA,1980,0.0
DMA,1981,0.0
DMA,1982,0.0
DMA,1983,0.0
DMA,1984,0.0
DMA,1985,0.0
DMA,1986,0.0
DMA,1987,0.0
DMA,1988,0.0
DMA,1989,0.0
DMA,1990,0.0
DMA,1991,0.0
DMA,1992,0.0
DMA,1993,0.0
DMA,1994,0.0
DMA,1995,0.0
DMA,1996,0.0
DMA,1997,0.0
DMA,1998,0.0
DMA,1999,0.0
DMA,2000,0.0
DMA,2001,0.0
DMA,2002,0.0
DMA,2003,0.0
DMA,2004,0.0
DMA,2005,0.0
DMA,2006,0.0
DMA,2007,0.0
DMA,2008,0.0
DMA,2009,0.0
DMA,2010,0.0
DMA,2011,0.0
DMA,2012,0.0
DMA,2013,0.0
DMA,2014,0.0
DMA,2015,0.0
DMA,2016,0.0
DMA,2017,0.0
DMA,2018,0.0
DNK,1961,0.0
DNK,1962,0.0
DNK,1963,0.0
DNK,1964,0.0
DNK,1965,0.0
DNK,1966,0.0
DNK,1967,0.0
DNK,1968,0.0
DNK,1969,0.0
DNK,1970,0.0
DNK,1971,0.0
DNK,1972,0.0
DNK,1973,0.0
DNK,1974,0.0
DNK,1975,0.0
DNK,1976,0.0
DNK,1977,0.0
DNK,1978,0.0
DNK,1979,0.0
DNK,1980,0.0
DNK,1981,0.0
DNK,1982,0.0
DNK,1983,0.0
DNK,1984,0.0
DNK,1985,0.0
DNK,1986,0.0
DNK,1987,0.0
DNK,1988,0.0
DNK,1989,0.0
DNK,1990,0.0
DNK,1991,0.0
DNK,1992,0.0
DNK,1993,0.0
DNK,1994,0.0
DNK,1995,0.0
DNK,1996,0.0
DNK,1997,0.0
DNK,1998,0.0
DNK,1999,0.0
DNK,2000,0.0
DNK,2001,1.0
DNK,2002,1.0
DNK,2003,1.0
DNK,2004,1.0
DNK,2005,17.0
DNK,2006,13.0
DNK,2007,11.0
DNK,2008,10.0
DNK,2009,33.0
DNK,2010,35.0
DNK,2011,25.0
DNK,2012,25.0
DNK,2013,26.0
DNK,2014,22.0
DNK,2015,27.0
DNK,2016,34.0
DNK,2017,37.263
DNK,2018,76.0
DOM,1961,0.0
DOM,1962,0.0
DOM,1963,0.0
DOM,1964,0.0
DOM,1965,0.0
DOM,1966,0.0
DOM,1967,0.0
DOM,1968,0.0
DOM,1969,0.0
DOM,1970,0.0
DOM,1971,0.0
DOM,1972,0.0
DOM,1973,0.0
DOM,1974,0.0
DOM,1975,0.0
DOM,1976,0.0
DOM,1977,0.0
DOM,1978,0.0
DOM,1979,0.0
DOM,1980,0.0
DOM,1981,0.0
DOM,1982,0.0
DOM,1983,0.0
DOM,1984,0.0
DOM,1985,0.0
DOM,1986,0.0
DOM,1987,0.0
DOM,1988,0.0
DOM,1989,0.0
DOM,1990,0.0
DOM,1991,0.0
DOM,1992,0.0
DOM,1993,0.0
DOM,1994,0.0
DOM,1995,0.0
DOM,1996,0.0
DOM,1997,0.0
DOM,1998,0.0
DOM,1999,0.0
DOM,2000,0.0
DOM,2001,0.0
DOM,2002,0.0
DOM,2003,0.0
DOM,2004,0.0
DOM,2005,0.0
DOM,2006,0.0
DOM,2007,0.0
DOM,2008,0.0
DOM,2009,0.0
DOM,2010,0.0
DOM,2011,0.0
DOM,2012,0.0
DOM,2013,0.0
DOM,2014,0.0
DOM,2015,0.0
DOM,2016,0.0
DOM,2017,0.0
DOM,2018,0.0
DZA,1961,0.0
DZA,1962,0.0
DZA,1963,0.0
DZA,1964,0.0
DZA,1965,0.0
DZA,1966,0.0
DZA,1967,0.0
DZA,1968,0.0
DZA,1969,0.0
DZA,1970,0.0
DZA,1971,0.0
DZA,1972,0.0
DZA,1973,0.0
DZA,1974,0.0
DZA,1975,0.0
DZA,1976,0.0
DZA,1977,0.0
DZA,1978,0.0
DZA,1979,0.0
DZA,1980,0.0
DZA,1981,0.0
DZA,1982,0.0
DZA,1983,0.0
DZA,1984,0.0
DZA,1985,0.0
DZA,1986,0.0
DZA,1987,0.0
DZA,1988,0.0
DZA,1989,0.0
DZA,1990,0.0
DZA,1991,0.0
DZA,1992,0.0
DZA,1993,0.0
DZA,1994,0.0
DZA,1995,0.0
DZA,1996,0.0
DZA,1997,0.0
DZA,1998,0.0
DZA,1999,0.0
DZA,2000,0.0
DZA,2001,3743.0
DZA,2002,3734.0
DZA,2003,3701.5
DZA,2004,3383.0
DZA,2005,3590.0
DZA,2006,3405.0
DZA,2007,3573.0
DZA,2008,3563.0
DZA,2009,3424.0
DZA,2010,3276.0
DZA,2011,3247.0
DZA,2012,3152.3
DZA,2013,3043.0
DZA,2014,3065.5
DZA,2015,3093.7
DZA,2016,3030.5
DZA,2017,2909.4188
DZA,2018,0.0
ECU,1961,0.0
ECU,1962,0.0
ECU,1963,0.0
ECU,1964,0.0
ECU,1965,0.0
ECU,1966,0.0
ECU,1967,0.0
ECU,1968,0.0
ECU,1969,0.0
ECU,1970,0.0
ECU,1971,0.0
ECU,1972,0.0
ECU,1973,0.0
ECU,1974,0.0
ECU,1975,0.0
ECU,1976,0.0
ECU,1977,0.0
ECU,1978,0.0
ECU,1979,0.0
ECU,1980,0.0
ECU,1981,0.0
ECU,1982,0.0
ECU,1983,0.0
ECU,1984,0.0
ECU,1985,0.0
ECU,1986,0.0
ECU,1987,0.0
ECU,1988,0.0
ECU,1989,0.0
ECU,1990,0.0
ECU,1991,0.0
ECU,1992,0.0
ECU,1993,0.0
ECU,1994,0.0
ECU,1995,0.0
ECU,1996,0.0
ECU,1997,0.0
ECU,1998,0.0
ECU,1999,0.0
ECU,2000,0.0
ECU,2001,0.0
ECU,2002,282.0
ECU,2003,309.0
ECU,2004,204.0
ECU,2005,198.0
ECU,2006,190.0
ECU,2007,187.0
ECU,2008,235.0
ECU,2009,170.8
ECU,2010,194.0
ECU,2011,173.4
ECU,2012,127.0
ECU,2013,191.0
ECU,2014,94.0
ECU,2015,117.0
ECU,2016,126.0
ECU,2017,129.0
ECU,2018,168.0
EGY,1961,0.0
EGY,1962,0.0
EGY,1963,0.0
EGY,1964,0.0
EGY,1965,0.0
EGY,1966,0.0
EGY,1967,0.0
EGY,1968,0.0
EGY,1969,0.0
EGY,1970,0.0
EGY,1971,0.0
EGY,1972,0.0
EGY,1973,0.0
EGY,1974,0.0
EGY,1975,0.0
EGY,1976,0.0
EGY,1977,0.0
EGY,1978,0.0
EGY,1979,0.0
EGY,1980,0.0
EGY,1981,0.0
EGY,1982,0.0
EGY,1983,0.0
EGY,1984,0.0
EGY,1985,0.0
EGY,1986,0.0
EGY,1987,0.0
EGY,1988,0.0
EGY,1989,0.0
EGY,1990,0.0
EGY,1991,0.0
EGY,1992,0.0
EGY,1993,0.0
EGY,1994,0.0
EGY,1995,0.0
EGY,1996,0.0
EGY,1997,0.0
EGY,1998,0.0
EGY,1999,0.0
EGY,2000,0.0
EGY,2001,0.0
EGY,2002,0.0
EGY,2003,0.0
EGY,2004,0.0
EGY,2005,0.0
EGY,2006,0.0
EGY,2007,0.0
EGY,2008,0.0
EGY,2009,0.0
EGY,2010,0.0
EGY,2011,0.0
EGY,2012,173.1
EGY,2013,0.0
EGY,2014,0.0
EGY,2015,0.0
EGY,2016,0.0
EGY,2017,0.0
EGY,2018,0.0
ERI,1993,0.0
ERI,1994,0.0
ERI,1995,0.0
ERI,1996,0.0
ERI,1997,0.0
ERI,1998,0.0
ERI,1999,0.0
ERI,2000,0.0
ERI,2001,0.0
ERI,2002,0.0
ERI,2003,0.0
ERI,2004,0.0
ERI,2005,0.0
ERI,2006,0.0
ERI,2007,0.0
ERI,2008,0.0
ERI,2009,0.0
ERI,2010,0.0
ERI,2011,0.0
ERI,2012,0.0
ERI,2013,0.0
ERI,2014,0.0
ERI,2015,0.0
ERI,2016,0.0
ERI,2017,0.0
ERI,2018,0.0
ESH,1961,0.0
ESH,1962,0.0
ESH,1963,0.0
ESH,1964,0.0
ESH,1965,0.0
ESH,1966,0.0
ESH,1967,0.0
ESH,1968,0.0
ESH,1969,0.0
ESH,1970,0.0
ESH,1971,0.0
ESH,1972,0.0
ESH,1973,0.0
ESH,1974,0.0
ESH,1975,0.0
ESH,1976,0.0
ESH,1977,0.0
ESH,1978,0.0
ESH,1979,0.0
ESH,1980,0.0
ESH,1981,0.0
ESH,1982,0.0
ESH,1983,0.0
ESH,1984,0.0
ESH,1985,0.0
ESH,1986,0.0
ESH,1987,0.0
ESH,1988,0.0
ESH,1989,0.0
ESH,1990,0.0
ESH,1991,0.0
ESH,1992,0.0
ESH,1993,0.0
ESH,1994,0.0
ESH,1995,0.0
ESH,1996,0.0
ESH,1997,0.0
ESH,1998,0.0
ESH,1999,0.0
ESH,2000,0.0
ESH,2001,0.0
ESH,2002,0.0
ESH,2003,0.0
ESH,2004,0.0
ESH,2005,0.0
ESH,2006,0.0
ESH,2007,0.0
ESH,2008,0.0
ESH,2009,0.0
ESH,2010,0.0
ESH,2011,0.0
ESH,2012,0.0
ESH,2013,0.0
ESH,2014,0.0
ESH,2015,0.0
ESH,2016,0.0
ESH,2017,0.0
ESH,2018,0.0
ESP,1961,0.0
ESP,1962,0.0
ESP,1963,0.0
ESP,1964,0.0
ESP,1965,0.0
ESP,1966,0.0
ESP,1967,0.0
ESP,1968,0.0
ESP,1969,0.0
ESP,1970,0.0
ESP,1971,0.0
ESP,1972,0.0
ESP,1973,0.0
ESP,1974,0.0
ESP,1975,0.0
ESP,1976,0.0
ESP,1977,0.0
ESP,1978,0.0
ESP,1979,0.0
ESP,1980,0.0
ESP,1981,0.0
ESP,1982,0.0
ESP,1983,0.0
ESP,1984,0.0
ESP,1985,0.0
ESP,1986,0.0
ESP,1987,0.0
ESP,1988,0.0
ESP,1989,0.0
ESP,1990,0.0
ESP,1991,0.0
ESP,1992,0.0
ESP,1993,0.0
ESP,1994,0.0
ESP,1995,0.0
ESP,1996,0.0
ESP,1997,0.0
ESP,1998,0.0
ESP,1999,0.0
ESP,2000,0.0
ESP,2001,3510.0
ESP,2002,3137.0
ESP,2003,3353.0
ESP,2004,3400.0
ESP,2005,3500.0
ESP,2006,3800.0
ESP,2007,3895.0
ESP,2008,3363.0
ESP,2009,3733.0
ESP,2010,3810.0
ESP,2011,3711.0
ESP,2012,3601.0
ESP,2013,3076.0
ESP,2014,3042.0
ESP,2015,3041.93
ESP,2016,3288.65
ESP,2017,3173.8
ESP,2018,3026.633
EST,1992,0.0
EST,1993,0.0
EST,1994,0.0
EST,1995,0.0
EST,1996,0.0
EST,1997,0.0
EST,1998,0.0
EST,1999,0.0
EST,2000,0.0
EST,2001,33.0
EST,2002,25.2
EST,2003,28.4
EST,2004,22.4
EST,2005,22.9
EST,2006,19.1
EST,2007,18.8
EST,2008,19.5
EST,2009,29.7
EST,2010,42.2
EST,2011,46.2
EST,2012,50.8
EST,2013,41.0
EST,2014,39.0
EST,2015,55.0
EST,2016,17.0
EST,2017,13.0
EST,2018,13.0
ETH,1993,0.0
ETH,1994,0.0
ETH,1995,0.0
ETH,1996,0.0
ETH,1997,0.0
ETH,1998,0.0
ETH,1999,0.0
ETH,2000,0.0
ETH,2001,822.0
ETH,2002,840.0
ETH,2003,1076.0
ETH,2004,1369.0
ETH,2005,1398.0
ETH,2006,1444.0
ETH,2007,1165.0
ETH,2008,635.0
ETH,2009,635.0
ETH,2010,615.0
ETH,2011,618.0
ETH,2012,624.0
ETH,2013,628.0
ETH,2014,632.0
ETH,2015,636.0
ETH,2016,640.0
ETH,2017,642.2
ETH,2018,550.0
FIN,1961,0.0
FIN,1962,0.0
FIN,1963,0.0
FIN,1964,0.0
FIN,1965,0.0
FIN,1966,0.0
FIN,1967,0.0
FIN,1968,0.0
FIN,1969,0.0
FIN,1970,0.0
FIN,1971,0.0
FIN,1972,0.0
FIN,1973,0.0
FIN,1974,0.0
FIN,1975,0.0
FIN,1976,0.0
FIN,1977,0.0
FIN,1978,0.0
FIN,1979,0.0
FIN,1980,0.0
FIN,1981,0.0
FIN,1982,0.0
FIN,1983,0.0
FIN,1984,0.0
FIN,1985,0.0
FIN,1986,0.0
FIN,1987,0.0
FIN,1988,0.0
FIN,1989,0.0
FIN,1990,0.0
FIN,1991,0.0
FIN,1992,0.0
FIN,1993,0.0
FIN,1994,0.0
FIN,1995,0.0
FIN,1996,0.0
FIN,1997,0.0
FIN,1998,0.0
FIN,1999,0.0
FIN,2000,0.0
FIN,2001,202.0
FIN,2002,211.0
FIN,2003,220.0
FIN,2004,196.0
FIN,2005,241.0
FIN,2006,253.0
FIN,2007,232.0
FIN,2008,189.0
FIN,2009,230.0
FIN,2010,307.0
FIN,2011,276.0
FIN,2012,267.0
FIN,2013,254.0
FIN,2014,247.0
FIN,2015,271.3
FIN,2016,261.0
FIN,2017,254.0
FIN,2018,246.0
FJI,1961,0.0
FJI,1962,0.0
FJI,1963,0.0
FJI,1964,0.0
FJI,1965,0.0
FJI,1966,0.0
FJI,1967,0.0
FJI,1968,0.0
FJI,1969,0.0
FJI,1970,0.0
FJI,1971,0.0
FJI,1972,0.0
FJI,1973,0.0
FJI,1974,0.0
FJI,1975,0.0
FJI,1976,0.0
FJI,1977,0.0
FJI,1978,0.0
FJI,1979,0.0
FJI,1980,0.0
FJI,1981,0.0
FJI,1982,0.0
FJI,1983,0.0
FJI,1984,0.0
FJI,1985,0.0
FJI,1986,0.0
FJI,1987,0.0
FJI,1988,0.0
FJI,1989,0.0
FJI,1990,0.0
FJI,1991,0.0
FJI,1992,0.0
FJI,1993,0.0
FJI,1994,0.0
FJI,1995,0.0
FJI,1996,0.0
FJI,1997,0.0
FJI,1998,0.0
FJI,1999,0.0
FJI,2000,0.0
FJI,2001,0.0
FJI,2002,0.0
FJI,2003,0.0
FJI,2004,0.0
FJI,2005,0.0
FJI,2006,0.0
FJI,2007,0.0
FJI,2008,0.0
FJI,2009,34.2
FJI,2010,0.0
FJI,2011,0.0
FJI,2012,0.0
FJI,2013,0.0
FJI,2014,0.0
FJI,2015,0.0
FJI,2016,0.0
FJI,2017,0.0
FJI,2018,0.0
FLK,1961,0.0
FLK,1962,0.0
FLK,1963,0.0
FLK,1964,0.0
FLK,1965,0.0
FLK,1966,0.0
FLK,1967,0.0
FLK,1968,0.0
FLK,1969,0.0
FLK,1970,0.0
FLK,1971,0.0
FLK,1972,0.0
FLK,1973,0.0
FLK,1974,0.0
FLK,1975,0.0
FLK,1976,0.0
FLK,1977,0.0
FLK,1978,0.0
FLK,1979,0.0
FLK,1980,0.0
FLK,1981,0.0
FLK,1982,0.0
FLK,1983,0.0
FLK,1984,0.0
FLK,1985,0.0
FLK,1986,0.0
FLK,1987,0.0
FLK,1988,0.0
FLK,1989,0.0
FLK,1990,0.0
FLK,1991,0.0
FLK,1992,0.0
FLK,1993,0.0
FLK,1994,0.0
FLK,1995,0.0
FLK,1996,0.0
FLK,1997,0.0
FLK,1998,0.0
FLK,1999,0.0
FLK,2000,0.0
FLK,2001,0.0
FLK,2002,0.0
FLK,2003,0.0
FLK,2004,0.0
FLK,2005,0.0
FLK,2006,0.0
FLK,2007,0.0
FLK,2008,0.0
FLK,2009,0.0
FLK,2010,0.0
FLK,2011,0.0
FLK,2012,0.0
FLK,2013,0.0
FLK,2014,0.0
FLK,2015,0.0
FLK,2016,0.0
FLK,2017,0.0
FLK,2018,0.0
FRA,1961,0.0
FRA,1962,0.0
FRA,1963,0.0
FRA,1964,0.0
FRA,1965,0.0
FRA,1966,0.0
FRA,1967,0.0
FRA,1968,0.0
FRA,1969,0.0
FRA,1970,0.0
FRA,1971,0.0
FRA,1972,0.0
FRA,1973,0.0
FRA,1974,0.0
FRA,1975,0.0
FRA,1976,0.0
FRA,1977,0.0
FRA,1978,0.0
FRA,1979,0.0
FRA,1980,0.0
FRA,1981,0.0
FRA,1982,0.0
FRA,1983,0.0
FRA,1984,0.0
FRA,1985,0.0
FRA,1986,0.0
FRA,1987,0.0
FRA,1988,0.0
FRA,1989,0.0
FRA,1990,0.0
FRA,1991,0.0
FRA,1992,0.0
FRA,1993,0.0
FRA,1994,0.0
FRA,1995,0.0
FRA,1996,0.0
FRA,1997,0.0
FRA,1998,0.0
FRA,1999,0.0
FRA,2000,0.0
FRA,2001,1342.3
FRA,2002,1277.1
FRA,2003,1328.0
FRA,2004,1152.9
FRA,2005,1296.6
FRA,2006,1262.4
FRA,2007,1199.8
FRA,2008,733.0
FRA,2009,660.7
FRA,2010,623.2
FRA,2011,547.3
FRA,2012,498.9
FRA,2013,486.6
FRA,2014,466.4
FRA,2015,461.1
FRA,2016,468.867
FRA,2017,485.038
FRA,2018,485.5
FRO,1961,0.0
FRO,1962,0.0
FRO,1963,0.0
FRO,1964,0.0
FRO,1965,0.0
FRO,1966,0.0
FRO,1967,0.0
FRO,1968,0.0
FRO,1969,0.0
FRO,1970,0.0
FRO,1971,0.0
FRO,1972,0.0
FRO,1973,0.0
FRO,1974,0.0
FRO,1975,0.0
FRO,1976,0.0
FRO,1977,0.0
FRO,1978,0.0
FRO,1979,0.0
FRO,1980,0.0
FRO,1981,0.0
FRO,1982,0.0
FRO,1983,0.0
FRO,1984,0.0
FRO,1985,0.0
FRO,1986,0.0
FRO,1987,0.0
FRO,1988,0.0
FRO,1989,0.0
FRO,1990,0.0
FRO,1991,0.0
FRO,1992,0.0
FRO,1993,0.0
FRO,1994,0.0
FRO,1995,0.0
FRO,1996,0.0
FRO,1997,0.0
FRO,1998,0.0
FRO,1999,0.0
FRO,2000,0.0
FRO,2001,0.0
FRO,2002,0.0
FRO,2003,0.0
FRO,2004,0.0
FRO,2005,0.0
FRO,2006,0.0
FRO,2007,0.0
FRO,2008,0.0
FRO,2009,0.0
FRO,2010,0.0
FRO,2011,0.0
FRO,2012,0.0
FRO,2013,0.0
FRO,2014,0.0
FRO,2015,0.0
FRO,2016,0.0
FRO,2017,0.0
FRO,2018,0.0
FSM,1991,0.0
FSM,1992,0.0
FSM,1993,0.0
FSM,1994,0.0
FSM,1995,0.0
FSM,1996,0.0
FSM,1997,0.0
FSM,1998,0.0
FSM,1999,0.0
FSM,2000,0.0
FSM,2001,0.0
FSM,2002,0.0
FSM,2003,0.0
FSM,2004,0.0
FSM,2005,0.0
FSM,2006,0.0
FSM,2007,0.0
FSM,2008,0.0
FSM,2009,0.0
FSM,2010,0.0
FSM,2011,0.0
FSM,2012,0.0
FSM,2013,0.0
FSM,2014,0.0
FSM,2015,0.0
FSM,2016,0.0
FSM,2017,0.0
FSM,2018,0.0
GAB,1961,0.0
GAB,1962,0.0
GAB,1963,0.0
GAB,1964,0.0
GAB,1965,0.0
GAB,1966,0.0
GAB,1967,0.0
GAB,1968,0.0
GAB,1969,0.0
GAB,1970,0.0
GAB,1971,0.0
GAB,1972,0.0
GAB,1973,0.0
GAB,1974,0.0
GAB,1975,0.0
GAB,1976,0.0
GAB,1977,0.0
GAB,1978,0.0
GAB,1979,0.0
GAB,1980,0.0
GAB,1981,0.0
GAB,1982,0.0
GAB,1983,0.0
GAB,1984,0.0
GAB,1985,0.0
GAB,1986,0.0
GAB,1987,0.0
GAB,1988,0.0
GAB,1989,0.0
GAB,1990,0.0
GAB,1991,0.0
GAB,1992,0.0
GAB,1993,0.0
GAB,1994,0.0
GAB,1995,0.0
GAB,1996,0.0
GAB,1997,0.0
GAB,1998,0.0
GAB,1999,0.0
GAB,2000,0.0
GAB,2001,0.0
GAB,2002,0.0
GAB,2003,0.0
GAB,2004,0.0
GAB,2005,0.0
GAB,2006,0.0
GAB,2007,0.0
GAB,2008,0.0
GAB,2009,0.0
GAB,2010,0.0
GAB,2011,0.0
GAB,2012,0.0
GAB,2013,0.0
GAB,2014,0.0
GAB,2015,0.0
GAB,2016,0.0
GAB,2017,0.0
GAB,2018,0.0
GBR,1961,0.0
GBR,1962,0.0
GBR,1963,0.0
GBR,1964,0.0
GBR,1965,0.0
GBR,1966,0.0
GBR,1967,0.0
GBR,1968,0.0
GBR,1969,0.0
GBR,1970,0.0
GBR,1971,0.0
GBR,1972,0.0
GBR,1973,0.0
GBR,1974,0.0
GBR,1975,0.0
GBR,1976,0.0
GBR,1977,0.0
GBR,1978,0.0
GBR,1979,0.0
GBR,1980,0.0
GBR,1981,0.0
GBR,1982,0.0
GBR,1983,0.0
GBR,1984,0.0
GBR,1985,0.0
GBR,1986,0.0
GBR,1987,0.0
GBR,1988,0.0
GBR,1989,0.0
GBR,1990,0.0
GBR,1991,0.0
GBR,1992,0.0
GBR,1993,0.0
GBR,1994,0.0
GBR,1995,0.0
GBR,1996,0.0
GBR,1997,0.0
GBR,1998,0.0
GBR,1999,0.0
GBR,2000,0.0
GBR,2001,43.0
GBR,2002,33.0
GBR,2003,29.0
GBR,2004,29.0
GBR,2005,140.0
GBR,2006,197.0
GBR,2007,165.0
GBR,2008,175.0
GBR,2009,244.0
GBR,2010,174.0
GBR,2011,156.0
GBR,2012,153.0
GBR,2013,255.4
GBR,2014,160.2
GBR,2015,214.0
GBR,2016,261.7415
GBR,2017,241.3626
GBR,2018,264.9591
GEO,1992,0.0
GEO,1993,0.0
GEO,1994,0.0
GEO,1995,0.0
GEO,1996,0.0
GEO,1997,0.0
GEO,1998,0.0
GEO,1999,0.0
GEO,2000,0.0
GEO,2001,0.0
GEO,2002,0.0
GEO,2003,0.0
GEO,2004,81.0
GEO,2005,100.0
GEO,2006,132.0
GEO,2007,166.0
GEO,2008,130.0
GEO,2009,125.0
GEO,2010,120.0
GEO,2011,115.0
GEO,2012,110.0
GEO,2013,105.0
GEO,2014,104.0
GEO,2015,104.0
GEO,2016,104.0
GEO,2017,104.0
