ISO,Year,Item,RDi
AFG,2018,Oilseeds nes,-0.099
AFG,2018,Okra,0.0
AFG,2018,Olives,0.0
AFG,2018,"Onions, dry",0.0
AFG,2018,Oranges,0.0
AFG,2018,Papayas,0.0
AFG,2018,Peaches and nectarines,0.0
AFG,2018,Pears,0.0
AFG,2018,"Peas, dry",0.0
AFG,2018,"Peas, green",0.0
AFG,2018,Pepper (piper spp.),0.0
AFG,2018,Persimmons,0.0
AFG,2018,Pigeon peas,0.0
AFG,2018,Pineapples,0.0
AFG,2018,Pistachios,0.0
AFG,2018,Plantains and others,0.0
AFG,2018,Plums and sloes,0.0
AFG,2018,Poppy seed,-0.11900000000000001
AFG,2018,Potatoes,0.0
AFG,2018,Pulses nes,0.0
AFG,2018,"Pumpkins, squash and gourds",0.0
AFG,2018,Quinces,0.0
AFG,2018,Quinoa,0.0
AFG,2018,Rapeseed,0.0
AFG,2018,Raspberries,0.0
AFG,2018,"Rice, paddy",0.0
AFG,2018,Roots and tubers nes,0.0
AFG,2018,Rye,0.0
AFG,2018,Safflower seed,0.0
AFG,2018,Sesame seed,0.0
AFG,2018,Sorghum,0.0
AFG,2018,Soybeans,0.0
AFG,2018,Spices nes,0.0
AFG,2018,Spinach,0.0
AFG,2018,Strawberries,0.0
AFG,2018,Sugar beet,0.0
AFG,2018,Sugar cane,0.0
AFG,2018,Sunflower seed,0.0
AFG,2018,Sweet corn frozen,0.0
AFG,2018,Sweet corn prep or preserved,0.0
AFG,2018,Sweet potatoes,0.0
AFG,2018,"Tangerines, mandarins, clementines, satsumas",0.0
AFG,2018,Taro (cocoyam),-0.07100000000000001
AFG,2018,Tea,0.0
AFG,2018,Tomatoes,0.0
AFG,2018,Vanilla,0.0
AFG,2018,"Vegetables, fresh nes",0.0
AFG,2018,"Vegetables, leguminous nes",0.0
AFG,2018,"Walnuts, with shell",0.0
AFG,2018,Watermelons,0.0
AFG,2018,Wheat,0.0
AFG,2018,Yams,-0.786
AGO,2014,"Almonds, with shell",0.0
AGO,2014,"Anise, badian, fennel, coriander",0.0
AGO,2014,Apples,0.0
AGO,2014,Apricots,0.0
AGO,2014,Artichokes,0.0
AGO,2014,Asparagus,0.0
AGO,2014,Avocados,0.0
AGO,2014,Bananas,0.0
AGO,2014,Barley,0.0
AGO,2014,"Beans, dry",0.0
AGO,2014,"Beans, green",0.0
AGO,2014,Berries nes,0.0
AGO,2014,Blueberries,0.0
AGO,2014,"Brazil nuts, with shell",0.0
AGO,2014,"Broad beans, horse beans, dry",0.0
AGO,2014,Buckwheat,0.0
AGO,2014,Cabbages and other brassicas,0.0
AGO,2014,Canary seed,0.0
AGO,2014,Carrots and turnips,0.0
AGO,2014,"Cashew nuts, with shell",0.0
AGO,2014,Cassava,0.0
AGO,2014,Castor oil seed,0.0
AGO,2014,Cauliflowers and broccoli,0.0
AGO,2014,Cereals nes,0.0
AGO,2014,Cherries,0.0
AGO,2014,"Cherries, sour",0.0
AGO,2014,Chestnut,0.0
AGO,2014,Chick peas,0.0
AGO,2014,"Chillies and peppers, dry",0.0
AGO,2014,"Chillies and peppers, green",0.0
AGO,2014,Cinnamon (cannella),0.0
AGO,2014,Cloves,0.0
AGO,2014,"Cocoa, beans",0.0
AGO,2014,Coconuts,0.0
AGO,2014,"Coffee, green",0.0
AGO,2014,"Cow peas, dry",0.0
AGO,2014,Cranberries,0.0
AGO,2014,Cucumbers and gherkins,0.0
AGO,2014,Currants,0.0
AGO,2014,Dates,0.0
AGO,2014,Eggplants (aubergines),0.0
AGO,2014,"Eggs, hen, in shell",0.0
AGO,2014,"Eggs, other bird, in shell",0.0
AGO,2014,"Fat, cattle",0.0
AGO,2014,"Fat, goats",0.0
AGO,2014,"Fat, pigs",0.0
AGO,2014,"Fat, sheep",0.0
AGO,2014,Figs,0.0
AGO,2014,Fonio,0.0
AGO,2014,"Fruit, citrus nes",0.0
AGO,2014,"Fruit, fresh nes",0.0
AGO,2014,"Fruit, tropical fresh nes",0.0
AGO,2014,Garlic,0.0
AGO,2014,Ginger,0.0
AGO,2014,Grapefruit (inc. pomelos),0.0
AGO,2014,Grapes,0.0
AGO,2014,"Groundnuts, with shell",0.0
AGO,2014,"Hazelnuts, with shell",0.0
AGO,2014,Hempseed,0.0
AGO,2014,"Honey, natural",0.0
AGO,2014,Karite nuts (sheanuts),0.0
AGO,2014,Kiwi fruit,0.0
AGO,2014,Kola nuts,0.0
AGO,2014,"Leeks, other alliaceous vegetables",0.0
AGO,2014,Lemons and limes,0.0
AGO,2014,Lentils,0.0
AGO,2014,Lettuce and chicory,0.0
AGO,2014,Linseed,0.0
AGO,2014,Maize,0.0
AGO,2014,"Maize, green",0.0
AGO,2014,"Mangoes, mangosteens, guavas",0.0
AGO,2014,Maté,0.0
AGO,2014,Meat nes,0.0
AGO,2014,"Meat, buffalo",0.0
AGO,2014,"Meat, cattle",0.0
AGO,2014,"Meat, chicken",0.0
AGO,2014,"Meat, duck",0.0
AGO,2014,"Meat, game",0.0
AGO,2014,"Meat, goat",0.0
AGO,2014,"Meat, goose and guinea fowl",0.0
AGO,2014,"Meat, pig",0.0
AGO,2014,"Meat, rabbit",0.0
AGO,2014,"Meat, sheep",0.0
AGO,2014,"Meat, turkey",0.0
AGO,2014,"Melons, other (inc.cantaloupes)",0.0
AGO,2014,Melonseed,0.0
AGO,2014,"Milk, whole fresh cow",0.0
AGO,2014,Millet,0.0
AGO,2014,Mushrooms and truffles,0.0
AGO,2014,Mustard seed,0.0
AGO,2014,"Nutmeg, mace and cardamoms",0.0
AGO,2014,Nuts nes,0.0
AGO,2014,Oats,0.0
AGO,2014,Offals nes,0.0
AGO,2014,"Offals, edible, cattle",0.0
AGO,2014,"Offals, edible, goats",0.0
AGO,2014,"Offals, liver chicken",0.0
AGO,2014,"Offals, liver duck",0.0
AGO,2014,"Offals, liver geese",0.0
AGO,2014,"Offals, liver turkeys",0.0
AGO,2014,"Offals, pigs, edible",0.0
AGO,2014,"Offals, sheep,edible",0.0
AGO,2014,Oil palm fruit,0.0
AGO,2014,Oilseeds nes,0.0
AGO,2014,Olives,0.0
AGO,2014,"Onions, dry",0.0
AGO,2014,"Onions, shallots, green",0.0
AGO,2014,Oranges,0.0
AGO,2014,Papayas,0.0
AGO,2014,Peaches and nectarines,0.0
AGO,2014,Pears,0.0
AGO,2014,"Peas, dry",0.0
AGO,2014,"Peas, green",0.0
AGO,2014,Pepper (piper spp.),0.0
AGO,2014,Persimmons,0.0
AGO,2014,Pigeon peas,0.0
AGO,2014,Pineapples,0.0
AGO,2014,Pistachios,0.0
AGO,2014,Plantains and others,0.0
AGO,2014,Plums and sloes,0.0
AGO,2014,Poppy seed,0.0
AGO,2014,Potatoes,0.0
AGO,2014,Pulses nes,0.0
AGO,2014,"Pumpkins, squash and gourds",0.0
AGO,2014,Quinces,0.0
AGO,2014,Quinoa,0.0
AGO,2014,Rapeseed,0.0
AGO,2014,Raspberries,0.0
AGO,2014,"Rice, paddy",0.0
AGO,2014,Roots and tubers nes,0.0
AGO,2014,Safflower seed,0.0
AGO,2014,Sesame seed,0.0
AGO,2014,"Snails, not sea",0.0
AGO,2014,Sorghum,0.0
AGO,2014,Soybeans,0.0
AGO,2014,Spices nes,0.0
AGO,2014,Spinach,0.0
AGO,2014,Strawberries,0.0
AGO,2014,Sugar beet,0.0
AGO,2014,Sugar cane,0.0
AGO,2014,Sunflower seed,0.0
AGO,2014,Sweet corn frozen,0.0
AGO,2014,Sweet corn prep or preserved,0.0
AGO,2014,Sweet potatoes,0.0
AGO,2014,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2014,Tea,0.0
AGO,2014,Tomatoes,0.0
AGO,2014,Triticale,0.0
AGO,2014,Vanilla,0.0
AGO,2014,"Vegetables, fresh nes",0.0
AGO,2014,"Vegetables, leguminous nes",0.0
AGO,2014,"Walnuts, with shell",0.0
AGO,2014,Watermelons,0.0
AGO,2014,Wheat,0.0
AGO,2014,Yams,0.0
AGO,2015,"Almonds, with shell",0.0
AGO,2015,"Anise, badian, fennel, coriander",0.0
AGO,2015,Apples,0.0
AGO,2015,Apricots,0.0
AGO,2015,Artichokes,0.0
AGO,2015,Asparagus,0.0
AGO,2015,Avocados,0.0
AGO,2015,Bananas,0.0
AGO,2015,Barley,0.0
AGO,2015,"Beans, dry",0.0
AGO,2015,"Beans, green",0.0
AGO,2015,Berries nes,0.0
AGO,2015,Blueberries,0.0
AGO,2015,"Brazil nuts, with shell",0.0
AGO,2015,"Broad beans, horse beans, dry",0.0
AGO,2015,Buckwheat,0.0
AGO,2015,Cabbages and other brassicas,0.0
AGO,2015,Canary seed,0.0
AGO,2015,Carrots and turnips,0.0
AGO,2015,"Cashew nuts, with shell",0.0
AGO,2015,Cassava,0.0
AGO,2015,Castor oil seed,0.0
AGO,2015,Cauliflowers and broccoli,0.0
AGO,2015,Cereals nes,0.0
AGO,2015,Cherries,0.0
AGO,2015,"Cherries, sour",0.0
AGO,2015,Chestnut,0.0
AGO,2015,Chick peas,0.0
AGO,2015,"Chillies and peppers, dry",0.0
AGO,2015,"Chillies and peppers, green",0.0
AGO,2015,Cinnamon (cannella),0.0
AGO,2015,Cloves,0.0
AGO,2015,"Cocoa, beans",0.0
AGO,2015,Coconuts,0.0
AGO,2015,"Coffee, green",0.0
AGO,2015,"Cow peas, dry",0.0
AGO,2015,Cranberries,0.0
AGO,2015,Cucumbers and gherkins,0.0
AGO,2015,Currants,0.0
AGO,2015,Dates,0.0
AGO,2015,Eggplants (aubergines),0.0
AGO,2015,"Eggs, hen, in shell",0.0
AGO,2015,"Eggs, other bird, in shell",0.0
AGO,2015,"Fat, cattle",0.0
AGO,2015,"Fat, goats",0.0
AGO,2015,"Fat, pigs",0.0
AGO,2015,"Fat, sheep",0.0
AGO,2015,Figs,0.0
AGO,2015,Fonio,0.0
AGO,2015,"Fruit, citrus nes",0.0
AGO,2015,"Fruit, fresh nes",0.0
AGO,2015,"Fruit, tropical fresh nes",0.0
AGO,2015,Garlic,0.0
AGO,2015,Ginger,0.0
AGO,2015,Grapefruit (inc. pomelos),0.0
AGO,2015,Grapes,0.0
AGO,2015,"Groundnuts, with shell",0.0
AGO,2015,"Hazelnuts, with shell",0.0
AGO,2015,Hempseed,0.0
AGO,2015,"Honey, natural",0.0
AGO,2015,Karite nuts (sheanuts),0.0
AGO,2015,Kiwi fruit,0.0
AGO,2015,Kola nuts,0.0
AGO,2015,"Leeks, other alliaceous vegetables",0.0
AGO,2015,Lemons and limes,0.0
AGO,2015,Lentils,0.0
AGO,2015,Lettuce and chicory,0.0
AGO,2015,Linseed,0.0
AGO,2015,Maize,0.0
AGO,2015,"Maize, green",0.0
AGO,2015,"Mangoes, mangosteens, guavas",0.0
AGO,2015,Maté,0.0
AGO,2015,Meat nes,0.0
AGO,2015,"Meat, buffalo",0.0
AGO,2015,"Meat, cattle",0.0
AGO,2015,"Meat, chicken",0.0
AGO,2015,"Meat, duck",0.0
AGO,2015,"Meat, game",0.0
AGO,2015,"Meat, goat",0.0
AGO,2015,"Meat, goose and guinea fowl",0.0
AGO,2015,"Meat, pig",0.0
AGO,2015,"Meat, rabbit",0.0
AGO,2015,"Meat, sheep",0.0
AGO,2015,"Meat, turkey",0.0
AGO,2015,"Melons, other (inc.cantaloupes)",0.0
AGO,2015,Melonseed,0.0
AGO,2015,"Milk, whole fresh cow",0.0
AGO,2015,Millet,0.0
AGO,2015,Mushrooms and truffles,0.0
AGO,2015,Mustard seed,0.0
AGO,2015,"Nutmeg, mace and cardamoms",0.0
AGO,2015,Nuts nes,0.0
AGO,2015,Oats,0.0
AGO,2015,Offals nes,0.0
AGO,2015,"Offals, edible, cattle",0.0
AGO,2015,"Offals, edible, goats",0.0
AGO,2015,"Offals, liver chicken",0.0
AGO,2015,"Offals, liver duck",0.0
AGO,2015,"Offals, liver geese",0.0
AGO,2015,"Offals, liver turkeys",0.0
AGO,2015,"Offals, pigs, edible",0.0
AGO,2015,"Offals, sheep,edible",0.0
AGO,2015,Oil palm fruit,0.0
AGO,2015,Oilseeds nes,0.0
AGO,2015,Olives,0.0
AGO,2015,"Onions, dry",0.0
AGO,2015,"Onions, shallots, green",0.0
AGO,2015,Oranges,0.0
AGO,2015,Papayas,0.0
AGO,2015,Peaches and nectarines,0.0
AGO,2015,Pears,0.0
AGO,2015,"Peas, dry",0.0
AGO,2015,"Peas, green",0.0
AGO,2015,Pepper (piper spp.),0.0
AGO,2015,Persimmons,0.0
AGO,2015,Pigeon peas,0.0
AGO,2015,Pineapples,0.0
AGO,2015,Pistachios,0.0
AGO,2015,Plantains and others,0.0
AGO,2015,Plums and sloes,0.0
AGO,2015,Poppy seed,0.0
AGO,2015,Potatoes,0.0
AGO,2015,Pulses nes,0.0
AGO,2015,"Pumpkins, squash and gourds",0.0
AGO,2015,Quinces,0.0
AGO,2015,Quinoa,0.0
AGO,2015,Rapeseed,0.0
AGO,2015,Raspberries,0.0
AGO,2015,"Rice, paddy",0.0
AGO,2015,Roots and tubers nes,0.0
AGO,2015,Safflower seed,0.0
AGO,2015,Sesame seed,0.0
AGO,2015,"Snails, not sea",0.0
AGO,2015,Sorghum,0.0
AGO,2015,Soybeans,0.0
AGO,2015,Spices nes,0.0
AGO,2015,Spinach,0.0
AGO,2015,Strawberries,0.0
AGO,2015,Sugar beet,0.0
AGO,2015,Sugar cane,0.0
AGO,2015,Sunflower seed,0.0
AGO,2015,Sweet corn frozen,0.0
AGO,2015,Sweet corn prep or preserved,0.0
AGO,2015,Sweet potatoes,0.0
AGO,2015,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2015,Tea,0.0
AGO,2015,Tomatoes,0.0
AGO,2015,Triticale,0.0
AGO,2015,Vanilla,0.0
AGO,2015,"Vegetables, fresh nes",0.0
AGO,2015,"Vegetables, leguminous nes",0.0
AGO,2015,"Walnuts, with shell",0.0
AGO,2015,Watermelons,0.0
AGO,2015,Wheat,0.0
AGO,2015,Yams,0.0
AGO,2016,"Almonds, with shell",0.0
AGO,2016,"Anise, badian, fennel, coriander",0.0
AGO,2016,Apples,0.0
AGO,2016,Apricots,0.0
AGO,2016,Artichokes,0.0
AGO,2016,Asparagus,0.0
AGO,2016,Avocados,0.0
AGO,2016,Bananas,0.0
AGO,2016,Barley,0.0
AGO,2016,"Beans, dry",0.0
AGO,2016,"Beans, green",0.0
AGO,2016,Berries nes,0.0
AGO,2016,Blueberries,0.0
AGO,2016,"Brazil nuts, with shell",0.0
AGO,2016,"Broad beans, horse beans, dry",0.0
AGO,2016,Buckwheat,0.0
AGO,2016,Cabbages and other brassicas,0.0
AGO,2016,Canary seed,0.0
AGO,2016,Carobs,0.0
AGO,2016,Carrots and turnips,0.0
AGO,2016,"Cashew nuts, with shell",0.0
AGO,2016,Cassava,0.0
AGO,2016,Castor oil seed,0.001
AGO,2016,Cauliflowers and broccoli,0.0
AGO,2016,Cereals nes,0.0
AGO,2016,Cherries,0.0
AGO,2016,"Cherries, sour",0.0
AGO,2016,Chestnut,0.0
AGO,2016,Chick peas,0.0
AGO,2016,"Chillies and peppers, dry",0.0
AGO,2016,"Chillies and peppers, green",0.0
AGO,2016,Cinnamon (cannella),0.0
AGO,2016,Cloves,0.0
AGO,2016,"Cocoa, beans",0.0
AGO,2016,Coconuts,0.0
AGO,2016,"Coffee, green",0.0
AGO,2016,"Cow peas, dry",0.0
AGO,2016,Cranberries,0.0
AGO,2016,Cucumbers and gherkins,0.0
AGO,2016,Currants,0.0
AGO,2016,Dates,0.0
AGO,2016,Eggplants (aubergines),0.0
AGO,2016,"Eggs, hen, in shell",0.0
AGO,2016,"Eggs, other bird, in shell",0.0
AGO,2016,"Fat, cattle",0.0
AGO,2016,"Fat, goats",0.0
AGO,2016,"Fat, pigs",0.0
AGO,2016,"Fat, sheep",0.0
AGO,2016,Figs,0.0
AGO,2016,Fonio,0.0
AGO,2016,"Fruit, citrus nes",0.0
AGO,2016,"Fruit, fresh nes",0.0
AGO,2016,"Fruit, tropical fresh nes",0.0
AGO,2016,Garlic,0.0
AGO,2016,Ginger,0.0
AGO,2016,Grapefruit (inc. pomelos),0.0
AGO,2016,Grapes,0.0
AGO,2016,"Groundnuts, with shell",0.0
AGO,2016,"Hazelnuts, with shell",0.0
AGO,2016,Hempseed,0.0
AGO,2016,"Honey, natural",0.0
AGO,2016,Karite nuts (sheanuts),0.0
AGO,2016,Kiwi fruit,0.0
AGO,2016,Kola nuts,0.0
AGO,2016,"Leeks, other alliaceous vegetables",0.0
AGO,2016,Lemons and limes,0.0
AGO,2016,Lentils,0.0
AGO,2016,Lettuce and chicory,0.0
AGO,2016,Linseed,0.0
AGO,2016,Maize,0.0
AGO,2016,"Maize, green",0.0
AGO,2016,"Mangoes, mangosteens, guavas",0.0
AGO,2016,Maté,0.0
AGO,2016,Meat nes,0.0
AGO,2016,"Meat, buffalo",0.0
AGO,2016,"Meat, cattle",0.0
AGO,2016,"Meat, chicken",0.0
AGO,2016,"Meat, duck",0.0
AGO,2016,"Meat, game",0.0
AGO,2016,"Meat, goat",0.0
AGO,2016,"Meat, goose and guinea fowl",0.0
AGO,2016,"Meat, pig",0.0
AGO,2016,"Meat, rabbit",0.0
AGO,2016,"Meat, sheep",0.0
AGO,2016,"Meat, turkey",0.0
AGO,2016,"Melons, other (inc.cantaloupes)",0.0
AGO,2016,Melonseed,0.0
AGO,2016,"Milk, whole fresh cow",0.0
AGO,2016,Millet,0.0
AGO,2016,Mushrooms and truffles,0.0
AGO,2016,Mustard seed,0.0
AGO,2016,"Nutmeg, mace and cardamoms",0.0
AGO,2016,Nuts nes,0.0
AGO,2016,Oats,0.0
AGO,2016,Offals nes,0.0
AGO,2016,"Offals, edible, cattle",0.0
AGO,2016,"Offals, edible, goats",0.0
AGO,2016,"Offals, liver chicken",0.0
AGO,2016,"Offals, liver duck",0.0
AGO,2016,"Offals, liver geese",0.0
AGO,2016,"Offals, liver turkeys",0.0
AGO,2016,"Offals, pigs, edible",0.0
AGO,2016,"Offals, sheep,edible",0.0
AGO,2016,Oil palm fruit,0.0
AGO,2016,Oilseeds nes,0.0
AGO,2016,Olives,0.0
AGO,2016,"Onions, dry",0.0
AGO,2016,"Onions, shallots, green",0.0
AGO,2016,Oranges,0.0
AGO,2016,Papayas,0.0
AGO,2016,Peaches and nectarines,0.0
AGO,2016,Pears,0.0
AGO,2016,"Peas, dry",0.0
AGO,2016,"Peas, green",0.0
AGO,2016,Pepper (piper spp.),0.0
AGO,2016,Persimmons,0.0
AGO,2016,Pigeon peas,0.0
AGO,2016,Pineapples,0.0
AGO,2016,Pistachios,0.0
AGO,2016,Plantains and others,0.0
AGO,2016,Plums and sloes,0.0
AGO,2016,Poppy seed,0.0
AGO,2016,Potatoes,0.0
AGO,2016,Pulses nes,0.0
AGO,2016,"Pumpkins, squash and gourds",0.0
AGO,2016,Quinces,0.0
AGO,2016,Quinoa,0.0
AGO,2016,Rapeseed,0.0
AGO,2016,Raspberries,0.0
AGO,2016,"Rice, paddy",0.0
AGO,2016,Roots and tubers nes,0.0
AGO,2016,Safflower seed,0.0
AGO,2016,Sesame seed,0.0
AGO,2016,"Snails, not sea",0.0
AGO,2016,Sorghum,0.0
AGO,2016,Soybeans,0.0
AGO,2016,Spices nes,0.0
AGO,2016,Spinach,0.0
AGO,2016,Strawberries,0.0
AGO,2016,Sugar beet,0.0
AGO,2016,Sugar cane,0.0
AGO,2016,Sunflower seed,0.0
AGO,2016,Sweet corn frozen,0.0
AGO,2016,Sweet corn prep or preserved,0.0
AGO,2016,Sweet potatoes,0.0
AGO,2016,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2016,Tea,0.0
AGO,2016,Tomatoes,0.0
AGO,2016,Triticale,0.0
AGO,2016,Vanilla,0.0
AGO,2016,"Vegetables, fresh nes",0.0
AGO,2016,"Vegetables, leguminous nes",0.0
AGO,2016,"Walnuts, with shell",0.0
AGO,2016,Watermelons,0.0
AGO,2016,Wheat,0.0
AGO,2016,Yams,0.0
AGO,2017,"Almonds, with shell",0.0
AGO,2017,"Anise, badian, fennel, coriander",0.0
AGO,2017,Apples,0.0
AGO,2017,Apricots,0.0
AGO,2017,Artichokes,0.0
AGO,2017,Asparagus,0.0
AGO,2017,Avocados,0.0
AGO,2017,Bananas,0.0
AGO,2017,Barley,0.0
AGO,2017,"Beans, dry",0.0
AGO,2017,"Beans, green",0.0
AGO,2017,Berries nes,0.0
AGO,2017,Blueberries,0.0
AGO,2017,"Brazil nuts, with shell",0.0
AGO,2017,"Broad beans, horse beans, dry",0.0
AGO,2017,Buckwheat,0.0
AGO,2017,Cabbages and other brassicas,0.0
AGO,2017,Canary seed,0.0
AGO,2017,Carrots and turnips,0.0
AGO,2017,"Cashew nuts, with shell",0.0
AGO,2017,Cassava,0.0
AGO,2017,Castor oil seed,0.0
AGO,2017,Cauliflowers and broccoli,0.0
AGO,2017,Cereals nes,0.0
AGO,2017,Cherries,0.0
AGO,2017,"Cherries, sour",0.0
AGO,2017,Chestnut,0.0
AGO,2017,Chick peas,0.0
AGO,2017,"Chillies and peppers, dry",0.0
AGO,2017,"Chillies and peppers, green",0.0
AGO,2017,Cinnamon (cannella),0.0
AGO,2017,Cloves,0.0
AGO,2017,"Cocoa, beans",0.0
AGO,2017,Coconuts,0.0
AGO,2017,"Coffee, green",0.0
AGO,2017,"Cow peas, dry",0.0
AGO,2017,Cranberries,0.0
AGO,2017,Cucumbers and gherkins,0.0
AGO,2017,Currants,0.0
AGO,2017,Dates,0.0
AGO,2017,Eggplants (aubergines),0.0
AGO,2017,"Eggs, hen, in shell",0.0
AGO,2017,"Eggs, other bird, in shell",0.0
AGO,2017,"Fat, cattle",0.0
AGO,2017,"Fat, goats",0.0
AGO,2017,"Fat, pigs",0.0
AGO,2017,"Fat, sheep",0.0
AGO,2017,Figs,0.0
AGO,2017,Fonio,0.0
AGO,2017,"Fruit, citrus nes",0.0
AGO,2017,"Fruit, fresh nes",0.0
AGO,2017,"Fruit, tropical fresh nes",0.0
AGO,2017,Garlic,0.0
AGO,2017,Ginger,0.0
AGO,2017,Grapefruit (inc. pomelos),0.0
AGO,2017,Grapes,0.0
AGO,2017,"Groundnuts, with shell",0.0
AGO,2017,"Hazelnuts, with shell",0.0
AGO,2017,Hempseed,0.0
AGO,2017,"Honey, natural",0.0
AGO,2017,Karite nuts (sheanuts),0.0
AGO,2017,Kiwi fruit,0.0
AGO,2017,Kola nuts,0.0
AGO,2017,"Leeks, other alliaceous vegetables",0.0
AGO,2017,Lemons and limes,0.0
AGO,2017,Lentils,0.0
AGO,2017,Lettuce and chicory,0.0
AGO,2017,Linseed,0.0
AGO,2017,Lupins,0.0
AGO,2017,Maize,0.0
AGO,2017,"Maize, green",0.0
AGO,2017,"Mangoes, mangosteens, guavas",0.0
AGO,2017,Maté,0.0
AGO,2017,Meat nes,0.0
AGO,2017,"Meat, buffalo",0.0
AGO,2017,"Meat, cattle",0.0
AGO,2017,"Meat, chicken",0.0
AGO,2017,"Meat, duck",0.0
AGO,2017,"Meat, game",0.0
AGO,2017,"Meat, goat",0.0
AGO,2017,"Meat, goose and guinea fowl",0.0
AGO,2017,"Meat, pig",0.0
AGO,2017,"Meat, rabbit",0.0
AGO,2017,"Meat, sheep",0.0
AGO,2017,"Meat, turkey",0.0
AGO,2017,"Melons, other (inc.cantaloupes)",0.0
AGO,2017,Melonseed,0.0
AGO,2017,"Milk, whole fresh cow",0.0
AGO,2017,Millet,0.0
AGO,2017,Mushrooms and truffles,0.0
AGO,2017,Mustard seed,0.0
AGO,2017,"Nutmeg, mace and cardamoms",0.0
AGO,2017,Nuts nes,0.0
AGO,2017,Oats,0.0
AGO,2017,Offals nes,0.0
AGO,2017,"Offals, edible, cattle",0.0
AGO,2017,"Offals, edible, goats",0.0
AGO,2017,"Offals, liver chicken",0.0
AGO,2017,"Offals, liver duck",0.0
AGO,2017,"Offals, liver geese",0.0
AGO,2017,"Offals, liver turkeys",0.0
AGO,2017,"Offals, pigs, edible",0.0
AGO,2017,"Offals, sheep,edible",0.0
AGO,2017,Oil palm fruit,0.0
AGO,2017,Oilseeds nes,0.0
AGO,2017,Olives,0.0
AGO,2017,"Onions, dry",0.0
AGO,2017,"Onions, shallots, green",0.0
AGO,2017,Oranges,0.0
AGO,2017,Papayas,0.0
AGO,2017,Peaches and nectarines,0.0
AGO,2017,Pears,0.0
AGO,2017,"Peas, dry",0.0
AGO,2017,"Peas, green",0.0
AGO,2017,Pepper (piper spp.),0.0
AGO,2017,Persimmons,0.0
AGO,2017,Pigeon peas,0.0
AGO,2017,Pineapples,0.0
AGO,2017,Pistachios,0.0
AGO,2017,Plantains and others,0.0
AGO,2017,Plums and sloes,0.0
AGO,2017,Poppy seed,0.0
AGO,2017,Potatoes,0.0
AGO,2017,Pulses nes,0.0
AGO,2017,"Pumpkins, squash and gourds",0.0
AGO,2017,Quinces,0.0
AGO,2017,Quinoa,0.0
AGO,2017,Rapeseed,0.0
AGO,2017,Raspberries,0.0
AGO,2017,"Rice, paddy",0.0
AGO,2017,Roots and tubers nes,0.0
AGO,2017,Safflower seed,0.0
AGO,2017,Sesame seed,0.0
AGO,2017,"Snails, not sea",0.0
AGO,2017,Sorghum,0.0
AGO,2017,Soybeans,0.0
AGO,2017,Spices nes,0.0
AGO,2017,Spinach,0.0
AGO,2017,Strawberries,0.0
AGO,2017,Sugar beet,0.0
AGO,2017,Sugar cane,0.0
AGO,2017,Sunflower seed,0.0
AGO,2017,Sweet corn frozen,0.0
AGO,2017,Sweet corn prep or preserved,0.0
AGO,2017,Sweet potatoes,0.0
AGO,2017,"Tangerines, mandarins, clementines, satsumas",0.0
AGO,2017,Tea,0.0
AGO,2017,Tomatoes,0.0
AGO,2017,Triticale,0.0
AGO,2017,Vanilla,0.0
AGO,2017,"Vegetables, fresh nes",0.0
AGO,2017,"Vegetables, leguminous nes",0.0
AGO,2017,"Walnuts, with shell",0.0
AGO,2017,Watermelons,0.0
AGO,2017,Wheat,0.0
AGO,2017,Yams,0.0
AGO,2018,"Almonds, with shell",0.0
AGO,2018,"Anise, badian, fennel, coriander",0.0
AGO,2018,Apples,0.0
AGO,2018,Apricots,0.0
AGO,2018,Areca nuts,0.0
AGO,2018,Artichokes,0.0
AGO,2018,Asparagus,0.0
AGO,2018,Avocados,0.0
AGO,2018,Bananas,0.0
AGO,2018,Barley,0.0
AGO,2018,"Beans, dry",0.0
AGO,2018,"Beans, green",0.0
AGO,2018,Berries nes,0.0
AGO,2018,Blueberries,0.0
AGO,2018,"Brazil nuts, with shell",0.0
AGO,2018,"Broad beans, horse beans, dry",0.0
AGO,2018,Buckwheat,0.0
AGO,2018,Cabbages and other brassicas,0.0
AGO,2018,Canary seed,0.0
AGO,2018,Carrots and turnips,0.0
AGO,2018,"Cashew nuts, with shell",0.0
AGO,2018,Cassava,0.0
AGO,2018,Castor oil seed,0.0
AGO,2018,Cauliflowers and broccoli,0.0
AGO,2018,Cereals nes,0.0
AGO,2018,Cherries,0.0
AGO,2018,"Cherries, sour",0.0
AGO,2018,Chestnut,0.0
AGO,2018,Chick peas,0.0
AGO,2018,"Chillies and peppers, dry",0.0
AGO,2018,"Chillies and peppers, green",0.0
AGO,2018,Cinnamon (cannella),0.0
AGO,2018,Cloves,0.0
AGO,2018,"Cocoa, beans",0.0
AGO,2018,Coconuts,0.0
AGO,2018,"Coffee, green",0.0
AGO,2018,"Cow peas, dry",0.0
AGO,2018,Cranberries,0.0
AGO,2018,Cucumbers and gherkins,0.0
AGO,2018,Currants,0.0
AGO,2018,Dates,0.0
AGO,2018,Eggplants (aubergines),0.0
AGO,2018,"Eggs, hen, in shell",0.0
AGO,2018,"Eggs, other bird, in shell",0.0
