ISO,Year,TLA
BLM,2016,2.0
BLM,2017,2.0
BLM,2018,2.0
BLR,1992,20284.0
BLR,1993,20284.0
BLR,1994,20284.0
BLR,1995,20284.0
BLR,1996,20284.0
BLR,1997,20284.0
BLR,1998,20284.0
BLR,1999,20284.0
BLR,2000,20284.0
BLR,2001,20284.0
BLR,2002,20283.0
BLR,2003,20283.0
BLR,2004,20281.0
BLR,2005,20283.0
BLR,2006,20290.0
BLR,2007,20290.0
BLR,2008,20290.0
BLR,2009,20282.0
BLR,2010,20290.0
BLR,2011,20291.0
BLR,2012,20291.0
BLR,2013,20290.8
BLR,2014,20297.3
BLR,2015,20297.8
BLR,2016,20298.8
BLR,2017,20299.0
BLR,2018,20298.0
BLZ,1961,2281.0
BLZ,1962,2281.0
BLZ,1963,2281.0
BLZ,1964,2281.0
BLZ,1965,2281.0
BLZ,1966,2281.0
BLZ,1967,2281.0
BLZ,1968,2281.0
BLZ,1969,2281.0
BLZ,1970,2281.0
BLZ,1971,2281.0
BLZ,1972,2281.0
BLZ,1973,2281.0
BLZ,1974,2281.0
BLZ,1975,2281.0
BLZ,1976,2281.0
BLZ,1977,2281.0
BLZ,1978,2281.0
BLZ,1979,2281.0
BLZ,1980,2281.0
BLZ,1981,2281.0
BLZ,1982,2281.0
BLZ,1983,2281.0
BLZ,1984,2281.0
BLZ,1985,2281.0
BLZ,1986,2281.0
BLZ,1987,2281.0
BLZ,1988,2281.0
BLZ,1989,2281.0
BLZ,1990,2281.0
BLZ,1991,2281.0
BLZ,1992,2281.0
BLZ,1993,2281.0
BLZ,1994,2281.0
BLZ,1995,2281.0
BLZ,1996,2281.0
BLZ,1997,2281.0
BLZ,1998,2281.0
BLZ,1999,2281.0
BLZ,2000,2281.0
BLZ,2001,2281.0
BLZ,2002,2281.0
BLZ,2003,2281.0
BLZ,2004,2281.0
BLZ,2005,2281.0
BLZ,2006,2281.0
BLZ,2007,2281.0
BLZ,2008,2281.0
BLZ,2009,2281.0
BLZ,2010,2281.0
BLZ,2011,2281.0
BLZ,2012,2281.0
BLZ,2013,2281.0
BLZ,2014,2281.0
BLZ,2015,2281.0
BLZ,2016,2281.0
BLZ,2017,2281.0
BLZ,2018,2281.0
BMU,1961,5.4
BMU,1962,5.4
BMU,1963,5.4
BMU,1964,5.4
BMU,1965,5.4
BMU,1966,5.4
BMU,1967,5.4
BMU,1968,5.4
BMU,1969,5.4
BMU,1970,5.4
BMU,1971,5.4
BMU,1972,5.4
BMU,1973,5.4
BMU,1974,5.4
BMU,1975,5.4
BMU,1976,5.4
BMU,1977,5.4
BMU,1978,5.4
BMU,1979,5.4
BMU,1980,5.4
BMU,1981,5.4
BMU,1982,5.4
BMU,1983,5.4
BMU,1984,5.4
BMU,1985,5.4
BMU,1986,5.4
BMU,1987,5.4
BMU,1988,5.4
BMU,1989,5.4
BMU,1990,5.4
BMU,1991,5.4
BMU,1992,5.4
BMU,1993,5.4
BMU,1994,5.4
BMU,1995,5.4
BMU,1996,5.4
BMU,1997,5.4
BMU,1998,5.4
BMU,1999,5.4
BMU,2000,5.4
BMU,2001,5.4
BMU,2002,5.4
BMU,2003,5.4
BMU,2004,5.4
BMU,2005,5.4
BMU,2006,5.4
BMU,2007,5.4
BMU,2008,5.4
BMU,2009,5.4
BMU,2010,5.4
BMU,2011,5.4
BMU,2012,5.4
BMU,2013,5.4
BMU,2014,5.4
BMU,2015,5.4
BMU,2016,5.4
BMU,2017,5.4
BMU,2018,5.4
BOL,1961,108330.0
BOL,1962,108330.0
BOL,1963,108330.0
BOL,1964,108330.0
BOL,1965,108330.0
BOL,1966,108330.0
BOL,1967,108330.0
BOL,1968,108330.0
BOL,1969,108330.0
BOL,1970,108330.0
BOL,1971,108330.0
BOL,1972,108330.0
BOL,1973,108330.0
BOL,1974,108330.0
BOL,1975,108330.0
BOL,1976,108330.0
BOL,1977,108330.0
BOL,1978,108330.0
BOL,1979,108330.0
BOL,1980,108330.0
BOL,1981,108330.0
BOL,1982,108330.0
BOL,1983,108330.0
BOL,1984,108330.0
BOL,1985,108330.0
BOL,1986,108330.0
BOL,1987,108330.0
BOL,1988,108330.0
BOL,1989,108330.0
BOL,1990,108330.0
BOL,1991,108330.0
BOL,1992,108330.0
BOL,1993,108330.0
BOL,1994,108330.0
BOL,1995,108330.0
BOL,1996,108330.0
BOL,1997,108330.0
BOL,1998,108330.0
BOL,1999,108330.0
BOL,2000,108330.0
BOL,2001,108330.0
BOL,2002,108330.0
BOL,2003,108330.0
BOL,2004,108330.0
BOL,2005,108330.0
BOL,2006,108330.0
BOL,2007,108330.0
BOL,2008,108330.0
BOL,2009,108330.0
BOL,2010,108330.0
BOL,2011,108330.0
BOL,2012,108330.0
BOL,2013,108330.0
BOL,2014,108330.0
BOL,2015,108330.0
BOL,2016,108330.0
BOL,2017,108330.0
BOL,2018,108330.0
BRA,1961,835814.0
BRA,1962,835814.0
BRA,1963,835814.0
BRA,1964,835814.0
BRA,1965,835814.0
BRA,1966,835814.0
BRA,1967,835814.0
BRA,1968,835814.0
BRA,1969,835814.0
BRA,1970,835814.0
BRA,1971,835814.0
BRA,1972,835814.0
BRA,1973,835814.0
BRA,1974,835814.0
BRA,1975,835814.0
BRA,1976,835814.0
BRA,1977,835814.0
BRA,1978,835814.0
BRA,1979,835814.0
BRA,1980,835814.0
BRA,1981,835814.0
BRA,1982,835814.0
BRA,1983,835814.0
BRA,1984,835814.0
BRA,1985,835814.0
BRA,1986,835814.0
BRA,1987,835814.0
BRA,1988,835814.0
BRA,1989,835814.0
BRA,1990,835814.0
BRA,1991,835814.0
BRA,1992,835814.0
BRA,1993,835814.0
BRA,1994,835814.0
BRA,1995,835814.0
BRA,1996,835814.0
BRA,1997,835814.0
BRA,1998,835814.0
BRA,1999,835814.0
BRA,2000,835814.0
BRA,2001,835814.0
BRA,2002,835814.0
BRA,2003,835814.0
BRA,2004,835814.0
BRA,2005,835814.0
BRA,2006,835814.0
BRA,2007,835814.0
BRA,2008,835814.0
BRA,2009,835814.0
BRA,2010,835814.0
BRA,2011,835814.0
BRA,2012,835814.0
BRA,2013,835814.0
BRA,2014,835814.0
BRA,2015,835814.0
BRA,2016,835814.0
BRA,2017,835814.0
BRA,2018,835814.0
BRB,1961,43.0
BRB,1962,43.0
BRB,1963,43.0
BRB,1964,43.0
BRB,1965,43.0
BRB,1966,43.0
BRB,1967,43.0
BRB,1968,43.0
BRB,1969,43.0
BRB,1970,43.0
BRB,1971,43.0
BRB,1972,43.0
BRB,1973,43.0
BRB,1974,43.0
BRB,1975,43.0
BRB,1976,43.0
BRB,1977,43.0
BRB,1978,43.0
BRB,1979,43.0
BRB,1980,43.0
BRB,1981,43.0
BRB,1982,43.0
BRB,1983,43.0
BRB,1984,43.0
BRB,1985,43.0
BRB,1986,43.0
BRB,1987,43.0
BRB,1988,43.0
BRB,1989,43.0
BRB,1990,43.0
BRB,1991,43.0
BRB,1992,43.0
BRB,1993,43.0
BRB,1994,43.0
BRB,1995,43.0
BRB,1996,43.0
BRB,1997,43.0
BRB,1998,43.0
BRB,1999,43.0
BRB,2000,43.0
BRB,2001,43.0
BRB,2002,43.0
BRB,2003,43.0
BRB,2004,43.0
BRB,2005,43.0
BRB,2006,43.0
BRB,2007,43.0
BRB,2008,43.0
BRB,2009,43.0
BRB,2010,43.0
BRB,2011,43.0
BRB,2012,43.0
BRB,2013,43.0
BRB,2014,43.0
BRB,2015,43.0
BRB,2016,43.0
BRB,2017,43.0
BRB,2018,43.0
BRN,1961,527.0
BRN,1962,527.0
BRN,1963,527.0
BRN,1964,527.0
BRN,1965,527.0
BRN,1966,527.0
BRN,1967,527.0
BRN,1968,527.0
BRN,1969,527.0
BRN,1970,527.0
BRN,1971,527.0
BRN,1972,527.0
BRN,1973,527.0
BRN,1974,527.0
BRN,1975,527.0
BRN,1976,527.0
BRN,1977,527.0
BRN,1978,527.0
BRN,1979,527.0
BRN,1980,527.0
BRN,1981,527.0
BRN,1982,527.0
BRN,1983,527.0
BRN,1984,527.0
BRN,1985,527.0
BRN,1986,527.0
BRN,1987,527.0
BRN,1988,527.0
BRN,1989,527.0
BRN,1990,527.0
BRN,1991,527.0
BRN,1992,527.0
BRN,1993,527.0
BRN,1994,527.0
BRN,1995,527.0
BRN,1996,527.0
BRN,1997,527.0
BRN,1998,527.0
BRN,1999,527.0
BRN,2000,527.0
BRN,2001,527.0
BRN,2002,527.0
BRN,2003,527.0
BRN,2004,527.0
BRN,2005,527.0
BRN,2006,527.0
BRN,2007,527.0
BRN,2008,527.0
BRN,2009,527.0
BRN,2010,527.0
BRN,2011,527.0
BRN,2012,527.0
BRN,2013,527.0
BRN,2014,527.0
BRN,2015,527.0
BRN,2016,527.0
BRN,2017,527.0
BRN,2018,527.0
BTN,1961,4672.3
BTN,1962,4672.3
BTN,1963,4672.3
BTN,1964,4672.3
BTN,1965,4672.3
BTN,1966,4672.3
BTN,1967,4672.3
BTN,1968,4672.3
BTN,1969,4672.3
BTN,1970,4672.3
BTN,1971,4672.3
BTN,1972,4672.3
BTN,1973,4672.3
BTN,1974,4672.3
BTN,1975,4672.3
BTN,1976,4672.3
BTN,1977,4672.3
BTN,1978,4672.3
BTN,1979,4672.3
BTN,1980,4672.3
BTN,1981,4672.3
BTN,1982,4672.3
BTN,1983,4672.3
BTN,1984,4672.3
BTN,1985,4672.3
BTN,1986,4672.3
BTN,1987,4672.3
BTN,1988,4672.3
BTN,1989,4672.3
BTN,1990,4672.3
BTN,1991,4672.3
BTN,1992,4672.3
BTN,1993,4672.3
BTN,1994,3980.0
BTN,1995,3980.0
BTN,1996,3980.0
BTN,1997,3980.0
BTN,1998,3980.0
BTN,1999,3980.0
BTN,2000,3980.0
BTN,2001,3980.0
BTN,2002,3980.0
BTN,2003,3980.0
BTN,2004,3811.7
BTN,2005,3811.7
BTN,2006,3811.7
BTN,2007,3811.7
BTN,2008,3811.7
BTN,2009,3811.7
BTN,2010,3811.7
BTN,2011,3811.7
BTN,2012,3811.7
BTN,2013,3811.7
BTN,2014,3811.7
BTN,2015,3811.7
BTN,2016,3814.4
BTN,2017,3814.4
BTN,2018,3814.0
BWA,1961,56673.0
BWA,1962,56673.0
BWA,1963,56673.0
BWA,1964,56673.0
BWA,1965,56673.0
BWA,1966,56673.0
BWA,1967,56673.0
BWA,1968,56673.0
BWA,1969,56673.0
BWA,1970,56673.0
BWA,1971,56673.0
BWA,1972,56673.0
BWA,1973,56673.0
BWA,1974,56673.0
BWA,1975,56673.0
BWA,1976,56673.0
BWA,1977,56673.0
BWA,1978,56673.0
BWA,1979,56673.0
BWA,1980,56673.0
BWA,1981,56673.0
BWA,1982,56673.0
BWA,1983,56673.0
BWA,1984,56673.0
BWA,1985,56673.0
BWA,1986,56673.0
BWA,1987,56673.0
BWA,1988,56673.0
BWA,1989,56673.0
BWA,1990,56673.0
BWA,1991,56673.0
BWA,1992,56673.0
BWA,1993,56673.0
BWA,1994,56673.0
BWA,1995,56673.0
BWA,1996,56673.0
BWA,1997,56673.0
BWA,1998,56673.0
BWA,1999,56673.0
BWA,2000,56673.0
BWA,2001,56673.0
BWA,2002,56673.0
BWA,2003,56673.0
BWA,2004,56673.0
BWA,2005,56673.0
BWA,2006,56673.0
BWA,2007,56673.0
BWA,2008,56673.0
BWA,2009,56673.0
BWA,2010,56673.0
BWA,2011,56673.0
BWA,2012,56673.0
BWA,2013,56673.0
BWA,2014,56673.0
BWA,2015,56673.0
BWA,2016,56673.0
BWA,2017,56673.0
BWA,2018,56673.0
CAF,1961,62298.0
CAF,1962,62298.0
CAF,1963,62298.0
CAF,1964,62298.0
CAF,1965,62298.0
CAF,1966,62298.0
CAF,1967,62298.0
CAF,1968,62298.0
CAF,1969,62298.0
CAF,1970,62298.0
CAF,1971,62298.0
CAF,1972,62298.0
CAF,1973,62298.0
CAF,1974,62298.0
CAF,1975,62298.0
CAF,1976,62298.0
CAF,1977,62298.0
CAF,1978,62298.0
CAF,1979,62298.0
CAF,1980,62298.0
CAF,1981,62298.0
CAF,1982,62298.0
CAF,1983,62298.0
CAF,1984,62298.0
CAF,1985,62298.0
CAF,1986,62298.0
CAF,1987,62298.0
CAF,1988,62298.0
CAF,1989,62298.0
CAF,1990,62298.0
CAF,1991,62298.0
CAF,1992,62298.0
CAF,1993,62298.0
CAF,1994,62298.0
CAF,1995,62298.0
CAF,1996,62298.0
CAF,1997,62298.0
CAF,1998,62298.0
CAF,1999,62298.0
CAF,2000,62298.0
CAF,2001,62298.0
CAF,2002,62298.0
CAF,2003,62298.0
CAF,2004,62298.0
CAF,2005,62298.0
CAF,2006,62298.0
CAF,2007,62298.0
CAF,2008,62298.0
CAF,2009,62298.0
CAF,2010,62298.0
CAF,2011,62298.0
CAF,2012,62298.0
CAF,2013,62298.0
CAF,2014,62298.0
CAF,2015,62298.0
CAF,2016,62298.0
CAF,2017,62298.0
CAF,2018,62298.0
CAN,1961,896559.0
CAN,1962,896559.0
CAN,1963,896559.0
CAN,1964,896559.0
CAN,1965,896559.0
CAN,1966,896559.0
CAN,1967,896559.0
CAN,1968,896559.0
CAN,1969,896559.0
CAN,1970,896559.0
CAN,1971,896559.0
CAN,1972,896559.0
CAN,1973,896559.0
CAN,1974,896559.0
CAN,1975,896559.0
CAN,1976,896559.0
CAN,1977,896559.0
CAN,1978,896559.0
CAN,1979,896559.0
CAN,1980,896559.0
CAN,1981,896559.0
CAN,1982,896559.0
CAN,1983,896559.0
CAN,1984,896559.0
CAN,1985,896559.0
CAN,1986,896559.0
CAN,1987,896559.0
CAN,1988,896559.0
CAN,1989,896559.0
CAN,1990,896559.0
CAN,1991,896559.0
CAN,1992,896559.0
CAN,1993,896559.0
CAN,1994,896559.0
CAN,1995,896559.0
CAN,1996,896559.0
CAN,1997,896559.0
CAN,1998,896559.0
CAN,1999,896559.0
CAN,2000,896559.0
CAN,2001,896559.0
CAN,2002,896559.0
CAN,2003,896559.0
CAN,2004,896559.0
CAN,2005,896559.0
CAN,2006,896559.0
CAN,2007,896559.0
CAN,2008,896559.0
CAN,2009,896559.0
CAN,2010,896559.0
CAN,2011,896559.0
CAN,2012,896559.0
CAN,2013,896559.0
CAN,2014,896559.0
CAN,2015,896559.0
CAN,2016,896559.0
CAN,2017,896559.0
CAN,2018,896559.0
CHE,1961,3952.8
CHE,1962,3952.8
CHE,1963,3952.8
CHE,1964,3952.8
CHE,1965,3952.8
CHE,1966,3952.8
CHE,1967,3952.8
CHE,1968,3952.8
CHE,1969,3952.8
CHE,1970,3952.8
CHE,1971,3952.8
CHE,1972,3952.8
CHE,1973,3952.8
CHE,1974,3952.8
CHE,1975,3952.8
CHE,1976,3952.8
CHE,1977,3952.8
CHE,1978,3952.8
CHE,1979,3952.8
CHE,1980,3952.8
CHE,1981,3952.8
CHE,1982,3952.8
CHE,1983,3952.8
CHE,1984,3952.9
CHE,1985,3952.9
CHE,1986,3952.9
CHE,1987,3952.9
CHE,1988,3952.9
CHE,1989,3952.9
CHE,1990,3952.9
CHE,1991,3952.9
CHE,1992,3952.9
CHE,1993,3952.9
CHE,1994,3952.9
CHE,1995,3952.9
CHE,1996,3952.8
CHE,1997,3952.7
CHE,1998,3952.6
CHE,1999,3952.5
CHE,2000,3952.4
CHE,2001,3952.3
CHE,2002,3952.2
CHE,2003,3952.1
CHE,2004,3952.0
CHE,2005,3951.8
CHE,2006,3951.7
CHE,2007,3951.6
CHE,2008,3951.6
CHE,2009,3951.6
CHE,2010,3951.6
CHE,2011,3951.6
CHE,2012,3951.6
CHE,2013,3951.6
CHE,2014,3951.6
CHE,2015,3951.603
CHE,2016,3951.603
CHE,2017,3951.603
CHE,2018,3951.603
CHL,1961,74353.2
CHL,1962,74353.2
CHL,1963,74353.2
CHL,1964,74353.2
CHL,1965,74353.2
CHL,1966,74353.2
CHL,1967,74353.2
CHL,1968,74353.2
CHL,1969,74353.2
CHL,1970,74353.2
CHL,1971,74353.2
CHL,1972,74353.2
CHL,1973,74353.2
CHL,1974,74353.2
CHL,1975,74353.2
CHL,1976,74353.2
CHL,1977,74353.2
CHL,1978,74353.2
CHL,1979,74353.2
CHL,1980,74353.2
CHL,1981,74353.2
CHL,1982,74353.2
CHL,1983,74353.2
CHL,1984,74353.2
CHL,1985,74353.2
CHL,1986,74353.2
CHL,1987,74353.2
CHL,1988,74353.2
CHL,1989,74353.2
CHL,1990,74353.2
CHL,1991,74353.2
CHL,1992,74353.2
CHL,1993,74353.2
CHL,1994,74353.2
CHL,1995,74353.2
CHL,1996,74353.2
CHL,1997,74353.2
CHL,1998,74353.2
CHL,1999,74353.2
CHL,2000,74353.2
CHL,2001,74353.2
CHL,2002,74353.2
CHL,2003,74353.2
CHL,2004,74353.2
CHL,2005,74353.2
CHL,2006,74353.2
CHL,2007,74353.2
CHL,2008,74353.2
CHL,2009,74353.2
CHL,2010,74353.2
CHL,2011,74353.2
CHL,2012,74353.2
CHL,2013,74353.2
CHL,2014,74353.2
CHL,2015,74353.2
CHL,2016,74353.2
CHL,2017,74353.2
CHL,2018,74353.2
CHN,1961,938825.0
CHN,1962,938825.0
CHN,1963,938825.0
CHN,1964,938825.0
CHN,1965,938825.0
CHN,1966,938825.0
CHN,1967,938825.0
CHN,1968,938825.0
CHN,1969,938825.0
CHN,1970,938825.0
CHN,1971,938825.0
CHN,1972,938825.0
CHN,1973,938825.0
CHN,1974,938825.0
CHN,1975,938825.0
CHN,1976,938825.0
CHN,1977,938825.0
CHN,1978,938825.0
CHN,1979,938825.0
CHN,1980,938825.0
CHN,1981,938825.0
CHN,1982,938825.0
CHN,1983,938825.0
CHN,1984,938825.0
CHN,1985,938825.0
CHN,1986,938825.0
CHN,1987,938825.0
CHN,1988,938825.0
CHN,1989,938825.0
CHN,1990,938825.0
CHN,1991,938825.0
CHN,1992,938825.0
CHN,1993,938825.0
CHN,1994,938825.0
CHN,1995,938824.0
CHN,1996,938823.0
CHN,1997,938823.0
CHN,1998,938823.0
CHN,1999,938823.0
CHN,2000,938822.0
CHN,2001,938821.42
CHN,2002,938821.32
CHN,2003,938821.27
CHN,2004,938821.25
CHN,2005,938821.18
CHN,2006,938821.14
CHN,2007,938821.08
CHN,2008,938821.08
CHN,2009,938821.1
CHN,2010,938821.1
CHN,2011,938821.1
CHN,2012,938821.1
CHN,2013,938821.1
CHN,2014,938821.1
CHN,2015,938821.1
CHN,2016,938821.0
CHN,2017,938821.0
CHN,2018,938821.0
CIV,1961,31800.0
CIV,1962,31800.0
CIV,1963,31800.0
CIV,1964,31800.0
CIV,1965,31800.0
CIV,1966,31800.0
CIV,1967,31800.0
CIV,1968,31800.0
CIV,1969,31800.0
CIV,1970,31800.0
CIV,1971,31800.0
CIV,1972,31800.0
CIV,1973,31800.0
CIV,1974,31800.0
CIV,1975,31800.0
CIV,1976,31800.0
CIV,1977,31800.0
CIV,1978,31800.0
CIV,1979,31800.0
CIV,1980,31800.0
CIV,1981,31800.0
CIV,1982,31800.0
CIV,1983,31800.0
CIV,1984,31800.0
CIV,1985,31800.0
CIV,1986,31800.0
CIV,1987,31800.0
CIV,1988,31800.0
CIV,1989,31800.0
CIV,1990,31800.0
CIV,1991,31800.0
CIV,1992,31800.0
CIV,1993,31800.0
CIV,1994,31800.0
CIV,1995,31800.0
CIV,1996,31800.0
CIV,1997,31800.0
CIV,1998,31800.0
CIV,1999,31800.0
CIV,2000,31800.0
CIV,2001,31800.0
CIV,2002,31800.0
CIV,2003,31800.0
CIV,2004,31800.0
CIV,2005,31800.0
CIV,2006,31800.0
CIV,2007,31800.0
CIV,2008,31800.0
CIV,2009,31800.0
CIV,2010,31800.0
CIV,2011,31800.0
CIV,2012,31800.0
CIV,2013,31800.0
CIV,2014,31800.0
CIV,2015,31800.0
CIV,2016,31800.0
CIV,2017,31800.0
CIV,2018,31800.0
CMR,1961,47271.0
CMR,1962,47271.0
CMR,1963,47271.0
CMR,1964,47271.0
CMR,1965,47271.0
CMR,1966,47271.0
CMR,1967,47271.0
CMR,1968,47271.0
CMR,1969,47271.0
CMR,1970,47271.0
CMR,1971,47271.0
CMR,1972,47271.0
CMR,1973,47271.0
CMR,1974,47271.0
CMR,1975,47271.0
CMR,1976,47271.0
CMR,1977,47271.0
CMR,1978,47271.0
CMR,1979,47271.0
CMR,1980,47271.0
CMR,1981,47271.0
CMR,1982,47271.0
CMR,1983,47271.0
CMR,1984,47271.0
CMR,1985,47271.0
CMR,1986,47271.0
CMR,1987,47271.0
CMR,1988,47271.0
CMR,1989,47271.0
CMR,1990,47271.0
CMR,1991,47271.0
CMR,1992,47271.0
CMR,1993,47271.0
CMR,1994,47271.0
CMR,1995,47271.0
CMR,1996,47271.0
CMR,1997,47271.0
CMR,1998,47271.0
CMR,1999,47271.0
CMR,2000,47271.0
CMR,2001,47271.0
CMR,2002,47271.0
CMR,2003,47271.0
CMR,2004,47271.0
CMR,2005,47271.0
CMR,2006,47271.0
CMR,2007,47271.0
CMR,2008,47271.0
CMR,2009,47271.0
CMR,2010,47271.0
CMR,2011,47271.0
CMR,2012,47271.0
CMR,2013,47271.0
CMR,2014,47271.0
CMR,2015,47271.0
CMR,2016,47271.0
CMR,2017,47271.0
CMR,2018,47271.0
COD,1961,226705.0
COD,1962,226705.0
COD,1963,226705.0
COD,1964,226705.0
COD,1965,226705.0
COD,1966,226705.0
COD,1967,226705.0
COD,1968,226705.0
COD,1969,226705.0
COD,1970,226705.0
COD,1971,226705.0
COD,1972,226705.0
COD,1973,226705.0
COD,1974,226705.0
COD,1975,226705.0
COD,1976,226705.0
COD,1977,226705.0
COD,1978,226705.0
COD,1979,226705.0
COD,1980,226705.0
COD,1981,226705.0
COD,1982,226705.0
COD,1983,226705.0
COD,1984,226705.0
COD,1985,226705.0
COD,1986,226705.0
COD,1987,226705.0
COD,1988,226705.0
COD,1989,226705.0
COD,1990,226705.0
COD,1991,226705.0
COD,1992,226705.0
COD,1993,226705.0
COD,1994,226705.0
COD,1995,226705.0
COD,1996,226705.0
COD,1997,226705.0
COD,1998,226705.0
COD,1999,226705.0
COD,2000,226705.0
COD,2001,226705.0
COD,2002,226705.0
COD,2003,226705.0
COD,2004,226705.0
COD,2005,226705.0
COD,2006,226705.0
COD,2007,226705.0
COD,2008,226705.0
COD,2009,226705.0
COD,2010,226705.0
COD,2011,226705.0
COD,2012,226705.0
COD,2013,226705.0
COD,2014,226705.0
COD,2015,226705.0
COD,2016,226705.0
COD,2017,226705.0
COD,2018,226705.0
COG,1961,34150.0
COG,1962,34150.0
COG,1963,34150.0
COG,1964,34150.0
COG,1965,34150.0
COG,1966,34150.0
COG,1967,34150.0
COG,1968,34150.0
COG,1969,34150.0
COG,1970,34150.0
COG,1971,34150.0
COG,1972,34150.0
COG,1973,34150.0
COG,1974,34150.0
COG,1975,34150.0
COG,1976,34150.0
COG,1977,34150.0
COG,1978,34150.0
COG,1979,34150.0
COG,1980,34150.0
COG,1981,34150.0
COG,1982,34150.0
COG,1983,34150.0
COG,1984,34150.0
COG,1985,34150.0
COG,1986,34150.0
COG,1987,34150.0
COG,1988,34150.0
COG,1989,34150.0
COG,1990,34150.0
COG,1991,34150.0
COG,1992,34150.0
COG,1993,34150.0
COG,1994,34150.0
COG,1995,34150.0
COG,1996,34150.0
COG,1997,34150.0
COG,1998,34150.0
COG,1999,34150.0
COG,2000,34150.0
COG,2001,34150.0
COG,2002,34150.0
COG,2003,34150.0
COG,2004,34150.0
COG,2005,34150.0
COG,2006,34150.0
COG,2007,34150.0
COG,2008,34150.0
COG,2009,34150.0
COG,2010,34150.0
COG,2011,34150.0
COG,2012,34150.0
COG,2013,34150.0
COG,2014,34150.0
COG,2015,34150.0
COG,2016,34150.0
COG,2017,34150.0
COG,2018,34150.0
COK,1961,24.0
COK,1962,24.0
COK,1963,24.0
COK,1964,24.0
COK,1965,24.0
COK,1966,24.0
COK,1967,24.0
COK,1968,24.0
COK,1969,24.0
COK,1970,24.0
COK,1971,24.0
COK,1972,24.0
COK,1973,24.0
COK,1974,24.0
COK,1975,24.0
COK,1976,24.0
COK,1977,24.0
COK,1978,24.0
COK,1979,24.0
COK,1980,24.0
COK,1981,24.0
COK,1982,24.0
COK,1983,24.0
COK,1984,24.0
COK,1985,24.0
COK,1986,24.0
COK,1987,24.0
COK,1988,24.0
COK,1989,24.0
COK,1990,24.0
COK,1991,24.0
COK,1992,24.0
COK,1993,24.0
COK,1994,24.0
COK,1995,24.0
COK,1996,24.0
COK,1997,24.0
COK,1998,24.0
COK,1999,24.0
COK,2000,24.0
COK,2001,24.0
COK,2002,24.0
COK,2003,24.0
COK,2004,24.0
COK,2005,24.0
COK,2006,24.0
COK,2007,24.0
COK,2008,24.0
COK,2009,24.0
COK,2010,24.0
COK,2011,24.0
COK,2012,24.0
COK,2013,24.0
COK,2014,24.0
COK,2015,24.0
COK,2016,24.0
COK,2017,24.0
COK,2018,24.0
COL,1961,110950.0
COL,1962,110950.0
COL,1963,110950.0
COL,1964,110950.0
COL,1965,110950.0
COL,1966,110950.0
COL,1967,110950.0
COL,1968,110950.0
COL,1969,110950.0
COL,1970,110950.0
COL,1971,110950.0
COL,1972,110950.0
COL,1973,110950.0
COL,1974,110950.0
COL,1975,110950.0
COL,1976,110950.0
COL,1977,110950.0
COL,1978,110950.0
COL,1979,110950.0
COL,1980,110950.0
COL,1981,110950.0
COL,1982,110950.0
COL,1983,110950.0
COL,1984,110950.0
COL,1985,110950.0
COL,1986,110950.0
COL,1987,110950.0
COL,1988,110950.0
COL,1989,110950.0
COL,1990,110950.0
COL,1991,110950.0
COL,1992,110950.0
COL,1993,110950.0
COL,1994,110950.0
COL,1995,110950.0
COL,1996,110950.0
COL,1997,110950.0
COL,1998,110950.0
COL,1999,110950.0
COL,2000,110950.0
COL,2001,110950.0
COL,2002,110950.0
COL,2003,110950.0
COL,2004,110950.0
COL,2005,110950.0
COL,2006,110950.0
COL,2007,110950.0
COL,2008,110950.0
COL,2009,110950.0
COL,2010,110950.0
COL,2011,110950.0
COL,2012,110950.0
COL,2013,110950.0
COL,2014,110950.0
COL,2015,110950.0
COL,2016,110950.0
COL,2017,110950.0
COL,2018,110950.0
COM,1961,186.1
COM,1962,186.1
COM,1963,186.1
COM,1964,186.1
COM,1965,186.1
COM,1966,186.1
COM,1967,186.1
COM,1968,186.1
COM,1969,186.1
COM,1970,186.1
COM,1971,186.1
COM,1972,186.1
COM,1973,186.1
COM,1974,186.1
COM,1975,186.1
COM,1976,186.1
COM,1977,186.1
COM,1978,186.1
COM,1979,186.1
COM,1980,186.1
COM,1981,186.1
COM,1982,186.1
COM,1983,186.1
COM,1984,186.1
COM,1985,186.1
COM,1986,186.1
COM,1987,186.1
COM,1988,186.1
COM,1989,186.1
COM,1990,186.1
COM,1991,186.1
COM,1992,186.1
COM,1993,186.1
COM,1994,186.1
COM,1995,186.1
COM,1996,186.1
COM,1997,186.1
COM,1998,186.1
COM,1999,186.1
COM,2000,186.1
COM,2001,186.1
COM,2002,186.1
COM,2003,186.1
COM,2004,186.1
COM,2005,186.1
COM,2006,186.1
COM,2007,186.1
COM,2008,186.1
COM,2009,186.1
COM,2010,186.1
COM,2011,186.1
COM,2012,186.1
COM,2013,186.1
COM,2014,186.1
COM,2015,186.1
COM,2016,186.1
COM,2017,186.1
COM,2018,186.1
CPV,1961,403.0
CPV,1962,403.0
CPV,1963,403.0
CPV,1964,403.0
CPV,1965,403.0
CPV,1966,403.0
CPV,1967,403.0
CPV,1968,403.0
CPV,1969,403.0
CPV,1970,403.0
CPV,1971,403.0
CPV,1972,403.0
CPV,1973,403.0
CPV,1974,403.0
CPV,1975,403.0
CPV,1976,403.0
CPV,1977,403.0
CPV,1978,403.0
CPV,1979,403.0
CPV,1980,403.0
CPV,1981,403.0
