ISO,Year,TWW
MLI,2014,5.186
MLI,2015,5.186
MLI,2016,5.186
MLI,2017,5.186
MLI,2018,5.186
MLI,2019,5.186
MLT,2000,0.034
MLT,2001,0.034
MLT,2002,0.034
MLT,2003,0.034
MLT,2004,0.034
MLT,2005,0.034
MLT,2006,0.034
MLT,2007,0.0328
MLT,2008,0.0328
MLT,2009,0.0328
MLT,2010,0.0328
MLT,2011,0.0328
MLT,2012,0.0401
MLT,2013,0.0401
MLT,2014,0.0401
MLT,2015,0.0401
MLT,2016,0.0401
MLT,2017,0.043
MLT,2018,0.043
MLT,2019,0.043
MMR,2000,33.23
MMR,2001,33.23
MMR,2002,33.23
MMR,2003,33.23
MMR,2004,33.23
MMR,2005,33.23
MMR,2006,33.23
MMR,2007,33.23
MMR,2008,33.23
MMR,2009,33.23
MMR,2010,33.23
MMR,2011,33.23
MMR,2012,33.23
MMR,2013,33.23
MMR,2014,33.23
MMR,2015,33.23
MMR,2016,33.23
MMR,2017,33.23
MMR,2018,33.23
MMR,2019,33.23
MNE,2000,0.1609
MNE,2001,0.1609
MNE,2002,0.1609
MNE,2003,0.1609
MNE,2004,0.1609
MNE,2005,0.1609
MNE,2006,0.1609
MNE,2007,0.1609
MNE,2008,0.1609
MNE,2009,0.1609
MNE,2010,0.1609
MNE,2011,0.1609
MNE,2012,0.1609
MNE,2013,0.1609
MNE,2014,0.1609
MNE,2015,0.1609
MNE,2016,0.1609
MNE,2017,0.1609
MNE,2018,0.1609
MNE,2019,0.1609
MNG,2000,0.54
MNG,2001,0.54
MNG,2002,0.54
MNG,2003,0.54
MNG,2004,0.54
MNG,2005,0.54
MNG,2006,0.54
MNG,2007,0.54
MNG,2008,0.54
MNG,2009,0.551
MNG,2010,0.551
MNG,2011,0.551
MNG,2012,0.551
MNG,2013,0.551
MNG,2014,0.551
MNG,2015,0.551
MNG,2016,0.4624
MNG,2017,0.4624
MNG,2018,0.4624
MNG,2019,0.4624
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.0
MNP,2005,0.0
MNP,2006,0.0
MNP,2007,0.0
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
MNP,2018,0.0
MNP,2019,0.0
MOZ,2000,0.8842
MOZ,2001,0.8842
MOZ,2002,0.8842
MOZ,2003,0.8842
MOZ,2004,0.8842
MOZ,2005,0.8842
MOZ,2006,0.8842
MOZ,2007,0.8842
MOZ,2008,0.8842
MOZ,2009,0.8842
MOZ,2010,0.8842
MOZ,2011,0.8842
MOZ,2012,0.8842
MOZ,2013,0.8842
MOZ,2014,0.8842
MOZ,2015,1.473
MOZ,2016,1.473
MOZ,2017,1.473
MOZ,2018,1.473
MOZ,2019,1.473
MRT,2000,1.599
MRT,2001,1.599
MRT,2002,1.599
MRT,2003,1.599
MRT,2004,1.599
MRT,2005,1.348
MRT,2006,1.348
MRT,2007,1.348
MRT,2008,1.348
MRT,2009,1.348
MRT,2010,1.348
MRT,2011,1.348
MRT,2012,1.348
MRT,2013,1.348
MRT,2014,1.348
MRT,2015,1.348
MRT,2016,1.348
MRT,2017,1.348
MRT,2018,1.348
MRT,2019,1.348
MUS,2000,0.61
MUS,2001,0.61
MUS,2002,0.61
MUS,2003,0.61
MUS,2004,0.61
MUS,2005,0.61
MUS,2006,0.61
MUS,2007,0.63
MUS,2008,0.63
MUS,2009,0.63
MUS,2010,0.63
MUS,2011,0.63
MUS,2012,0.582
MUS,2013,0.582
MUS,2014,0.582
MUS,2015,0.582
MUS,2016,0.582
MUS,2017,0.61
MUS,2018,0.61
MUS,2019,0.61
MWI,2000,1.325
MWI,2001,1.325
MWI,2002,1.325
MWI,2003,1.325
MWI,2004,1.325
MWI,2005,1.357
MWI,2006,1.357
MWI,2007,1.357
MWI,2008,1.357
MWI,2009,1.357
MWI,2010,1.357
MWI,2011,1.357
MWI,2012,1.357
MWI,2013,1.357
MWI,2014,1.357
MWI,2015,1.357
MWI,2016,1.357
MWI,2017,1.357
MWI,2018,1.357
MWI,2019,1.357
MYS,2000,6.707
MYS,2001,6.707
MYS,2002,6.707
MYS,2003,6.707
MYS,2004,6.707
MYS,2005,6.707
MYS,2006,6.707
MYS,2007,6.707
MYS,2008,6.707
MYS,2009,6.707
MYS,2010,6.707
MYS,2011,6.707
MYS,2012,6.707
MYS,2013,6.707
MYS,2014,6.707
MYS,2015,6.707
MYS,2016,6.707
MYS,2017,6.707
MYS,2018,6.707
MYS,2019,6.707
NAM,2000,0.2819
NAM,2001,0.2819
NAM,2002,0.2819
NAM,2003,0.2819
NAM,2004,0.2819
NAM,2005,0.2819
NAM,2006,0.2819
NAM,2007,0.2819
NAM,2008,0.2819
NAM,2009,0.2819
NAM,2010,0.2819
NAM,2011,0.2819
NAM,2012,0.2819
NAM,2013,0.2819
NAM,2014,0.2819
NAM,2015,0.2819
NAM,2016,0.2819
NAM,2017,0.2819
NAM,2018,0.2819
NAM,2019,0.2819
NCL,2000,0.0
NCL,2001,0.0
NCL,2002,0.0
NCL,2003,0.0
NCL,2004,0.0
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NER,2000,0.9836
NER,2001,0.9836
NER,2002,0.9836
NER,2003,0.9836
NER,2004,0.9836
NER,2005,0.9836
NER,2006,0.9836
NER,2007,0.9836
NER,2008,0.9836
NER,2009,0.9836
NER,2010,0.9836
NER,2011,0.9836
NER,2012,0.9836
NER,2013,0.9836
NER,2014,0.9836
NER,2015,0.9836
NER,2016,0.9836
NER,2017,1.751
NER,2018,1.751
NER,2019,1.751
NGA,2000,10.31
NGA,2001,10.31
NGA,2002,10.31
NGA,2003,10.31
NGA,2004,10.31
NGA,2005,11.57
NGA,2006,11.57
NGA,2007,11.57
NGA,2008,11.57
NGA,2009,11.57
NGA,2010,12.47
NGA,2011,12.47
NGA,2012,12.47
NGA,2013,12.47
NGA,2014,12.47
NGA,2015,12.47
NGA,2016,12.47
NGA,2017,12.47
NGA,2018,12.47
NGA,2019,12.47
NIC,2000,1.387
NIC,2001,1.387
NIC,2002,1.387
NIC,2003,1.387
NIC,2004,1.387
NIC,2005,1.387
NIC,2006,1.387
NIC,2007,1.387
NIC,2008,1.387
NIC,2009,1.387
NIC,2010,1.387
NIC,2011,1.545
NIC,2012,1.545
NIC,2013,1.545
NIC,2014,1.545
NIC,2015,1.545
NIC,2016,1.545
NIC,2017,1.545
NIC,2018,1.545
NIC,2019,1.545
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,8.906
NLD,2001,8.906
NLD,2002,8.906
NLD,2003,8.906
NLD,2004,8.906
NLD,2005,8.906
NLD,2006,8.906
NLD,2007,10.94
NLD,2008,10.94
NLD,2009,10.94
NLD,2010,10.94
NLD,2011,10.94
NLD,2012,10.72
NLD,2013,10.72
NLD,2014,10.72
NLD,2015,10.72
NLD,2016,7.989
NLD,2017,7.989
NLD,2018,7.989
NLD,2019,7.989
NOR,2000,2.399
NOR,2001,2.399
NOR,2002,2.399
NOR,2003,2.399
NOR,2004,2.399
NOR,2005,2.399
NOR,2006,2.399
NOR,2007,3.026
NOR,2008,3.026
NOR,2009,3.026
NOR,2010,3.026
NOR,2011,3.026
NOR,2012,3.026
NOR,2013,3.026
NOR,2014,3.026
NOR,2015,3.026
NOR,2016,3.026
NOR,2017,3.026
NOR,2018,3.026
NOR,2019,3.026
NPL,2000,9.562
NPL,2001,9.562
NPL,2002,9.562
NPL,2003,9.562
NPL,2004,9.562
NPL,2005,9.562
NPL,2006,9.497
NPL,2007,9.497
NPL,2008,9.497
NPL,2009,9.497
NPL,2010,9.497
NPL,2011,9.497
NPL,2012,9.497
NPL,2013,9.497
NPL,2014,9.497
NPL,2015,9.497
NPL,2016,9.497
NPL,2017,9.497
NPL,2018,9.497
NPL,2019,9.497
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NRU,2019,0.0
NZL,2000,4.908
NZL,2001,4.908
NZL,2002,4.908
NZL,2003,4.908
NZL,2004,4.908
NZL,2005,4.908
NZL,2006,4.908
NZL,2007,4.908
NZL,2008,4.908
NZL,2009,4.908
NZL,2010,5.201
NZL,2011,5.201
NZL,2012,5.201
NZL,2013,5.201
NZL,2014,9.875
NZL,2015,9.875
NZL,2016,9.875
NZL,2017,9.875
NZL,2018,9.875
NZL,2019,9.875
OMN,2000,1.3
OMN,2001,1.3
OMN,2002,1.3
OMN,2003,1.186
OMN,2004,1.186
OMN,2005,1.186
OMN,2006,1.186
OMN,2007,1.186
OMN,2008,1.186
OMN,2009,1.186
OMN,2010,1.186
OMN,2011,1.186
OMN,2012,1.186
OMN,2013,1.634
OMN,2014,1.634
OMN,2015,1.634
OMN,2016,1.634
OMN,2017,1.634
OMN,2018,1.634
OMN,2019,1.634
PAK,2000,172.6
PAK,2001,172.6
PAK,2002,172.6
PAK,2003,172.6
PAK,2004,172.6
PAK,2005,172.6
PAK,2006,172.6
PAK,2007,172.6
PAK,2008,183.5
PAK,2009,183.5
PAK,2010,183.5
PAK,2011,183.5
PAK,2012,183.5
PAK,2013,183.5
PAK,2014,183.5
PAK,2015,183.5
PAK,2016,183.5
PAK,2017,200.0
PAK,2018,200.0
PAK,2019,200.0
PAN,2000,1.037
PAN,2001,1.037
PAN,2002,1.037
PAN,2003,1.037
PAN,2004,1.037
PAN,2005,1.037
PAN,2006,1.037
PAN,2007,1.037
PAN,2008,1.037
PAN,2009,1.037
PAN,2010,1.037
PAN,2011,1.037
PAN,2012,1.037
PAN,2013,1.037
PAN,2014,1.037
PAN,2015,1.037
PAN,2016,1.211
PAN,2017,1.211
PAN,2018,1.211
PAN,2019,1.211
PER,2000,13.56
PER,2001,13.56
PER,2002,13.56
PER,2003,13.56
PER,2004,13.56
PER,2005,13.56
PER,2006,13.56
PER,2007,13.56
PER,2008,13.56
PER,2009,13.56
PER,2010,13.56
PER,2011,13.56
PER,2012,13.56
PER,2013,13.56
PER,2014,13.56
PER,2015,13.56
PER,2016,16.1
PER,2017,16.1
PER,2018,16.1
PER,2019,16.1
PHL,2000,81.5
PHL,2001,81.5
PHL,2002,81.5
PHL,2003,81.5
PHL,2004,81.5
PHL,2005,81.5
PHL,2006,81.5
PHL,2007,81.5
PHL,2008,81.5
PHL,2009,81.5
PHL,2010,81.5
PHL,2011,81.5
PHL,2012,84.25
PHL,2013,84.25
PHL,2014,84.25
PHL,2015,84.25
PHL,2016,84.25
PHL,2017,92.75
PHL,2018,92.75
PHL,2019,92.75
PLW,2000,0.0
PLW,2001,0.0
PLW,2002,0.0
PLW,2003,0.0
PLW,2004,0.0
PLW,2005,0.0
PLW,2006,0.0
PLW,2007,0.0
PLW,2008,0.0
PLW,2009,0.0
PLW,2010,0.0
PLW,2011,0.0
PLW,2012,0.0
PLW,2013,0.0
PLW,2014,0.0
PLW,2015,0.0
PLW,2016,0.0
PLW,2017,0.0
PLW,2018,0.0
PLW,2019,0.0
PNG,2000,0.2714
PNG,2001,0.2714
PNG,2002,0.2714
PNG,2003,0.2714
PNG,2004,0.2714
PNG,2005,0.3921
PNG,2006,0.3921
PNG,2007,0.3921
PNG,2008,0.3921
PNG,2009,0.3921
PNG,2010,0.3921
PNG,2011,0.3921
PNG,2012,0.3921
PNG,2013,0.3921
PNG,2014,0.3921
PNG,2015,0.3921
PNG,2016,0.3921
PNG,2017,0.3921
PNG,2018,0.3921
PNG,2019,0.3921
POL,2000,11.72
POL,2001,11.72
POL,2002,11.72
POL,2003,11.72
POL,2004,11.72
POL,2005,11.72
POL,2006,11.72
POL,2007,12.02
POL,2008,12.02
POL,2009,12.02
POL,2010,12.02
POL,2011,12.02
POL,2012,11.47
POL,2013,11.47
POL,2014,11.47
POL,2015,11.47
POL,2016,11.47
POL,2017,10.08
POL,2018,10.08
POL,2019,10.08
PRI,2000,0.8564
PRI,2001,0.8564
PRI,2002,0.8564
PRI,2003,0.8564
PRI,2004,0.8564
PRI,2005,0.9984
PRI,2006,0.9984
PRI,2007,0.9984
PRI,2008,0.9984
PRI,2009,0.9984
PRI,2010,1.017
PRI,2011,1.017
PRI,2012,1.017
PRI,2013,1.017
PRI,2014,1.017
PRI,2015,0.875
PRI,2016,0.875
PRI,2017,0.875
PRI,2018,0.875
PRI,2019,0.875
PRK,2000,8.658
PRK,2001,8.658
PRK,2002,8.658
PRK,2003,8.658
PRK,2004,8.658
PRK,2005,8.658
PRK,2006,8.658
PRK,2007,8.658
PRK,2008,8.658
PRK,2009,8.658
PRK,2010,8.658
PRK,2011,8.658
PRK,2012,8.658
PRK,2013,8.658
PRK,2014,8.658
PRK,2015,8.658
PRK,2016,8.658
PRK,2017,8.658
PRK,2018,8.658
PRK,2019,8.658
PRT,2000,9.146
PRT,2001,9.146
PRT,2002,9.146
PRT,2003,9.146
PRT,2004,9.146
PRT,2005,9.146
PRT,2006,9.146
PRT,2007,9.146
PRT,2008,9.146
PRT,2009,9.146
PRT,2010,9.146
PRT,2011,9.146
PRT,2012,9.146
PRT,2013,9.146
PRT,2014,9.146
PRT,2015,9.146
PRT,2016,9.146
PRT,2017,9.146
PRT,2018,9.146
PRT,2019,9.146
PRY,2000,0.49
PRY,2001,0.49
PRY,2002,0.49
PRY,2003,0.49
PRY,2004,0.49
PRY,2005,0.49
PRY,2006,0.49
PRY,2007,0.49
PRY,2008,0.49
PRY,2009,0.49
PRY,2010,0.49
PRY,2011,0.49
PRY,2012,2.413
PRY,2013,2.413
PRY,2014,2.413
PRY,2015,2.413
PRY,2016,2.413
PRY,2017,2.413
PRY,2018,2.413
PRY,2019,2.413
PSE,2000,0.269
PSE,2001,0.269
PSE,2002,0.269
PSE,2003,0.269
PSE,2004,0.269
PSE,2005,0.408
PSE,2006,0.408
PSE,2007,0.408
PSE,2008,0.408
PSE,2009,0.408
PSE,2010,0.408
PSE,2011,0.408
PSE,2012,0.408
PSE,2013,0.408
PSE,2014,0.408
PSE,2015,0.408
PSE,2016,0.408
PSE,2017,0.288
PSE,2018,0.288
PSE,2019,0.288
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,0.1639
QAT,2001,0.1639
QAT,2002,0.1639
QAT,2003,0.1639
QAT,2004,0.1639
QAT,2005,0.1639
QAT,2006,0.1639
QAT,2007,0.209
QAT,2008,0.209
QAT,2009,0.209
QAT,2010,0.209
QAT,2011,0.209
QAT,2012,0.209
QAT,2013,0.209
QAT,2014,0.209
QAT,2015,0.209
QAT,2016,0.2508
QAT,2017,0.2508
QAT,2018,0.2508
QAT,2019,0.2508
ROU,2000,9.222
ROU,2001,9.222
ROU,2002,9.222
ROU,2003,9.222
ROU,2004,9.222
ROU,2005,9.222
ROU,2006,9.222
ROU,2007,6.884
ROU,2008,6.884
ROU,2009,6.884
ROU,2010,6.884
ROU,2011,6.884
ROU,2012,6.482
ROU,2013,6.482
ROU,2014,6.482
ROU,2015,6.482
ROU,2016,6.482
ROU,2017,6.773
ROU,2018,6.773
ROU,2019,6.773
RWA,2000,0.15
RWA,2001,0.15
RWA,2002,0.15
RWA,2003,0.15
RWA,2004,0.15
RWA,2005,0.15
RWA,2006,0.15
RWA,2007,0.15
RWA,2008,0.15
RWA,2009,0.15
RWA,2010,0.15
RWA,2011,0.15
RWA,2012,0.15
RWA,2013,0.15
RWA,2014,0.15
RWA,2015,0.15
RWA,2016,0.15
RWA,2017,0.15
RWA,2018,0.15
RWA,2019,0.15
SAU,2000,22.64
SAU,2001,22.64
SAU,2002,22.64
SAU,2003,22.64
SAU,2004,22.64
SAU,2005,22.64
SAU,2006,22.64
SAU,2007,22.64
SAU,2008,22.64
SAU,2009,22.64
SAU,2010,22.64
SAU,2011,22.64
SAU,2012,19.14
SAU,2013,19.14
SAU,2014,19.14
SAU,2015,19.14
SAU,2016,19.14
SAU,2017,21.2
SAU,2018,21.2
SAU,2019,21.2
SDN,2000,26.93
SDN,2001,26.93
SDN,2002,26.93
SDN,2003,26.93
SDN,2004,26.93
SDN,2005,26.93
SDN,2006,26.93
SDN,2007,26.93
SDN,2008,26.93
SDN,2009,26.93
SDN,2010,26.93
SDN,2011,26.93
SDN,2012,26.93
SDN,2013,26.93
SDN,2014,26.93
SDN,2015,26.93
SDN,2016,26.93
SDN,2017,26.93
SDN,2018,26.93
SDN,2019,26.93
SEN,2000,2.221
SEN,2001,2.221
SEN,2002,2.221
SEN,2003,2.221
SEN,2004,2.221
SEN,2005,2.221
SEN,2006,2.221
SEN,2007,2.221
SEN,2008,2.221
SEN,2009,2.221
SEN,2010,2.221
SEN,2011,2.221
SEN,2012,2.221
SEN,2013,2.221
SEN,2014,2.221
SEN,2015,2.221
SEN,2016,2.221
SEN,2017,2.221
SEN,2018,2.221
SEN,2019,2.221
SGP,2000,0.4993
SGP,2001,0.4993
SGP,2002,0.4993
SGP,2003,0.4993
SGP,2004,0.4993
SGP,2005,0.4993
SGP,2006,0.4993
SGP,2007,0.4993
SGP,2008,0.4993
SGP,2009,0.4993
SGP,2010,0.4993
SGP,2011,0.4993
SGP,2012,0.4993
SGP,2013,0.4993
SGP,2014,0.4993
SGP,2015,0.4993
SGP,2016,0.4993
SGP,2017,0.4993
SGP,2018,0.4993
SGP,2019,0.4993
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,0.1889
SLE,2001,0.1889
SLE,2002,0.1889
SLE,2003,0.1889
SLE,2004,0.1889
SLE,2005,0.2122
SLE,2006,0.2122
SLE,2007,0.2122
SLE,2008,0.2122
SLE,2009,0.2122
SLE,2010,0.2122
SLE,2011,0.2122
SLE,2012,0.2122
SLE,2013,0.2122
SLE,2014,0.2122
SLE,2015,0.2122
SLE,2016,0.2122
SLE,2017,0.2122
SLE,2018,0.2122
SLE,2019,0.2122
SLV,2000,1.376
SLV,2001,1.376
SLV,2002,1.376
SLV,2003,1.376
SLV,2004,1.376
SLV,2005,2.118
SLV,2006,2.118
SLV,2007,2.118
SLV,2008,2.118
SLV,2009,2.118
SLV,2010,2.118
SLV,2011,2.118
SLV,2012,2.118
SLV,2013,2.118
SLV,2014,2.118
SLV,2015,2.118
SLV,2016,2.118
SLV,2017,2.118
SLV,2018,2.118
SLV,2019,2.118
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,3.29
SOM,2001,3.29
SOM,2002,3.29
SOM,2003,3.298
SOM,2004,3.298
SOM,2005,3.298
SOM,2006,3.298
SOM,2007,3.298
SOM,2008,3.298
SOM,2009,3.298
SOM,2010,3.298
SOM,2011,3.298
SOM,2012,3.298
SOM,2013,3.298
SOM,2014,3.298
SOM,2015,3.298
SOM,2016,3.298
SOM,2017,3.298
SOM,2018,3.298
SOM,2019,3.298
SRB,2000,3.958
SRB,2001,3.958
SRB,2002,3.958
SRB,2003,3.958
SRB,2004,3.958
SRB,2005,3.958
SRB,2006,3.958
SRB,2007,3.958
SRB,2008,3.958
SRB,2009,3.958
SRB,2010,3.958
SRB,2011,3.958
SRB,2012,4.403
SRB,2013,4.403
SRB,2014,4.403
SRB,2015,4.403
SRB,2016,4.403
SRB,2017,5.377
SRB,2018,5.377
SRB,2019,5.377
SSD,2000,0.658
SSD,2001,0.658
SSD,2002,0.658
SSD,2003,0.658
SSD,2004,0.658
SSD,2005,0.658
SSD,2006,0.658
SSD,2007,0.658
SSD,2008,0.658
SSD,2009,0.658
SSD,2010,0.658
SSD,2011,0.658
SSD,2012,0.658
SSD,2013,0.658
SSD,2014,0.658
SSD,2015,0.658
SSD,2016,0.658
SSD,2017,0.658
SSD,2018,0.658
SSD,2019,0.658
STP,2000,0.0409
STP,2001,0.0409
STP,2002,0.0409
STP,2003,0.0409
STP,2004,0.0409
STP,2005,0.0409
STP,2006,0.0409
STP,2007,0.0409
STP,2008,0.0409
STP,2009,0.0409
STP,2010,0.0409
STP,2011,0.0409
STP,2012,0.0409
STP,2013,0.0409
STP,2014,0.0409
STP,2015,0.0409
STP,2016,0.0409
STP,2017,0.0409
STP,2018,0.0409
STP,2019,0.0409
SUR,2000,0.67
SUR,2001,0.67
SUR,2002,0.67
SUR,2003,0.67
SUR,2004,0.67
SUR,2005,0.67
SUR,2006,0.6159
SUR,2007,0.6159
SUR,2008,0.6159
SUR,2009,0.6159
SUR,2010,0.6159
SUR,2011,0.6159
SUR,2012,0.6159
SUR,2013,0.6159
SUR,2014,0.6159
SUR,2015,0.6159
SUR,2016,0.6159
SUR,2017,0.6159
SUR,2018,0.6159
SUR,2019,0.6159
SVK,2000,1.094
SVK,2001,1.094
SVK,2002,1.094
SVK,2003,1.094
SVK,2004,1.094
SVK,2005,1.094
SVK,2006,1.094
SVK,2007,0.688
SVK,2008,0.688
SVK,2009,0.688
SVK,2010,0.688
SVK,2011,0.688
SVK,2012,0.6653
SVK,2013,0.6653
SVK,2014,0.6653
SVK,2015,0.6653
SVK,2016,0.6653
SVK,2017,0.5563
SVK,2018,0.5563
SVK,2019,0.5563
SVN,2000,0.8992
SVN,2001,0.8992
SVN,2002,0.8992
SVN,2003,0.8992
SVN,2004,0.8992
SVN,2005,0.8992
SVN,2006,0.8992
SVN,2007,0.9349
SVN,2008,0.9349
SVN,2009,0.9349
SVN,2010,0.9349
SVN,2011,0.9349
SVN,2012,0.9281
SVN,2013,0.9281
SVN,2014,0.9281
SVN,2015,0.9281
SVN,2016,0.9281
SVN,2017,0.9314
SVN,2018,0.9314
SVN,2019,0.9314
SWE,2000,2.676
SWE,2001,2.676
SWE,2002,2.676
SWE,2003,2.676
SWE,2004,2.676
SWE,2005,2.676
SWE,2006,2.676
SWE,2007,2.63
SWE,2008,2.63
SWE,2009,2.63
SWE,2010,2.689
SWE,2011,2.689
SWE,2012,2.689
SWE,2013,2.689
SWE,2014,2.689
SWE,2015,2.375
SWE,2016,2.375
SWE,2017,2.375
SWE,2018,2.375
SWE,2019,2.375
SWZ,2000,1.042
SWZ,2001,1.042
SWZ,2002,1.042
SWZ,2003,1.042
SWZ,2004,1.042
SWZ,2005,1.042
SWZ,2006,1.042
SWZ,2007,1.042
SWZ,2008,1.042
SWZ,2009,1.042
SWZ,2010,1.042
SWZ,2011,1.042
SWZ,2012,1.042
SWZ,2013,1.042
SWZ,2014,1.042
SWZ,2015,1.042
SWZ,2016,1.042
SWZ,2017,1.042
SWZ,2018,1.042
SWZ,2019,1.042
SYC,2000,0.0127
SYC,2001,0.0127
SYC,2002,0.0127
SYC,2003,0.0127
SYC,2004,0.0127
SYC,2005,0.0127
SYC,2006,0.0127
SYC,2007,0.0127
SYC,2008,0.0127
SYC,2009,0.0127
SYC,2010,0.0127
SYC,2011,0.0127
SYC,2012,0.0127
SYC,2013,0.0127
SYC,2014,0.0127
SYC,2015,0.0127
SYC,2016,0.0127
SYC,2017,0.0127
SYC,2018,0.0127
SYC,2019,0.0127
SYR,2000,16.36
SYR,2001,16.36
SYR,2002,16.36
SYR,2003,16.36
SYR,2004,16.36
SYR,2005,14.14
SYR,2006,14.14
SYR,2007,14.14
SYR,2008,14.14
SYR,2009,14.14
SYR,2010,14.14
SYR,2011,14.14
SYR,2012,14.14
SYR,2013,14.14
SYR,2014,14.14
SYR,2015,14.14
SYR,2016,14.14
SYR,2017,14.14
SYR,2018,14.14
SYR,2019,14.14
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCD,2000,0.8492
TCD,2001,0.8492
TCD,2002,0.8492
TCD,2003,0.8492
TCD,2004,0.8492
TCD,2005,0.8796
TCD,2006,0.8796
TCD,2007,0.8796
TCD,2008,0.8796
TCD,2009,0.8796
TCD,2010,0.8796
TCD,2011,0.8796
TCD,2012,0.8796
TCD,2013,0.8796
TCD,2014,0.8796
TCD,2015,0.8796
TCD,2016,0.8796
TCD,2017,0.8796
TCD,2018,0.8796
TCD,2019,0.8796
TGO,2000,0.169
TGO,2001,0.169
TGO,2002,0.169
TGO,2003,0.169
TGO,2004,0.169
TGO,2005,0.169
TGO,2006,0.169
TGO,2007,0.169
TGO,2008,0.169
TGO,2009,0.169
TGO,2010,0.169
TGO,2011,0.169
TGO,2012,0.169
TGO,2013,0.169
TGO,2014,0.169
TGO,2015,0.169
TGO,2016,0.169
TGO,2017,0.169
TGO,2018,0.169
TGO,2019,0.169
THA,2000,57.31
THA,2001,57.31
THA,2002,57.31
THA,2003,57.31
THA,2004,57.31
THA,2005,57.31
THA,2006,57.31
THA,2007,57.31
THA,2008,57.31
THA,2009,57.31
THA,2010,57.31
THA,2011,57.31
THA,2012,57.31
THA,2013,57.31
THA,2014,57.31
THA,2015,57.31
THA,2016,57.31
THA,2017,57.31
THA,2018,57.31
THA,2019,57.31
TJK,2000,11.66
TJK,2001,11.66
TJK,2002,11.66
TJK,2003,11.66
TJK,2004,11.66
TJK,2005,11.66
TJK,2006,11.19
TJK,2007,11.19
TJK,2008,11.19
TJK,2009,11.19
TJK,2010,11.19
TJK,2011,11.19
TJK,2012,11.19
TJK,2013,11.19
TJK,2014,11.19
TJK,2015,11.19
TJK,2016,11.19
TJK,2017,11.19
TJK,2018,11.19
TJK,2019,11.19
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
