ISO,Year,EW1
MNE,2005,17.48
MNE,2006,17.48
MNE,2007,17.48
MNE,2008,17.48
MNE,2009,17.48
MNE,2010,17.48
MNE,2011,18.04
MNE,2012,17.7
MNE,2013,18.29
MNE,2014,18.29
MNE,2015,19.35
MNE,2016,20.03
MNE,2017,20.85
MNE,2018,21.93
MNE,2019,21.93
MNG,2000,5.47
MNG,2001,5.78
MNG,2002,6.37
MNG,2003,6.9
MNG,2004,7.17
MNG,2005,7.6
MNG,2006,8.24
MNG,2007,8.95
MNG,2008,9.62
MNG,2009,9.68
MNG,2010,10.81
MNG,2011,13.0
MNG,2012,15.31
MNG,2013,17.38
MNG,2014,20.13
MNG,2015,21.66
MNG,2016,20.92
MNG,2017,22.1
MNG,2018,22.89
MNG,2019,22.89
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.0
MNP,2005,0.0
MNP,2006,0.0
MNP,2007,0.0
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
MNP,2018,0.0
MNP,2019,0.0
MOZ,2000,3.76
MOZ,2001,4.28
MOZ,2002,4.26
MOZ,2003,4.31
MOZ,2004,4.47
MOZ,2005,4.65
MOZ,2006,4.91
MOZ,2007,5.12
MOZ,2008,5.18
MOZ,2009,5.29
MOZ,2010,5.54
MOZ,2011,5.85
MOZ,2012,6.1
MOZ,2013,6.41
MOZ,2014,6.82
MOZ,2015,7.13
MOZ,2016,7.43
MOZ,2017,7.62
MOZ,2018,7.9
MOZ,2019,7.9
MRT,2000,1.0
MRT,2001,1.08
MRT,2002,1.15
MRT,2003,1.24
MRT,2004,1.46
MRT,2005,1.66
MRT,2006,2.11
MRT,2007,2.11
MRT,2008,2.16
MRT,2009,2.12
MRT,2010,2.29
MRT,2011,3.04
MRT,2012,3.19
MRT,2013,3.44
MRT,2014,3.53
MRT,2015,3.54
MRT,2016,3.75
MRT,2017,3.83
MRT,2018,3.92
MRT,2019,3.92
MUS,2000,8.16
MUS,2001,8.16
MUS,2002,8.16
MUS,2003,8.14
MUS,2004,8.62
MUS,2005,9.09
MUS,2006,10.24
MUS,2007,11.73
MUS,2008,10.21
MUS,2009,12.87
MUS,2010,13.07
MUS,2011,15.32
MUS,2012,15.51
MUS,2013,15.41
MUS,2014,15.76
MUS,2015,16.53
MUS,2016,16.79
MUS,2017,17.6
MUS,2018,18.85
MUS,2019,18.85
MWI,2000,1.51
MWI,2001,1.39
MWI,2002,1.37
MWI,2003,1.46
MWI,2004,1.48
MWI,2005,1.54
MWI,2006,1.7
MWI,2007,1.98
MWI,2008,2.14
MWI,2009,2.3
MWI,2010,2.49
MWI,2011,2.62
MWI,2012,2.66
MWI,2013,2.77
MWI,2014,2.74
MWI,2015,2.86
MWI,2016,2.96
MWI,2017,3.1
MWI,2018,3.26
MWI,2019,3.26
MYS,2000,14.99
MYS,2001,14.58
MYS,2002,14.56
MYS,2003,14.77
MYS,2004,15.19
MYS,2005,15.03
MYS,2006,15.85
MYS,2007,34.47
MYS,2008,36.1
MYS,2009,35.82
MYS,2010,38.15
MYS,2011,39.61
MYS,2012,42.56
MYS,2013,44.7
MYS,2014,47.48
MYS,2015,50.07
MYS,2016,52.17
MYS,2017,55.03
MYS,2018,58.39
MYS,2019,58.39
NAM,2000,15.38
NAM,2001,16.33
NAM,2002,17.17
NAM,2003,18.29
NAM,2004,20.41
NAM,2005,20.53
NAM,2006,22.39
NAM,2007,24.03
NAM,2008,24.95
NAM,2009,24.68
NAM,2010,26.23
NAM,2011,27.65
NAM,2012,29.22
NAM,2013,31.32
NAM,2014,33.26
NAM,2015,35.49
NAM,2016,35.74
NAM,2017,35.2
NAM,2018,35.31
NAM,2019,35.31
NCL,2000,0.0
NCL,2001,0.0
NCL,2002,0.0
NCL,2003,0.0
NCL,2004,0.0
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NER,2000,2.15
NER,2001,2.08
NER,2002,2.06
NER,2003,2.13
NER,2004,2.15
NER,2005,2.16
NER,2006,2.19
NER,2007,2.27
NER,2008,2.31
NER,2009,2.37
NER,2010,2.4
NER,2011,2.45
NER,2012,2.79
NER,2013,2.72
NER,2014,2.62
NER,2015,3.42
NER,2016,3.44
NER,2017,3.6
NER,2018,3.67
NER,2019,3.67
NGA,2000,12.35
NGA,2001,12.73
NGA,2002,12.23
NGA,2003,13.73
NGA,2004,17.15
NGA,2005,18.28
NGA,2006,20.18
NGA,2007,21.16
NGA,2008,21.7
NGA,2009,23.64
NGA,2010,23.74
NGA,2011,25.47
NGA,2012,26.63
NGA,2013,28.52
NGA,2014,30.53
NGA,2015,31.13
NGA,2016,30.5
NGA,2017,30.82
NGA,2018,31.27
NGA,2019,31.27
NIC,2000,3.84
NIC,2001,3.91
NIC,2002,3.92
NIC,2003,4.02
NIC,2004,4.18
NIC,2005,4.25
NIC,2006,4.4
NIC,2007,4.56
NIC,2008,4.74
NIC,2009,4.61
NIC,2010,4.74
NIC,2011,4.92
NIC,2012,5.29
NIC,2013,5.63
NIC,2014,5.9
NIC,2015,6.3
NIC,2016,6.66
NIC,2017,6.96
NIC,2018,6.77
NIC,2019,6.77
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,56.03
NLD,2001,56.03
NLD,2002,56.03
NLD,2003,56.03
NLD,2004,54.19
NLD,2005,52.29
NLD,2006,55.35
NLD,2007,59.5
NLD,2008,62.05
NLD,2009,59.46
NLD,2010,59.66
NLD,2011,61.19
NLD,2012,61.56
NLD,2013,66.63
NLD,2014,74.54
NLD,2015,42.1
NLD,2016,42.84
NLD,2017,58.92
NLD,2018,90.27
NLD,2019,90.27
NOR,2000,108.55
NOR,2001,108.55
NOR,2002,108.55
NOR,2003,108.55
NOR,2004,108.55
NOR,2005,108.55
NOR,2006,103.54
NOR,2007,103.32
NOR,2008,108.69
NOR,2009,109.19
NOR,2010,110.73
NOR,2011,114.07
NOR,2012,119.51
NOR,2013,119.11
NOR,2014,120.46
NOR,2015,124.59
NOR,2016,127.48
NOR,2017,128.77
NOR,2018,120.82
NOR,2019,120.82
NPL,2000,1.38
NPL,2001,1.38
NPL,2002,1.38
NPL,2003,1.38
NPL,2004,1.38
NPL,2005,1.38
NPL,2006,1.38
NPL,2007,1.42
NPL,2008,1.5
NPL,2009,1.56
NPL,2010,1.62
NPL,2011,1.68
NPL,2012,1.76
NPL,2013,1.82
NPL,2014,1.92
NPL,2015,1.98
NPL,2016,1.98
NPL,2017,2.13
NPL,2018,2.24
NPL,2019,2.24
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NRU,2019,0.0
NZL,2000,35.79
NZL,2001,35.79
NZL,2002,35.79
NZL,2003,33.42
NZL,2004,31.01
NZL,2005,29.12
NZL,2006,27.31
NZL,2007,27.93
NZL,2008,27.09
NZL,2009,27.19
NZL,2010,26.82
NZL,2011,27.4
NZL,2012,28.13
NZL,2013,28.59
NZL,2014,29.54
NZL,2015,31.15
NZL,2016,32.06
NZL,2017,33.52
NZL,2018,34.48
NZL,2019,34.48
OMN,2000,30.59
OMN,2001,32.2
OMN,2002,32.23
OMN,2003,31.69
OMN,2004,30.76
OMN,2005,30.62
OMN,2006,30.9
OMN,2007,31.06
OMN,2008,32.27
OMN,2009,33.5
OMN,2010,33.99
OMN,2011,34.45
OMN,2012,36.34
OMN,2013,36.98
OMN,2014,37.38
OMN,2015,36.26
OMN,2016,36.53
OMN,2017,37.1
OMN,2018,37.87
OMN,2019,37.87
PAK,2000,0.76
PAK,2001,0.76
PAK,2002,0.78
PAK,2003,0.8
PAK,2004,0.86
PAK,2005,0.93
PAK,2006,0.99
PAK,2007,1.03
PAK,2008,1.08
PAK,2009,1.08
PAK,2010,1.11
PAK,2011,1.14
PAK,2012,1.18
PAK,2013,1.23
PAK,2014,1.28
PAK,2015,1.31
PAK,2016,1.37
PAK,2017,1.44
PAK,2018,1.55
PAK,2019,1.55
PAN,2000,33.42
PAN,2001,33.42
PAN,2002,33.42
PAN,2003,33.42
PAN,2004,33.42
PAN,2005,33.42
PAN,2006,33.42
PAN,2007,33.42
PAN,2008,33.42
PAN,2009,33.42
PAN,2010,33.42
PAN,2011,35.3
PAN,2012,36.93
PAN,2013,37.68
PAN,2014,40.04
PAN,2015,40.48
PAN,2016,43.9
PAN,2017,46.51
PAN,2018,48.36
PAN,2019,48.36
PER,2000,8.77
PER,2001,8.77
PER,2002,8.77
PER,2003,8.77
PER,2004,8.77
PER,2005,8.77
PER,2006,8.77
PER,2007,8.77
PER,2008,8.77
PER,2009,8.63
PER,2010,9.17
PER,2011,9.59
PER,2012,9.91
PER,2013,10.27
PER,2014,10.31
PER,2015,10.72
PER,2016,10.96
PER,2017,11.39
PER,2018,11.88
PER,2019,11.88
PHL,2000,2.11
PHL,2001,2.11
PHL,2002,2.11
PHL,2003,2.11
PHL,2004,2.11
PHL,2005,2.11
PHL,2006,2.11
PHL,2007,2.17
PHL,2008,2.23
PHL,2009,2.28
PHL,2010,2.42
PHL,2011,2.48
PHL,2012,2.65
PHL,2013,2.86
PHL,2014,3.06
PHL,2015,3.16
PHL,2016,3.37
PHL,2017,3.38
PHL,2018,3.56
PHL,2019,3.56
PLW,2000,0.0
PLW,2001,0.0
PLW,2002,0.0
PLW,2003,0.0
PLW,2004,0.0
PLW,2005,0.0
PLW,2006,0.0
PLW,2007,0.0
PLW,2008,0.0
PLW,2009,0.0
PLW,2010,0.0
PLW,2011,0.0
PLW,2012,0.0
PLW,2013,0.0
PLW,2014,0.0
PLW,2015,0.0
PLW,2016,0.0
PLW,2017,0.0
PLW,2018,0.0
PLW,2019,0.0
PNG,2000,0.0
PNG,2001,0.0
PNG,2002,0.0
PNG,2003,0.0
PNG,2004,0.0
PNG,2005,0.0
PNG,2006,0.0
PNG,2007,0.0
PNG,2008,0.0
PNG,2009,0.0
PNG,2010,0.0
PNG,2011,0.0
PNG,2012,0.0
PNG,2013,0.0
PNG,2014,0.0
PNG,2015,0.0
PNG,2016,0.0
PNG,2017,0.0
PNG,2018,0.0
PNG,2019,0.0
POL,2000,21.68
POL,2001,21.68
POL,2002,21.68
POL,2003,21.68
POL,2004,22.87
POL,2005,23.92
POL,2006,25.75
POL,2007,25.92
POL,2008,29.33
POL,2009,29.79
POL,2010,32.4
POL,2011,34.08
POL,2012,32.88
POL,2013,35.67
POL,2014,37.09
POL,2015,39.2
POL,2016,40.17
POL,2017,43.57
POL,2018,46.26
POL,2019,46.26
PRI,2000,26.75
PRI,2001,26.75
PRI,2002,26.75
PRI,2003,26.75
PRI,2004,26.75
PRI,2005,26.75
PRI,2006,26.75
PRI,2007,26.75
PRI,2008,26.2
PRI,2009,25.48
PRI,2010,25.54
PRI,2011,26.35
PRI,2012,27.57
PRI,2013,28.87
PRI,2014,30.02
PRI,2015,31.29
PRI,2016,31.11
PRI,2017,30.33
PRI,2018,28.85
PRI,2019,28.85
PRK,2000,1.48
PRK,2001,1.53
PRK,2002,1.54
PRK,2003,1.59
PRK,2004,1.62
PRK,2005,1.68
PRK,2006,1.67
PRK,2007,1.67
PRK,2008,1.71
PRK,2009,1.7
PRK,2010,1.69
PRK,2011,1.69
PRK,2012,1.71
PRK,2013,1.74
PRK,2014,1.76
PRK,2015,1.74
PRK,2016,1.81
PRK,2017,1.74
PRK,2018,1.66
PRK,2019,1.66
PRT,2000,14.73
PRT,2001,15.0
PRT,2002,15.06
PRT,2003,14.92
PRT,2004,15.2
PRT,2005,15.13
PRT,2006,15.56
PRT,2007,19.66
PRT,2008,16.15
PRT,2009,21.53
PRT,2010,22.42
PRT,2011,22.67
PRT,2012,22.6
PRT,2013,23.31
PRT,2014,24.3
PRT,2015,25.68
PRT,2016,27.19
PRT,2017,29.11
PRT,2018,29.94
PRT,2019,29.94
PRY,2000,6.9
PRY,2001,6.9
PRY,2002,6.9
PRY,2003,6.9
PRY,2004,6.9
PRY,2005,6.9
PRY,2006,6.9
PRY,2007,6.9
PRY,2008,6.9
PRY,2009,6.9
PRY,2010,6.9
PRY,2011,6.9
PRY,2012,6.9
PRY,2013,7.62
PRY,2014,8.01
PRY,2015,12.57
PRY,2016,12.95
PRY,2017,13.62
PRY,2018,14.2
PRY,2019,14.2
PSE,2000,20.24
PSE,2001,18.3
PSE,2002,15.18
PSE,2003,16.37
PSE,2004,15.82
PSE,2005,16.37
PSE,2006,16.21
PSE,2007,17.72
PSE,2008,18.45
PSE,2009,20.5
PSE,2010,23.1
PSE,2011,27.16
PSE,2012,29.94
PSE,2013,30.52
PSE,2014,31.23
PSE,2015,32.33
PSE,2016,35.5
PSE,2017,34.39
PSE,2018,34.08
PSE,2019,34.08
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,124.19
QAT,2001,118.05
QAT,2002,116.17
QAT,2003,110.61
QAT,2004,120.86
QAT,2005,121.04
QAT,2006,142.04
QAT,2007,155.82
QAT,2008,173.53
QAT,2009,181.07
QAT,2010,194.47
QAT,2011,206.56
QAT,2012,199.68
QAT,2013,199.85
QAT,2014,194.76
QAT,2015,206.35
QAT,2016,188.55
QAT,2017,195.02
QAT,2018,200.85
QAT,2019,200.85
ROU,2000,11.08
ROU,2001,11.08
ROU,2002,11.08
ROU,2003,11.08
ROU,2004,14.17
ROU,2005,17.81
ROU,2006,22.25
ROU,2007,19.05
ROU,2008,19.63
ROU,2009,19.61
ROU,2010,21.0
ROU,2011,20.33
ROU,2012,20.59
ROU,2013,21.44
ROU,2014,22.84
ROU,2015,22.97
ROU,2016,25.09
ROU,2017,25.48
ROU,2018,27.91
ROU,2019,27.91
RWA,2000,15.79
RWA,2001,15.79
RWA,2002,15.79
RWA,2003,15.79
RWA,2004,15.79
RWA,2005,15.79
RWA,2006,15.79
RWA,2007,15.79
RWA,2008,17.79
RWA,2009,18.75
RWA,2010,20.41
RWA,2011,21.68
RWA,2012,23.64
RWA,2013,24.98
RWA,2014,26.64
RWA,2015,29.25
RWA,2016,30.42
RWA,2017,31.52
RWA,2018,35.27
RWA,2019,35.27
SAU,2000,17.6
SAU,2001,17.11
SAU,2002,16.33
SAU,2003,17.82
SAU,2004,18.9
SAU,2005,19.4
SAU,2006,19.44
SAU,2007,20.15
SAU,2008,21.82
SAU,2009,21.82
SAU,2010,23.38
SAU,2011,26.25
SAU,2012,28.25
SAU,2013,27.25
SAU,2014,26.82
SAU,2015,26.31
SAU,2016,27.75
SAU,2017,28.27
SAU,2018,28.37
SAU,2019,28.37
SDN,2000,2.21
SDN,2001,2.21
SDN,2002,2.21
SDN,2003,2.21
SDN,2004,2.21
SDN,2005,2.21
SDN,2006,2.21
SDN,2007,2.21
SDN,2008,2.21
SDN,2009,2.21
SDN,2010,2.21
SDN,2011,2.21
SDN,2012,2.1
SDN,2013,2.22
SDN,2014,2.26
SDN,2015,2.26
SDN,2016,2.49
SDN,2017,2.65
SDN,2018,2.64
SDN,2019,2.64
SEN,2000,4.67
SEN,2001,4.2
SEN,2002,3.73
SEN,2003,3.88
SEN,2004,4.15
SEN,2005,4.26
SEN,2006,4.41
SEN,2007,4.67
SEN,2008,4.81
SEN,2009,4.87
SEN,2010,5.04
SEN,2011,5.28
SEN,2012,5.46
SEN,2013,5.65
SEN,2014,5.83
SEN,2015,6.06
SEN,2016,6.48
SEN,2017,6.94
SEN,2018,7.4
SEN,2019,7.4
SGP,2000,0.0
SGP,2001,0.0
SGP,2002,0.0
SGP,2003,0.0
SGP,2004,0.0
SGP,2005,0.0
SGP,2006,0.0
SGP,2007,0.0
SGP,2008,0.0
SGP,2009,0.0
SGP,2010,0.0
SGP,2011,0.0
SGP,2012,0.0
SGP,2013,0.0
SGP,2014,0.0
SGP,2015,0.0
SGP,2016,0.0
SGP,2017,0.0
SGP,2018,0.0
SGP,2019,0.0
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,3.86
SLE,2001,4.46
SLE,2002,5.46
SLE,2003,5.84
SLE,2004,5.91
SLE,2005,6.36
SLE,2006,6.06
SLE,2007,6.33
SLE,2008,6.45
SLE,2009,6.38
SLE,2010,7.03
SLE,2011,7.49
SLE,2012,9.41
SLE,2013,11.99
SLE,2014,11.47
SLE,2015,7.7
SLE,2016,8.44
SLE,2017,8.2
SLE,2018,8.7
SLE,2019,8.7
SLV,2000,10.89
SLV,2001,10.0
SLV,2002,9.42
SLV,2003,8.82
SLV,2004,8.3
SLV,2005,7.9
SLV,2006,8.18
SLV,2007,8.42
SLV,2008,8.59
SLV,2009,8.45
SLV,2010,8.46
SLV,2011,8.57
SLV,2012,8.82
SLV,2013,9.05
SLV,2014,9.16
SLV,2015,9.47
SLV,2016,9.7
SLV,2017,9.99
SLV,2018,10.23
SLV,2019,10.23
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,0.13
SOM,2001,0.13
SOM,2002,0.13
SOM,2003,0.13
SOM,2004,0.13
SOM,2005,0.14
SOM,2006,0.14
SOM,2007,0.15
SOM,2008,0.15
SOM,2009,0.16
SOM,2010,0.16
SOM,2011,0.17
SOM,2012,0.17
SOM,2013,0.17
SOM,2014,0.18
SOM,2015,0.18
SOM,2016,0.19
SOM,2017,0.2
SOM,2018,0.2
SOM,2019,0.2
SRB,2000,7.24
SRB,2001,7.24
SRB,2002,7.24
SRB,2003,7.24
SRB,2004,7.24
SRB,2005,7.24
SRB,2006,7.24
SRB,2007,7.24
SRB,2008,7.24
SRB,2009,7.24
SRB,2010,7.24
SRB,2011,7.24
SRB,2012,7.24
SRB,2013,6.92
SRB,2014,7.1
SRB,2015,6.04
SRB,2016,6.55
SRB,2017,5.91
SRB,2018,5.94
SRB,2019,5.94
SSD,2000,11.52
SSD,2001,11.52
SSD,2002,11.52
SSD,2003,11.52
SSD,2004,11.52
SSD,2005,11.52
SSD,2006,11.52
SSD,2007,11.52
SSD,2008,11.52
SSD,2009,11.52
SSD,2010,11.52
SSD,2011,11.52
SSD,2012,11.52
SSD,2013,14.91
SSD,2014,18.22
SSD,2015,18.99
SSD,2016,19.1
SSD,2017,19.18
SSD,2018,20.02
SSD,2019,20.02
STP,2000,7.21
STP,2001,7.21
STP,2002,7.21
STP,2003,7.21
STP,2004,7.21
STP,2005,7.21
STP,2006,7.21
STP,2007,7.21
STP,2008,7.21
STP,2009,7.21
STP,2010,7.21
STP,2011,7.21
STP,2012,7.21
STP,2013,7.21
STP,2014,7.21
STP,2015,7.21
STP,2016,7.21
STP,2017,7.49
STP,2018,7.69
STP,2019,7.69
SUR,2000,4.01
SUR,2001,3.95
SUR,2002,4.14
SUR,2003,4.4
SUR,2004,4.82
SUR,2005,5.29
SUR,2006,5.56
SUR,2007,5.85
SUR,2008,6.18
SUR,2009,6.21
SUR,2010,6.63
SUR,2011,6.86
SUR,2012,7.12
SUR,2013,7.29
SUR,2014,7.3
SUR,2015,6.93
SUR,2016,6.76
SUR,2017,6.92
SUR,2018,7.13
SUR,2019,7.13
SVK,2000,35.11
SVK,2001,38.0
SVK,2002,40.9
SVK,2003,43.73
SVK,2004,51.24
SVK,2005,57.94
SVK,2006,72.15
SVK,2007,92.79
SVK,2008,108.84
SVK,2009,106.61
SVK,2010,117.64
SVK,2011,121.44
SVK,2012,107.19
SVK,2013,142.32
SVK,2014,130.64
SVK,2015,139.94
SVK,2016,147.58
SVK,2017,146.16
SVK,2018,138.29
SVK,2019,138.29
SVN,2000,38.44
SVN,2001,38.44
SVN,2002,38.44
SVN,2003,38.44
SVN,2004,38.44
SVN,2005,38.44
SVN,2006,38.44
SVN,2007,38.44
SVN,2008,38.44
SVN,2009,38.44
SVN,2010,38.44
SVN,2011,38.49
SVN,2012,37.91
SVN,2013,29.95
SVN,2014,36.29
SVN,2015,40.54
SVN,2016,42.38
SVN,2017,42.55
SVN,2018,42.9
SVN,2019,42.9
SWE,2000,125.6
SWE,2001,125.6
SWE,2002,125.6
SWE,2003,125.6
SWE,2004,131.16
SWE,2005,137.23
SWE,2006,143.68
SWE,2007,147.88
SWE,2008,146.4
SWE,2009,137.53
SWE,2010,144.37
SWE,2011,152.16
SWE,2012,156.0
SWE,2013,162.41
SWE,2014,171.04
SWE,2015,185.54
SWE,2016,189.47
SWE,2017,194.08
SWE,2018,198.51
SWE,2019,198.51
SWZ,2000,2.14
SWZ,2001,2.14
SWZ,2002,2.14
SWZ,2003,2.22
SWZ,2004,2.35
SWZ,2005,2.46
SWZ,2006,2.62
SWZ,2007,2.75
SWZ,2008,2.79
SWZ,2009,2.84
SWZ,2010,2.92
SWZ,2011,2.97
SWZ,2012,3.14
SWZ,2013,3.26
SWZ,2014,3.31
SWZ,2015,3.38
SWZ,2016,3.46
SWZ,2017,3.53
SWZ,2018,3.6
SWZ,2019,3.6
SYC,2000,53.04
SYC,2001,53.04
SYC,2002,53.04
SYC,2003,53.04
SYC,2004,49.04
SYC,2005,52.2
SYC,2006,58.87
SYC,2007,66.61
SYC,2008,64.69
SYC,2009,63.25
SYC,2010,65.58
SYC,2011,68.23
SYC,2012,71.15
SYC,2013,76.07
SYC,2014,78.4
SYC,2015,83.3
SYC,2016,86.98
SYC,2017,89.32
SYC,2018,97.08
SYC,2019,97.08
SYR,2000,1.46
SYR,2001,1.46
SYR,2002,1.51
SYR,2003,1.49
SYR,2004,1.61
SYR,2005,1.73
SYR,2006,1.8
SYR,2007,1.93
SYR,2008,2.02
SYR,2009,2.09
SYR,2010,2.2
SYR,2011,2.29
SYR,2012,1.68
SYR,2013,1.24
SYR,2014,1.06
SYR,2015,0.99
SYR,2016,0.96
SYR,2017,0.98
SYR,2018,1.0
SYR,2019,1.0
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCD,2000,3.2
TCD,2001,3.41
TCD,2002,3.68
TCD,2003,4.11
TCD,2004,4.99
TCD,2005,5.57
TCD,2006,5.42
TCD,2007,6.53
TCD,2008,6.6
TCD,2009,6.82
TCD,2010,7.5
TCD,2011,8.93
TCD,2012,9.65
TCD,2013,8.5
TCD,2014,8.98
TCD,2015,9.27
TCD,2016,9.35
TCD,2017,8.36
TCD,2018,9.51
TCD,2019,9.51
TGO,2000,9.17
TGO,2001,9.56
TGO,2002,9.73
TGO,2003,9.58
TGO,2004,8.51
TGO,2005,7.01
TGO,2006,7.24
TGO,2007,7.29
TGO,2008,7.19
TGO,2009,7.73
TGO,2010,8.38
TGO,2011,9.41
TGO,2012,9.97
TGO,2013,10.64
TGO,2014,11.08
TGO,2015,11.63
TGO,2016,12.37
TGO,2017,13.41
TGO,2018,13.63
TGO,2019,13.63
THA,2000,5.35
THA,2001,5.35
THA,2002,5.35
THA,2003,5.35
THA,2004,5.35
THA,2005,5.35
THA,2006,5.35
THA,2007,5.35
THA,2008,5.43
THA,2009,5.39
THA,2010,5.77
THA,2011,5.8
THA,2012,6.21
THA,2013,6.36
THA,2014,6.47
THA,2015,6.71
THA,2016,6.95
THA,2017,7.23
THA,2018,7.4
THA,2019,7.4
TJK,2000,0.2
TJK,2001,0.22
TJK,2002,0.25
TJK,2003,0.27
TJK,2004,0.3
TJK,2005,0.32
TJK,2006,0.35
TJK,2007,0.37
TJK,2008,0.4
TJK,2009,0.42
TJK,2010,0.45
TJK,2011,0.45
TJK,2012,0.49
TJK,2013,0.52
TJK,2014,0.55
TJK,2015,0.69
TJK,2016,0.76
TJK,2017,0.83
TJK,2018,0.91
TJK,2019,0.91
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,0.42
TKM,2001,0.41
TKM,2002,0.4
TKM,2003,0.4
TKM,2004,0.4
TKM,2005,0.47
TKM,2006,0.52
TKM,2007,0.58
TKM,2008,0.66
TKM,2009,0.71
TKM,2010,0.77
TKM,2011,0.88
TKM,2012,0.98
TKM,2013,1.08
TKM,2014,1.19
TKM,2015,1.27
TKM,2016,1.35
TKM,2017,1.44
TKM,2018,1.53
TKM,2019,1.53
TLS,2000,1.2
TLS,2001,1.2
TLS,2002,1.2
TLS,2003,1.2
TLS,2004,1.2
TLS,2005,1.74
TLS,2006,2.53
TLS,2007,2.64
TLS,2008,2.95
TLS,2009,2.76
TLS,2010,2.7
TLS,2011,3.07
TLS,2012,3.24
TLS,2013,2.85
TLS,2014,2.06
TLS,2015,2.43
TLS,2016,2.42
TLS,2017,2.23
TLS,2018,2.28
TLS,2019,2.28
TON,2000,0.0
TON,2001,0.0
TON,2002,0.0
TON,2003,0.0
TON,2004,0.0
TON,2005,0.0
TON,2006,0.0
TON,2007,0.0
TON,2008,0.0
TON,2009,0.0
TON,2010,0.0
TON,2011,0.0
TON,2012,0.0
TON,2013,0.0
TON,2014,0.0
TON,2015,0.0
TON,2016,0.0
TON,2017,0.0
TON,2018,0.0
TON,2019,0.0
TTO,2000,42.6
TTO,2001,43.45
TTO,2002,45.79
TTO,2003,51.17
