ISO,Year,TW
MMR,2009,0.0
MMR,2010,0.0
MMR,2011,0.0
MMR,2012,0.0
MMR,2013,0.0
MMR,2014,0.0
MMR,2015,0.0
MMR,2016,0.0
MMR,2017,0.0
MMR,2018,0.0
MMR,2019,0.0
MNE,2000,0.0086
MNE,2001,0.0086
MNE,2002,0.0086
MNE,2003,0.0086
MNE,2004,0.0086
MNE,2005,0.0086
MNE,2006,0.0086
MNE,2007,0.0086
MNE,2008,0.0086
MNE,2009,0.0086
MNE,2010,0.0086
MNE,2011,0.0086
MNE,2012,0.0086
MNE,2013,0.0086
MNE,2014,0.0095
MNE,2015,0.0095
MNE,2016,0.0095
MNE,2017,0.0095
MNE,2018,0.0095
MNE,2019,0.0095
MNG,2000,0.083
MNG,2001,0.083
MNG,2002,0.083
MNG,2003,0.083
MNG,2004,0.083
MNG,2005,0.083
MNG,2006,0.12
MNG,2007,0.12
MNG,2008,0.12
MNG,2009,0.12
MNG,2010,0.12
MNG,2011,0.12
MNG,2012,0.12
MNG,2013,0.12
MNG,2014,0.12
MNG,2015,0.12
MNG,2016,0.12
MNG,2017,0.12
MNG,2018,0.12
MNG,2019,0.12
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.0
MNP,2005,0.0
MNP,2006,0.0
MNP,2007,0.0
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
MNP,2018,0.0
MNP,2019,0.0
MOZ,2000,0.0
MOZ,2001,0.0
MOZ,2002,0.0
MOZ,2003,0.0
MOZ,2004,0.0
MOZ,2005,0.0
MOZ,2006,0.0
MOZ,2007,0.0
MOZ,2008,0.0
MOZ,2009,0.0
MOZ,2010,0.0
MOZ,2011,0.0
MOZ,2012,0.0
MOZ,2013,0.0
MOZ,2014,0.0
MOZ,2015,0.0
MOZ,2016,0.0
MOZ,2017,0.0
MOZ,2018,0.0
MOZ,2019,0.0
MRT,2000,0.0
MRT,2001,0.0
MRT,2002,0.0
MRT,2003,0.0
MRT,2004,0.0
MRT,2005,0.0
MRT,2006,0.0
MRT,2007,0.0
MRT,2008,0.0
MRT,2009,0.0
MRT,2010,0.0
MRT,2011,0.0
MRT,2012,0.0
MRT,2013,0.0
MRT,2014,0.0
MRT,2015,0.0
MRT,2016,0.0
MRT,2017,0.0
MRT,2018,0.0
MRT,2019,0.0
MUS,2000,0.0206
MUS,2001,0.0206
MUS,2002,0.0206
MUS,2003,0.0206
MUS,2004,0.0206
MUS,2005,0.0206
MUS,2006,0.031
MUS,2007,0.031
MUS,2008,0.031
MUS,2009,0.031
MUS,2010,0.031
MUS,2011,0.031
MUS,2012,0.036
MUS,2013,0.036
MUS,2014,0.036
MUS,2015,0.036
MUS,2016,0.051
MUS,2017,0.051
MUS,2018,0.051
MUS,2019,0.051
MWI,2000,0.0
MWI,2001,0.0
MWI,2002,0.0
MWI,2003,0.0
MWI,2004,0.0
MWI,2005,0.0
MWI,2006,0.0
MWI,2007,0.0
MWI,2008,0.0
MWI,2009,0.0
MWI,2010,0.0
MWI,2011,0.0
MWI,2012,0.0
MWI,2013,0.0
MWI,2014,0.0
MWI,2015,0.0
MWI,2016,0.0
MWI,2017,0.0
MWI,2018,0.0
MWI,2019,0.0
MYS,2000,2.603
MYS,2001,2.603
MYS,2002,2.603
MYS,2003,2.603
MYS,2004,2.603
MYS,2005,2.603
MYS,2006,2.603
MYS,2007,2.603
MYS,2008,2.603
MYS,2009,2.603
MYS,2010,2.603
MYS,2011,2.603
MYS,2012,2.603
MYS,2013,2.603
MYS,2014,2.603
MYS,2015,2.603
MYS,2016,2.603
MYS,2017,2.603
MYS,2018,2.603
MYS,2019,2.603
NAM,2000,0.006
NAM,2001,0.006
NAM,2002,0.006
NAM,2003,0.006
NAM,2004,0.006
NAM,2005,0.006
NAM,2006,0.006
NAM,2007,0.006
NAM,2008,0.006
NAM,2009,0.006
NAM,2010,0.006
NAM,2011,0.006
NAM,2012,0.006
NAM,2013,0.006
NAM,2014,0.006
NAM,2015,0.006
NAM,2016,0.006
NAM,2017,0.006
NAM,2018,0.006
NAM,2019,0.006
NCL,2000,0.0
NCL,2001,0.0
NCL,2002,0.0
NCL,2003,0.0
NCL,2004,0.0
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NER,2000,0.0
NER,2001,0.0
NER,2002,0.0
NER,2003,0.0
NER,2004,0.0
NER,2005,0.0
NER,2006,0.0
NER,2007,0.0
NER,2008,0.0
NER,2009,0.0
NER,2010,0.0
NER,2011,0.0
NER,2012,0.0
NER,2013,0.0
NER,2014,0.0
NER,2015,0.0
NER,2016,0.0
NER,2017,0.0
NER,2018,0.0
NER,2019,0.0
NGA,2000,0.0
NGA,2001,0.0
NGA,2002,0.0
NGA,2003,0.0
NGA,2004,0.0
NGA,2005,0.0
NGA,2006,0.0
NGA,2007,0.0
NGA,2008,0.0
NGA,2009,0.0
NGA,2010,0.0
NGA,2011,0.0
NGA,2012,0.0
NGA,2013,0.0
NGA,2014,0.0
NGA,2015,0.0
NGA,2016,0.0
NGA,2017,0.0
NGA,2018,0.0
NGA,2019,0.0
NIC,2000,0.0067
NIC,2001,0.0067
NIC,2002,0.0067
NIC,2003,0.0067
NIC,2004,0.0067
NIC,2005,0.0067
NIC,2006,0.0067
NIC,2007,0.0067
NIC,2008,0.1112
NIC,2009,0.1112
NIC,2010,0.1112
NIC,2011,0.1112
NIC,2012,0.1112
NIC,2013,0.1112
NIC,2014,0.1112
NIC,2015,0.1112
NIC,2016,0.1112
NIC,2017,0.1112
NIC,2018,0.1112
NIC,2019,0.1112
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,1.888
NLD,2001,1.888
NLD,2002,1.888
NLD,2003,1.888
NLD,2004,1.888
NLD,2005,1.888
NLD,2006,1.888
NLD,2007,1.888
NLD,2008,1.888
NLD,2009,1.888
NLD,2010,1.875
NLD,2011,1.875
NLD,2012,1.875
NLD,2013,1.875
NLD,2014,1.875
NLD,2015,1.875
NLD,2016,1.875
NLD,2017,1.921
NLD,2018,1.921
NLD,2019,1.921
NOR,2000,0.0
NOR,2001,0.0
NOR,2002,0.0
NOR,2003,0.0
NOR,2004,0.0
NOR,2005,0.0
NOR,2006,0.0
NOR,2007,0.0
NOR,2008,0.0
NOR,2009,0.0
NOR,2010,0.0
NOR,2011,0.0
NOR,2012,0.0
NOR,2013,0.0
NOR,2014,0.0
NOR,2015,0.0
NOR,2016,0.0
NOR,2017,0.0
NOR,2018,0.0
NOR,2019,0.0
NPL,2000,0.006
NPL,2001,0.006
NPL,2002,0.006
NPL,2003,0.006
NPL,2004,0.006
NPL,2005,0.006
NPL,2006,0.006
NPL,2007,0.006
NPL,2008,0.006
NPL,2009,0.006
NPL,2010,0.006
NPL,2011,0.006
NPL,2012,0.006
NPL,2013,0.006
NPL,2014,0.006
NPL,2015,0.006
NPL,2016,0.006
NPL,2017,0.006
NPL,2018,0.006
NPL,2019,0.006
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NRU,2019,0.0
NZL,2000,0.0
NZL,2001,0.0
NZL,2002,0.0
NZL,2003,0.0
NZL,2004,0.0
NZL,2005,0.0
NZL,2006,0.0
NZL,2007,0.0
NZL,2008,0.0
NZL,2009,0.0
NZL,2010,0.0
NZL,2011,0.0
NZL,2012,0.0
NZL,2013,0.0
NZL,2014,0.0
NZL,2015,0.0
NZL,2016,0.0
NZL,2017,0.0
NZL,2018,0.0
NZL,2019,0.0
OMN,2000,0.0098
OMN,2001,0.0098
OMN,2002,0.0098
OMN,2003,0.0098
OMN,2004,0.0098
OMN,2005,0.0098
OMN,2006,0.037
OMN,2007,0.037
OMN,2008,0.037
OMN,2009,0.037
OMN,2010,0.009
OMN,2011,0.009
OMN,2012,0.009
OMN,2013,0.009
OMN,2014,0.009
OMN,2015,0.009
OMN,2016,0.009
OMN,2017,0.009
OMN,2018,0.009
OMN,2019,0.009
PAK,2000,0.0306
PAK,2001,0.0306
PAK,2002,0.0306
PAK,2003,0.0306
PAK,2004,0.0306
PAK,2005,0.0306
PAK,2006,0.0306
PAK,2007,0.0306
PAK,2008,0.0306
PAK,2009,0.0306
PAK,2010,0.0306
PAK,2011,0.0306
PAK,2012,0.0306
PAK,2013,0.0306
PAK,2014,0.0306
PAK,2015,0.0306
PAK,2016,0.0306
PAK,2017,0.0306
PAK,2018,0.0306
PAK,2019,0.0306
PAN,2000,0.0
PAN,2001,0.0
PAN,2002,0.0
PAN,2003,0.0
PAN,2004,0.0
PAN,2005,0.0
PAN,2006,0.0
PAN,2007,0.0
PAN,2008,0.0
PAN,2009,0.0
PAN,2010,0.0
PAN,2011,0.0
PAN,2012,0.0
PAN,2013,0.0
PAN,2014,0.0
PAN,2015,0.0
PAN,2016,0.0
PAN,2017,0.0
PAN,2018,0.0
PAN,2019,0.0
PER,2000,0.0999
PER,2001,0.0999
PER,2002,0.0999
PER,2003,0.0999
PER,2004,0.0999
PER,2005,0.0999
PER,2006,0.0999
PER,2007,0.0999
PER,2008,0.0999
PER,2009,0.0999
PER,2010,0.0999
PER,2011,0.0999
PER,2012,0.275
PER,2013,0.275
PER,2014,0.275
PER,2015,0.275
PER,2016,0.275
PER,2017,0.275
PER,2018,0.275
PER,2019,0.275
PHL,2000,0.0
PHL,2001,0.0
PHL,2002,0.0
PHL,2003,0.0
PHL,2004,0.0
PHL,2005,0.0
PHL,2006,0.0
PHL,2007,0.0
PHL,2008,0.0
PHL,2009,0.0
PHL,2010,0.0
PHL,2011,0.0
PHL,2012,0.0
PHL,2013,0.0
PHL,2014,0.0
PHL,2015,0.0
PHL,2016,0.0
PHL,2017,0.0
PHL,2018,0.0
PHL,2019,0.0
PLW,2000,0.0
PLW,2001,0.0
PLW,2002,0.0
PLW,2003,0.0
PLW,2004,0.0
PLW,2005,0.0
PLW,2006,0.0
PLW,2007,0.0
PLW,2008,0.0
PLW,2009,0.0
PLW,2010,0.0
PLW,2011,0.0
PLW,2012,0.0
PLW,2013,0.0
PLW,2014,0.0
PLW,2015,0.0
PLW,2016,0.0
PLW,2017,0.0
PLW,2018,0.0
PLW,2019,0.0
PNG,2000,0.0
PNG,2001,0.0
PNG,2002,0.0
PNG,2003,0.0
PNG,2004,0.0
PNG,2005,0.0
PNG,2006,0.0
PNG,2007,0.0
PNG,2008,0.0
PNG,2009,0.0
PNG,2010,0.0
PNG,2011,0.0
PNG,2012,0.0
PNG,2013,0.0
PNG,2014,0.0
PNG,2015,0.0
PNG,2016,0.0
PNG,2017,0.0
PNG,2018,0.0
PNG,2019,0.0
POL,2000,1.356
POL,2001,1.356
POL,2002,1.356
POL,2003,1.356
POL,2004,1.356
POL,2005,1.356
POL,2006,1.356
POL,2007,1.356
POL,2008,1.356
POL,2009,1.356
POL,2010,1.356
POL,2011,1.356
POL,2012,1.356
POL,2013,1.356
POL,2014,1.356
POL,2015,1.356
POL,2016,1.356
POL,2017,1.316
POL,2018,1.316
POL,2019,1.316
PRI,2000,0.0
PRI,2001,0.0
PRI,2002,0.0
PRI,2003,0.0
PRI,2004,0.0
PRI,2005,0.0
PRI,2006,0.0
PRI,2007,0.0
PRI,2008,0.0
PRI,2009,0.0
PRI,2010,0.0
PRI,2011,0.0
PRI,2012,0.0
PRI,2013,0.0
PRI,2014,0.0
PRI,2015,0.0
PRI,2016,0.0
PRI,2017,0.0
PRI,2018,0.0
PRI,2019,0.0
PRK,2000,0.0
PRK,2001,0.0
PRK,2002,0.0
PRK,2003,0.0
PRK,2004,0.0
PRK,2005,0.0
PRK,2006,0.0
PRK,2007,0.0
PRK,2008,0.0
PRK,2009,0.0
PRK,2010,0.0
PRK,2011,0.0
PRK,2012,0.0
PRK,2013,0.0
PRK,2014,0.0
PRK,2015,0.0
PRK,2016,0.0
PRK,2017,0.0
PRK,2018,0.0
PRK,2019,0.0
PRT,2000,0.27
PRT,2001,0.27
PRT,2002,0.27
PRT,2003,0.27
PRT,2004,0.27
PRT,2005,0.27
PRT,2006,0.27
PRT,2007,0.27
PRT,2008,0.27
PRT,2009,0.27
PRT,2010,0.27
PRT,2011,0.27
PRT,2012,0.27
PRT,2013,0.27
PRT,2014,0.27
PRT,2015,0.27
PRT,2016,0.27
PRT,2017,0.27
PRT,2018,0.27
PRT,2019,0.27
PRY,2000,0.0
PRY,2001,0.0
PRY,2002,0.0
PRY,2003,0.0
PRY,2004,0.0
PRY,2005,0.0
PRY,2006,0.0
PRY,2007,0.0
PRY,2008,0.0
PRY,2009,0.0
PRY,2010,0.0
PRY,2011,0.0
PRY,2012,0.0
PRY,2013,0.0
PRY,2014,0.0
PRY,2015,0.0
PRY,2016,0.0
PRY,2017,0.0
PRY,2018,0.0
PRY,2019,0.0
PSE,2000,0.083
PSE,2001,0.083
PSE,2002,0.083
PSE,2003,0.083
PSE,2004,0.083
PSE,2005,0.083
PSE,2006,0.083
PSE,2007,0.083
PSE,2008,0.083
PSE,2009,0.083
PSE,2010,0.083
PSE,2011,0.083
PSE,2012,0.083
PSE,2013,0.083
PSE,2014,0.083
PSE,2015,0.083
PSE,2016,0.083
PSE,2017,0.083
PSE,2018,0.083
PSE,2019,0.083
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,0.075
QAT,2001,0.075
QAT,2002,0.075
QAT,2003,0.075
QAT,2004,0.075
QAT,2005,0.075
QAT,2006,0.075
QAT,2007,0.075
QAT,2008,0.075
QAT,2009,0.075
QAT,2010,0.075
QAT,2011,0.075
QAT,2012,0.117
QAT,2013,0.117
QAT,2014,0.117
QAT,2015,0.117
QAT,2016,0.117
QAT,2017,0.2287
QAT,2018,0.2287
QAT,2019,0.2287
ROU,2000,0.373
ROU,2001,0.373
ROU,2002,0.373
ROU,2003,0.373
ROU,2004,0.373
ROU,2005,0.373
ROU,2006,0.373
ROU,2007,0.373
ROU,2008,0.373
ROU,2009,0.373
ROU,2010,0.373
ROU,2011,0.373
ROU,2012,0.373
ROU,2013,0.373
ROU,2014,0.373
ROU,2015,0.373
ROU,2016,0.373
ROU,2017,0.907
ROU,2018,0.907
ROU,2019,0.907
RWA,2000,0.0
RWA,2001,0.0
RWA,2002,0.0
RWA,2003,0.0
RWA,2004,0.0
RWA,2005,0.0
RWA,2006,0.0
RWA,2007,0.0
RWA,2008,0.0
RWA,2009,0.0
RWA,2010,0.0
RWA,2011,0.0
RWA,2012,0.0
RWA,2013,0.0
RWA,2014,0.0
RWA,2015,0.0
RWA,2016,0.0
RWA,2017,0.0
RWA,2018,0.0
RWA,2019,0.0
SAU,2000,0.674
SAU,2001,0.674
SAU,2002,0.674
SAU,2003,0.674
SAU,2004,0.674
SAU,2005,0.674
SAU,2006,0.674
SAU,2007,0.674
SAU,2008,0.674
SAU,2009,0.674
SAU,2010,0.674
SAU,2011,0.674
SAU,2012,1.274
SAU,2013,1.274
SAU,2014,1.274
SAU,2015,1.274
SAU,2016,1.274
SAU,2017,1.6
SAU,2018,1.6
SAU,2019,1.6
SDN,2000,0.0
SDN,2001,0.0
SDN,2002,0.0
SDN,2003,0.0
SDN,2004,0.0
SDN,2005,0.0
SDN,2006,0.0
SDN,2007,0.0
SDN,2008,0.0
SDN,2009,0.0
SDN,2010,0.0
SDN,2011,0.0
SDN,2012,0.0
SDN,2013,0.0
SDN,2014,0.0
SDN,2015,0.0
SDN,2016,0.0
SDN,2017,0.0
SDN,2018,0.0
SDN,2019,0.0
SEN,2000,0.0112
SEN,2001,0.0112
SEN,2002,0.0112
SEN,2003,0.0112
SEN,2004,0.0112
SEN,2005,0.0112
SEN,2006,0.0112
SEN,2007,0.0112
SEN,2008,0.0112
SEN,2009,0.0112
SEN,2010,0.0112
SEN,2011,0.0112
SEN,2012,0.0112
SEN,2013,0.0112
SEN,2014,0.0112
SEN,2015,0.0112
SEN,2016,0.0112
SEN,2017,0.0112
SEN,2018,0.0112
SEN,2019,0.0112
SGP,2000,0.5954
SGP,2001,0.5954
SGP,2002,0.5954
SGP,2003,0.5954
SGP,2004,0.5954
SGP,2005,0.5954
SGP,2006,0.5954
SGP,2007,0.5954
SGP,2008,0.5954
SGP,2009,0.5954
SGP,2010,0.5954
SGP,2011,0.5954
SGP,2012,0.5954
SGP,2013,0.5954
SGP,2014,0.5954
SGP,2015,0.5954
SGP,2016,0.5954
SGP,2017,0.5954
SGP,2018,0.5954
SGP,2019,0.5954
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,0.0
SLE,2001,0.0
SLE,2002,0.0
SLE,2003,0.0
SLE,2004,0.0
SLE,2005,0.0
SLE,2006,0.0
SLE,2007,0.0
SLE,2008,0.0
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,0.0
SLE,2012,0.0
SLE,2013,0.0
SLE,2014,0.0
SLE,2015,0.0
SLE,2016,0.0
SLE,2017,0.0
SLE,2018,0.0
SLE,2019,0.0
SLV,2000,0.001
SLV,2001,0.001
SLV,2002,0.001
SLV,2003,0.001
SLV,2004,0.001
SLV,2005,0.001
SLV,2006,0.001
SLV,2007,0.001
SLV,2008,0.001
SLV,2009,0.001
SLV,2010,0.001
SLV,2011,0.001
SLV,2012,0.001
SLV,2013,0.001
SLV,2014,0.001
SLV,2015,0.001
SLV,2016,0.001
SLV,2017,0.001
SLV,2018,0.001
SLV,2019,0.001
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,0.0
SOM,2001,0.0
SOM,2002,0.0
SOM,2003,0.0
SOM,2004,0.0
SOM,2005,0.0
SOM,2006,0.0
SOM,2007,0.0
SOM,2008,0.0
SOM,2009,0.0
SOM,2010,0.0
SOM,2011,0.0
SOM,2012,0.0
SOM,2013,0.0
SOM,2014,0.0
SOM,2015,0.0
SOM,2016,0.0
SOM,2017,0.0
SOM,2018,0.0
SOM,2019,0.0
SRB,2000,0.0493
SRB,2001,0.0493
SRB,2002,0.0493
SRB,2003,0.0493
SRB,2004,0.0493
SRB,2005,0.0493
SRB,2006,0.0493
SRB,2007,0.0493
SRB,2008,0.0493
SRB,2009,0.0493
SRB,2010,0.0493
SRB,2011,0.0493
SRB,2012,0.0493
SRB,2013,0.0493
SRB,2014,0.0493
SRB,2015,0.0493
SRB,2016,0.0493
SRB,2017,0.0493
SRB,2018,0.0493
SRB,2019,0.0493
SSD,2000,0.0
SSD,2001,0.0
SSD,2002,0.0
SSD,2003,0.0
SSD,2004,0.0
SSD,2005,0.0
SSD,2006,0.0
SSD,2007,0.0
SSD,2008,0.0
SSD,2009,0.0
SSD,2010,0.0
SSD,2011,0.0
SSD,2012,0.0
SSD,2013,0.0
SSD,2014,0.0
SSD,2015,0.0
SSD,2016,0.0
SSD,2017,0.0
SSD,2018,0.0
SSD,2019,0.0
STP,2000,0.0
STP,2001,0.0
STP,2002,0.0
STP,2003,0.0
STP,2004,0.0
STP,2005,0.0
STP,2006,0.0
STP,2007,0.0
STP,2008,0.0
STP,2009,0.0
STP,2010,0.0
STP,2011,0.0
STP,2012,0.0
STP,2013,0.0
STP,2014,0.0
STP,2015,0.0
STP,2016,0.0
STP,2017,0.0
STP,2018,0.0
STP,2019,0.0
SUR,2000,0.0
SUR,2001,0.0
SUR,2002,0.0
SUR,2003,0.0
SUR,2004,0.0
SUR,2005,0.0
SUR,2006,0.0
SUR,2007,0.0
SUR,2008,0.0
SUR,2009,0.0
SUR,2010,0.0
SUR,2011,0.0
SUR,2012,0.0
SUR,2013,0.0
SUR,2014,0.0
SUR,2015,0.0
SUR,2016,0.0
SUR,2017,0.0
SUR,2018,0.0
SUR,2019,0.0
SVK,2000,0.0
SVK,2001,0.0
SVK,2002,0.0
SVK,2003,0.0
SVK,2004,0.0
SVK,2005,0.0
SVK,2006,0.0
SVK,2007,0.0
SVK,2008,0.0
SVK,2009,0.0
SVK,2010,0.0
SVK,2011,0.0
SVK,2012,0.0
SVK,2013,0.0
SVK,2014,0.0
SVK,2015,0.0
SVK,2016,0.0
SVK,2017,0.0
SVK,2018,0.0
SVK,2019,0.0
SVN,2000,0.114
SVN,2001,0.114
SVN,2002,0.114
SVN,2003,0.114
SVN,2004,0.114
SVN,2005,0.114
SVN,2006,0.114
SVN,2007,0.114
SVN,2008,0.114
SVN,2009,0.114
SVN,2010,0.126
SVN,2011,0.126
SVN,2012,0.126
SVN,2013,0.126
SVN,2014,0.126
SVN,2015,0.126
SVN,2016,0.126
SVN,2017,0.156
SVN,2018,0.156
SVN,2019,0.156
SWE,2000,0.436
SWE,2001,0.436
SWE,2002,0.436
SWE,2003,0.436
SWE,2004,0.436
SWE,2005,0.436
SWE,2006,0.436
SWE,2007,0.436
SWE,2008,0.436
SWE,2009,0.436
SWE,2010,0.436
SWE,2011,0.436
SWE,2012,0.436
SWE,2013,0.436
SWE,2014,0.436
SWE,2015,0.436
SWE,2016,1.0
SWE,2017,1.0
SWE,2018,1.0
SWE,2019,1.0
SWZ,2000,0.009
SWZ,2001,0.009
SWZ,2002,0.009
SWZ,2003,0.009
SWZ,2004,0.009
SWZ,2005,0.009
SWZ,2006,0.009
SWZ,2007,0.009
SWZ,2008,0.009
SWZ,2009,0.009
SWZ,2010,0.009
SWZ,2011,0.009
SWZ,2012,0.009
SWZ,2013,0.009
SWZ,2014,0.009
SWZ,2015,0.009
SWZ,2016,0.009
SWZ,2017,0.009
SWZ,2018,0.009
SWZ,2019,0.009
SYC,2000,0.0
SYC,2001,0.0
SYC,2002,0.0
SYC,2003,0.0
SYC,2004,0.0
SYC,2005,0.0
SYC,2006,0.0
SYC,2007,0.0
SYC,2008,0.0
SYC,2009,0.0
SYC,2010,0.0
SYC,2011,0.0
SYC,2012,0.0
SYC,2013,0.0
SYC,2014,0.0
SYC,2015,0.0
SYC,2016,0.0
SYC,2017,0.0
SYC,2018,0.0
SYC,2019,0.0
SYR,2000,0.37
SYR,2001,0.37
SYR,2002,0.37
SYR,2003,0.37
SYR,2004,0.37
SYR,2005,0.37
SYR,2006,0.37
SYR,2007,0.37
SYR,2008,0.37
SYR,2009,0.37
SYR,2010,0.37
SYR,2011,0.37
SYR,2012,0.55
SYR,2013,0.55
SYR,2014,0.55
SYR,2015,0.55
SYR,2016,0.55
SYR,2017,0.55
SYR,2018,0.55
SYR,2019,0.55
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCD,2000,0.0
TCD,2001,0.0
TCD,2002,0.0
TCD,2003,0.0
TCD,2004,0.0
TCD,2005,0.0
TCD,2006,0.0
TCD,2007,0.0
TCD,2008,0.0
TCD,2009,0.0
TCD,2010,0.0
TCD,2011,0.0
TCD,2012,0.0
TCD,2013,0.0
TCD,2014,0.0
TCD,2015,0.0
TCD,2016,0.0
TCD,2017,0.0
TCD,2018,0.0
TCD,2019,0.0
TGO,2000,0.0
TGO,2001,0.0
TGO,2002,0.0
TGO,2003,0.0
TGO,2004,0.0
TGO,2005,0.0
TGO,2006,0.0
TGO,2007,0.0
TGO,2008,0.0
TGO,2009,0.0
TGO,2010,0.0
TGO,2011,0.0
TGO,2012,0.0
TGO,2013,0.0
TGO,2014,0.0
TGO,2015,0.0
TGO,2016,0.0
TGO,2017,0.0
TGO,2018,0.0
TGO,2019,0.0
THA,2000,1.168
THA,2001,1.168
THA,2002,1.168
THA,2003,1.168
THA,2004,1.168
THA,2005,1.168
THA,2006,1.168
THA,2007,1.168
THA,2008,1.168
THA,2009,1.168
THA,2010,1.168
THA,2011,1.168
THA,2012,1.168
THA,2013,1.168
THA,2014,1.168
THA,2015,1.168
THA,2016,1.168
THA,2017,1.168
THA,2018,1.168
THA,2019,1.168
TJK,2000,0.1522
TJK,2001,0.1522
TJK,2002,0.1522
TJK,2003,0.1522
TJK,2004,0.1522
TJK,2005,0.1522
TJK,2006,0.1522
TJK,2007,0.1522
TJK,2008,0.1522
TJK,2009,0.1522
TJK,2010,0.1522
TJK,2011,0.1522
TJK,2012,0.1522
TJK,2013,0.1522
TJK,2014,0.1522
TJK,2015,0.1522
TJK,2016,0.1522
TJK,2017,0.1522
TJK,2018,0.1522
TJK,2019,0.1522
TKL,2000,0.0
TKL,2001,0.0
TKL,2002,0.0
TKL,2003,0.0
TKL,2004,0.0
TKL,2005,0.0
TKL,2006,0.0
TKL,2007,0.0
TKL,2008,0.0
TKL,2009,0.0
TKL,2010,0.0
TKL,2011,0.0
TKL,2012,0.0
TKL,2013,0.0
TKL,2014,0.0
TKL,2015,0.0
TKL,2016,0.0
TKL,2017,0.0
TKL,2018,0.0
TKL,2019,0.0
TKM,2000,0.336
TKM,2001,0.336
TKM,2002,0.336
TKM,2003,0.336
TKM,2004,0.336
TKM,2005,0.336
TKM,2006,0.336
TKM,2007,0.336
TKM,2008,0.336
TKM,2009,0.336
TKM,2010,0.336
TKM,2011,0.336
TKM,2012,0.336
TKM,2013,0.336
TKM,2014,0.336
TKM,2015,0.336
TKM,2016,0.336
TKM,2017,0.336
TKM,2018,0.336
TKM,2019,0.336
TLS,2000,0.0
TLS,2001,0.0
TLS,2002,0.0
TLS,2003,0.0
TLS,2004,0.0
TLS,2005,0.0
TLS,2006,0.0
TLS,2007,0.0
TLS,2008,0.0
TLS,2009,0.0
TLS,2010,0.0
