ISO,Year,IWU
MLI,2000,0.004
MLI,2001,0.004
MLI,2002,0.004
MLI,2003,0.004
MLI,2004,0.004
MLI,2005,0.004
MLI,2006,0.004
MLI,2007,0.004
MLI,2008,0.004
MLI,2009,0.004
MLI,2010,0.004
MLI,2011,0.004
MLI,2012,0.004
MLI,2013,0.004
MLI,2014,0.004
MLI,2015,0.004
MLI,2016,0.004
MLI,2017,0.004
MLI,2018,0.004
MLI,2019,0.004
MLT,2000,0.0005
MLT,2001,0.0005
MLT,2002,0.0005
MLT,2003,0.0005
MLT,2004,0.0005
MLT,2005,0.0005
MLT,2006,0.0005
MLT,2007,0.001
MLT,2008,0.001
MLT,2009,0.001
MLT,2010,0.001
MLT,2011,0.001
MLT,2012,0.001
MLT,2013,0.001
MLT,2014,0.001
MLT,2015,0.001
MLT,2016,0.001
MLT,2017,0.001
MLT,2018,0.001
MLT,2019,0.001
MMR,2000,0.3323
MMR,2001,0.3323
MMR,2002,0.3323
MMR,2003,0.3323
MMR,2004,0.3323
MMR,2005,0.4984
MMR,2006,0.4984
MMR,2007,0.4984
MMR,2008,0.4984
MMR,2009,0.4984
MMR,2010,0.4984
MMR,2011,0.4984
MMR,2012,0.4984
MMR,2013,0.4984
MMR,2014,0.4984
MMR,2015,0.4984
MMR,2016,0.4984
MMR,2017,0.4984
MMR,2018,0.4984
MMR,2019,0.4984
MNE,2000,0.0673
MNE,2001,0.0673
MNE,2002,0.0673
MNE,2003,0.0673
MNE,2004,0.0673
MNE,2005,0.0673
MNE,2006,0.0673
MNE,2007,0.0673
MNE,2008,0.0628
MNE,2009,0.0628
MNE,2010,0.0628
MNE,2011,0.0628
MNE,2012,0.0628
MNE,2013,0.0628
MNE,2014,0.0628
MNE,2015,0.0628
MNE,2016,0.0628
MNE,2017,0.0628
MNE,2018,0.0628
MNE,2019,0.0628
MNG,2000,0.218
MNG,2001,0.218
MNG,2002,0.218
MNG,2003,0.218
MNG,2004,0.218
MNG,2005,0.218
MNG,2006,0.218
MNG,2007,0.218
MNG,2008,0.218
MNG,2009,0.238
MNG,2010,0.238
MNG,2011,0.238
MNG,2012,0.238
MNG,2013,0.238
MNG,2014,0.238
MNG,2015,0.238
MNG,2016,0.1662
MNG,2017,0.1662
MNG,2018,0.1662
MNG,2019,0.1662
MNP,2000,0.0
MNP,2001,0.0
MNP,2002,0.0
MNP,2003,0.0
MNP,2004,0.0
MNP,2005,0.0
MNP,2006,0.0
MNP,2007,0.0
MNP,2008,0.0
MNP,2009,0.0
MNP,2010,0.0
MNP,2011,0.0
MNP,2012,0.0
MNP,2013,0.0
MNP,2014,0.0
MNP,2015,0.0
MNP,2016,0.0
MNP,2017,0.0
MNP,2018,0.0
MNP,2019,0.0
MOZ,2000,0.0243
MOZ,2001,0.0243
MOZ,2002,0.0243
MOZ,2003,0.0243
MOZ,2004,0.0243
MOZ,2005,0.0362
MOZ,2006,0.0362
MOZ,2007,0.0362
MOZ,2008,0.0362
MOZ,2009,0.0362
MOZ,2010,0.0362
MOZ,2011,0.0362
MOZ,2012,0.0362
MOZ,2013,0.0362
MOZ,2014,0.0362
MOZ,2015,0.025
MOZ,2016,0.025
MOZ,2017,0.025
MOZ,2018,0.025
MOZ,2019,0.025
MRT,2000,0.0253
MRT,2001,0.0253
MRT,2002,0.0253
MRT,2003,0.0253
MRT,2004,0.0253
MRT,2005,0.0318
MRT,2006,0.0318
MRT,2007,0.0318
MRT,2008,0.0318
MRT,2009,0.0318
MRT,2010,0.0318
MRT,2011,0.0318
MRT,2012,0.0318
MRT,2013,0.0318
MRT,2014,0.0318
MRT,2015,0.0318
MRT,2016,0.0318
MRT,2017,0.0318
MRT,2018,0.0318
MRT,2019,0.0318
MUS,2000,0.006
MUS,2001,0.006
MUS,2002,0.006
MUS,2003,0.006
MUS,2004,0.006
MUS,2005,0.006
MUS,2006,0.006
MUS,2007,0.006
MUS,2008,0.006
MUS,2009,0.006
MUS,2010,0.006
MUS,2011,0.006
MUS,2012,0.011
MUS,2013,0.011
MUS,2014,0.011
MUS,2015,0.011
MUS,2016,0.011
MUS,2017,0.012
MUS,2018,0.012
MUS,2019,0.012
MWI,2000,0.0399
MWI,2001,0.0399
MWI,2002,0.0399
MWI,2003,0.0399
MWI,2004,0.0399
MWI,2005,0.0477
MWI,2006,0.0477
MWI,2007,0.0477
MWI,2008,0.0477
MWI,2009,0.0477
MWI,2010,0.0477
MWI,2011,0.0477
MWI,2012,0.0477
MWI,2013,0.0477
MWI,2014,0.0477
MWI,2015,0.0477
MWI,2016,0.0477
MWI,2017,0.0477
MWI,2018,0.0477
MWI,2019,0.0477
MYS,2000,0.0
MYS,2001,0.0
MYS,2002,0.0
MYS,2003,0.0
MYS,2004,0.0
MYS,2005,0.0
MYS,2006,0.0
MYS,2007,0.0
MYS,2008,0.0
MYS,2009,0.0
MYS,2010,0.0
MYS,2011,0.0
MYS,2012,0.0
MYS,2013,0.0
MYS,2014,0.0
MYS,2015,0.0
MYS,2016,0.0
MYS,2017,0.0
MYS,2018,0.0
MYS,2019,0.0
NAM,2000,0.014
NAM,2001,0.014
NAM,2002,0.014
NAM,2003,0.014
NAM,2004,0.014
NAM,2005,0.014
NAM,2006,0.014
NAM,2007,0.014
NAM,2008,0.014
NAM,2009,0.014
NAM,2010,0.014
NAM,2011,0.014
NAM,2012,0.014
NAM,2013,0.014
NAM,2014,0.014
NAM,2015,0.014
NAM,2016,0.014
NAM,2017,0.014
NAM,2018,0.014
NAM,2019,0.014
NCL,2000,0.0
NCL,2001,0.0
NCL,2002,0.0
NCL,2003,0.0
NCL,2004,0.0
NCL,2005,0.0
NCL,2006,0.0
NCL,2007,0.0
NCL,2008,0.0
NCL,2009,0.0
NCL,2010,0.0
NCL,2011,0.0
NCL,2012,0.0
NCL,2013,0.0
NCL,2014,0.0
NCL,2015,0.0
NCL,2016,0.0
NCL,2017,0.0
NCL,2018,0.0
NCL,2019,0.0
NER,2000,0.0284
NER,2001,0.0284
NER,2002,0.0284
NER,2003,0.0284
NER,2004,0.0284
NER,2005,0.0327
NER,2006,0.0327
NER,2007,0.0327
NER,2008,0.0327
NER,2009,0.0327
NER,2010,0.0327
NER,2011,0.0327
NER,2012,0.0137
NER,2013,0.0137
NER,2014,0.0137
NER,2015,0.0137
NER,2016,0.0137
NER,2017,0.036
NER,2018,0.036
NER,2019,0.036
NGA,2000,1.554
NGA,2001,1.554
NGA,2002,1.554
NGA,2003,1.554
NGA,2004,1.554
NGA,2005,1.965
NGA,2006,1.965
NGA,2007,1.965
NGA,2008,1.965
NGA,2009,1.965
NGA,2010,1.965
NGA,2011,1.965
NGA,2012,1.965
NGA,2013,1.965
NGA,2014,1.965
NGA,2015,1.965
NGA,2016,1.965
NGA,2017,1.965
NGA,2018,1.965
NGA,2019,1.965
NIC,2000,0.0736
NIC,2001,0.0736
NIC,2002,0.0736
NIC,2003,0.0736
NIC,2004,0.0736
NIC,2005,0.0736
NIC,2006,0.0736
NIC,2007,0.0736
NIC,2008,0.0736
NIC,2009,0.0736
NIC,2010,0.0736
NIC,2011,0.0736
NIC,2012,0.0736
NIC,2013,0.0736
NIC,2014,0.0736
NIC,2015,0.0736
NIC,2016,0.0736
NIC,2017,0.0736
NIC,2018,0.0736
NIC,2019,0.0736
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,7.558
NLD,2001,7.558
NLD,2002,7.558
NLD,2003,7.558
NLD,2004,7.558
NLD,2005,7.558
NLD,2006,7.558
NLD,2007,9.629
NLD,2008,9.629
NLD,2009,9.629
NLD,2010,9.629
NLD,2011,9.629
NLD,2012,9.446
NLD,2013,9.446
NLD,2014,9.446
NLD,2015,9.446
NLD,2016,14.74
NLD,2017,14.74
NLD,2018,14.74
NLD,2019,14.74
NOR,2000,1.233
NOR,2001,1.233
NOR,2002,1.233
NOR,2003,1.233
NOR,2004,1.233
NOR,2005,1.233
NOR,2006,1.233
NOR,2007,1.233
NOR,2008,1.233
NOR,2009,1.071
NOR,2010,1.071
NOR,2011,1.071
NOR,2012,1.071
NOR,2013,1.071
NOR,2014,1.071
NOR,2015,1.071
NOR,2016,1.071
NOR,2017,1.071
NOR,2018,1.071
NOR,2019,1.071
NPL,2000,0.0404
NPL,2001,0.0404
NPL,2002,0.0404
NPL,2003,0.0404
NPL,2004,0.0404
NPL,2005,0.0295
NPL,2006,0.0295
NPL,2007,0.0295
NPL,2008,0.0295
NPL,2009,0.0295
NPL,2010,0.0295
NPL,2011,0.0295
NPL,2012,0.0295
NPL,2013,0.0295
NPL,2014,0.0295
NPL,2015,0.0295
NPL,2016,0.0295
NPL,2017,0.0295
NPL,2018,0.0295
NPL,2019,0.0295
NRU,2000,0.0
NRU,2001,0.0
NRU,2002,0.0
NRU,2003,0.0
NRU,2004,0.0
NRU,2005,0.0
NRU,2006,0.0
NRU,2007,0.0
NRU,2008,0.0
NRU,2009,0.0
NRU,2010,0.0
NRU,2011,0.0
NRU,2012,0.0
NRU,2013,0.0
NRU,2014,0.0
NRU,2015,0.0
NRU,2016,0.0
NRU,2017,0.0
NRU,2018,0.0
NRU,2019,0.0
NZL,2000,0.2
NZL,2001,0.2
NZL,2002,0.2
NZL,2003,0.2
NZL,2004,0.2
NZL,2005,0.2
NZL,2006,0.939
NZL,2007,0.939
NZL,2008,0.939
NZL,2009,0.939
NZL,2010,1.184
NZL,2011,1.184
NZL,2012,1.184
NZL,2013,1.184
NZL,2014,1.184
NZL,2015,1.184
NZL,2016,1.184
NZL,2017,1.184
NZL,2018,1.184
NZL,2019,1.184
OMN,2000,0.03
OMN,2001,0.03
OMN,2002,0.03
OMN,2003,0.019
OMN,2004,0.019
OMN,2005,0.019
OMN,2006,0.019
OMN,2007,0.019
OMN,2008,0.019
OMN,2009,0.019
OMN,2010,0.019
OMN,2011,0.019
OMN,2012,0.019
OMN,2013,0.135
OMN,2014,0.135
OMN,2015,0.135
OMN,2016,0.135
OMN,2017,0.135
OMN,2018,0.135
OMN,2019,0.135
PAK,2000,3.47
PAK,2001,3.47
PAK,2002,3.47
PAK,2003,3.47
PAK,2004,3.47
PAK,2005,3.47
PAK,2006,3.47
PAK,2007,3.47
PAK,2008,1.4
PAK,2009,1.4
PAK,2010,1.4
PAK,2011,1.4
PAK,2012,1.4
PAK,2013,1.4
PAK,2014,1.4
PAK,2015,1.4
PAK,2016,1.4
PAK,2017,1.4
PAK,2018,1.4
PAK,2019,1.4
PAN,2000,0.015
PAN,2001,0.015
PAN,2002,0.015
PAN,2003,0.015
PAN,2004,0.015
PAN,2005,0.0191
PAN,2006,0.0191
PAN,2007,0.0191
PAN,2008,0.0191
PAN,2009,0.0191
PAN,2010,0.01
PAN,2011,0.01
PAN,2012,0.01
PAN,2013,0.01
PAN,2014,0.01
PAN,2015,0.01
PAN,2016,0.0062
PAN,2017,0.0062
PAN,2018,0.0062
PAN,2019,0.0062
PER,2000,0.289
PER,2001,0.289
PER,2002,0.289
PER,2003,0.289
PER,2004,0.289
PER,2005,0.289
PER,2006,0.289
PER,2007,0.289
PER,2008,0.289
PER,2009,0.289
PER,2010,0.289
PER,2011,0.289
PER,2012,0.289
PER,2013,0.289
PER,2014,0.289
PER,2015,0.289
PER,2016,0.2066
PER,2017,0.2066
PER,2018,0.2066
PER,2019,0.2066
PHL,2000,2.907
PHL,2001,2.907
PHL,2002,2.907
PHL,2003,2.907
PHL,2004,2.907
PHL,2005,2.907
PHL,2006,2.907
PHL,2007,7.348
PHL,2008,7.348
PHL,2009,7.348
PHL,2010,7.348
PHL,2011,7.348
PHL,2012,9.037
PHL,2013,9.037
PHL,2014,9.037
PHL,2015,9.037
PHL,2016,9.037
PHL,2017,15.85
PHL,2018,15.85
PHL,2019,15.85
PLW,2000,0.0
PLW,2001,0.0
PLW,2002,0.0
PLW,2003,0.0
PLW,2004,0.0
PLW,2005,0.0
PLW,2006,0.0
PLW,2007,0.0
PLW,2008,0.0
PLW,2009,0.0
PLW,2010,0.0
PLW,2011,0.0
PLW,2012,0.0
PLW,2013,0.0
PLW,2014,0.0
PLW,2015,0.0
PLW,2016,0.0
PLW,2017,0.0
PLW,2018,0.0
PLW,2019,0.0
PNG,2000,0.1159
PNG,2001,0.1159
PNG,2002,0.1159
PNG,2003,0.1159
PNG,2004,0.1159
PNG,2005,0.1676
PNG,2006,0.1676
PNG,2007,0.1676
PNG,2008,0.1676
PNG,2009,0.1676
PNG,2010,0.1676
PNG,2011,0.1676
PNG,2012,0.1676
PNG,2013,0.1676
PNG,2014,0.1676
PNG,2015,0.1676
PNG,2016,0.1676
PNG,2017,0.1676
PNG,2018,0.1676
PNG,2019,0.1676
POL,2000,7.651
POL,2001,7.651
POL,2002,7.651
POL,2003,7.651
POL,2004,7.651
POL,2005,7.651
POL,2006,7.651
POL,2007,7.651
POL,2008,7.651
POL,2009,7.651
POL,2010,7.651
POL,2011,7.651
POL,2012,7.651
POL,2013,7.651
POL,2014,7.651
POL,2015,7.651
POL,2016,7.651
POL,2017,7.035
POL,2018,7.035
POL,2019,7.035
PRI,2000,3.041
PRI,2001,3.041
PRI,2002,3.041
PRI,2003,3.041
PRI,2004,3.041
PRI,2005,3.184
PRI,2006,3.184
PRI,2007,3.184
PRI,2008,3.184
PRI,2009,3.184
PRI,2010,3.15
PRI,2011,3.15
PRI,2012,3.15
PRI,2013,3.15
PRI,2014,3.15
PRI,2015,2.365
PRI,2016,2.365
PRI,2017,2.365
PRI,2018,2.365
PRI,2019,2.365
PRK,2000,1.088
PRK,2001,1.088
PRK,2002,1.088
PRK,2003,1.088
PRK,2004,1.088
PRK,2005,1.145
PRK,2006,1.145
PRK,2007,1.145
PRK,2008,1.145
PRK,2009,1.145
PRK,2010,1.145
PRK,2011,1.145
PRK,2012,1.145
PRK,2013,1.145
PRK,2014,1.145
PRK,2015,1.145
PRK,2016,1.145
PRK,2017,1.145
PRK,2018,1.145
PRK,2019,1.145
PRT,2000,0.0
PRT,2001,0.0
PRT,2002,0.0
PRT,2003,0.0
PRT,2004,0.0
PRT,2005,0.0
PRT,2006,0.0
PRT,2007,0.0
PRT,2008,0.0
PRT,2009,0.0
PRT,2010,0.0
PRT,2011,0.0
PRT,2012,0.0
PRT,2013,0.0
PRT,2014,0.0
PRT,2015,0.0
PRT,2016,0.0
PRT,2017,0.0
PRT,2018,0.0
PRT,2019,0.0
PRY,2000,0.04
PRY,2001,0.04
PRY,2002,0.04
PRY,2003,0.04
PRY,2004,0.04
PRY,2005,0.04
PRY,2006,0.04
PRY,2007,0.04
PRY,2008,0.154
PRY,2009,0.154
PRY,2010,0.154
PRY,2011,0.154
PRY,2012,0.154
PRY,2013,0.154
PRY,2014,0.154
PRY,2015,0.154
PRY,2016,0.154
PRY,2017,0.154
PRY,2018,0.154
PRY,2019,0.154
PSE,2000,0.0146
PSE,2001,0.0146
PSE,2002,0.0146
PSE,2003,0.0146
PSE,2004,0.0146
PSE,2005,0.029
PSE,2006,0.029
PSE,2007,0.029
PSE,2008,0.029
PSE,2009,0.029
PSE,2010,0.029
PSE,2011,0.029
PSE,2012,0.029
PSE,2013,0.029
PSE,2014,0.029
PSE,2015,0.029
PSE,2016,0.029
PSE,2017,0.032
PSE,2018,0.032
PSE,2019,0.032
PYF,2000,0.0
PYF,2001,0.0
PYF,2002,0.0
PYF,2003,0.0
PYF,2004,0.0
PYF,2005,0.0
PYF,2006,0.0
PYF,2007,0.0
PYF,2008,0.0
PYF,2009,0.0
PYF,2010,0.0
PYF,2011,0.0
PYF,2012,0.0
PYF,2013,0.0
PYF,2014,0.0
PYF,2015,0.0
PYF,2016,0.0
PYF,2017,0.0
PYF,2018,0.0
PYF,2019,0.0
QAT,2000,0.0139
QAT,2001,0.0139
QAT,2002,0.0139
QAT,2003,0.0139
QAT,2004,0.0139
QAT,2005,0.008
QAT,2006,0.008
QAT,2007,0.008
QAT,2008,0.008
QAT,2009,0.008
QAT,2010,0.008
QAT,2011,0.008
QAT,2012,0.008
QAT,2013,0.008
QAT,2014,0.008
QAT,2015,0.008
QAT,2016,0.1437
QAT,2017,0.1437
QAT,2018,0.1437
QAT,2019,0.1437
ROU,2000,6.17
ROU,2001,6.17
ROU,2002,6.17
ROU,2003,6.17
ROU,2004,6.17
ROU,2005,6.17
ROU,2006,3.75
ROU,2007,3.75
ROU,2008,3.75
ROU,2009,3.75
ROU,2010,3.75
ROU,2011,3.75
ROU,2012,4.336
ROU,2013,4.336
ROU,2014,4.336
ROU,2015,4.336
ROU,2016,4.336
ROU,2017,4.234
ROU,2018,4.234
ROU,2019,4.234
RWA,2000,0.012
RWA,2001,0.012
RWA,2002,0.012
RWA,2003,0.012
RWA,2004,0.012
RWA,2005,0.0205
RWA,2006,0.0205
RWA,2007,0.0205
RWA,2008,0.0205
RWA,2009,0.0205
RWA,2010,0.0205
RWA,2011,0.0205
RWA,2012,0.0205
RWA,2013,0.0205
RWA,2014,0.0205
RWA,2015,0.0205
RWA,2016,0.0205
RWA,2017,0.0205
RWA,2018,0.0205
RWA,2019,0.0205
SAU,2000,0.2897
SAU,2001,0.2897
SAU,2002,0.2897
SAU,2003,0.2897
SAU,2004,0.2897
SAU,2005,0.2897
SAU,2006,0.71
SAU,2007,0.71
SAU,2008,0.71
SAU,2009,0.71
SAU,2010,0.71
SAU,2011,0.71
SAU,2012,0.843
SAU,2013,0.843
SAU,2014,0.843
SAU,2015,0.843
SAU,2016,0.843
SAU,2017,1.0
SAU,2018,1.0
SAU,2019,1.0
SDN,2000,0.075
SDN,2001,0.075
SDN,2002,0.075
SDN,2003,0.075
SDN,2004,0.075
SDN,2005,0.075
SDN,2006,0.075
SDN,2007,0.075
SDN,2008,0.075
SDN,2009,0.075
SDN,2010,0.075
SDN,2011,0.075
SDN,2012,0.075
SDN,2013,0.075
SDN,2014,0.075
SDN,2015,0.075
SDN,2016,0.075
SDN,2017,0.075
SDN,2018,0.075
SDN,2019,0.075
SEN,2000,0.058
SEN,2001,0.058
SEN,2002,0.058
SEN,2003,0.058
SEN,2004,0.058
SEN,2005,0.058
SEN,2006,0.058
SEN,2007,0.058
SEN,2008,0.058
SEN,2009,0.058
SEN,2010,0.058
SEN,2011,0.058
SEN,2012,0.058
SEN,2013,0.058
SEN,2014,0.058
SEN,2015,0.058
SEN,2016,0.058
SEN,2017,0.058
SEN,2018,0.058
SEN,2019,0.058
SGP,2000,0.994
SGP,2001,0.994
SGP,2002,0.994
SGP,2003,0.994
SGP,2004,0.994
SGP,2005,1.221
SGP,2006,1.221
SGP,2007,1.221
SGP,2008,1.221
SGP,2009,1.221
SGP,2010,1.221
SGP,2011,1.221
SGP,2012,1.221
SGP,2013,1.221
SGP,2014,1.221
SGP,2015,1.221
SGP,2016,1.221
SGP,2017,1.221
SGP,2018,1.221
SGP,2019,1.221
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLE,2000,0.0477
SLE,2001,0.0477
SLE,2002,0.0477
SLE,2003,0.0477
SLE,2004,0.0477
SLE,2005,0.0555
SLE,2006,0.0555
SLE,2007,0.0555
SLE,2008,0.0555
SLE,2009,0.0555
SLE,2010,0.0555
SLE,2011,0.0555
SLE,2012,0.0555
SLE,2013,0.0555
SLE,2014,0.0555
SLE,2015,0.0555
SLE,2016,0.0555
SLE,2017,0.0555
SLE,2018,0.0555
SLE,2019,0.0555
SLV,2000,0.2369
SLV,2001,0.2369
SLV,2002,0.2369
SLV,2003,0.2369
SLV,2004,0.2369
SLV,2005,0.213
SLV,2006,0.213
SLV,2007,0.213
SLV,2008,0.213
SLV,2009,0.213
SLV,2010,0.213
SLV,2011,0.213
SLV,2012,0.213
SLV,2013,0.213
SLV,2014,0.213
SLV,2015,0.213
SLV,2016,0.213
SLV,2017,0.213
SLV,2018,0.213
SLV,2019,0.213
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SOM,2000,0.0
SOM,2001,0.0
SOM,2002,0.0
SOM,2003,0.002
SOM,2004,0.002
SOM,2005,0.002
SOM,2006,0.002
SOM,2007,0.002
SOM,2008,0.002
SOM,2009,0.002
SOM,2010,0.002
SOM,2011,0.002
SOM,2012,0.002
SOM,2013,0.002
SOM,2014,0.002
SOM,2015,0.002
SOM,2016,0.002
SOM,2017,0.002
SOM,2018,0.002
SOM,2019,0.002
SRB,2000,3.097
SRB,2001,3.097
SRB,2002,3.097
SRB,2003,3.097
SRB,2004,3.097
SRB,2005,3.097
SRB,2006,3.097
SRB,2007,3.097
SRB,2008,3.097
SRB,2009,3.097
SRB,2010,3.097
SRB,2011,3.097
SRB,2012,3.097
SRB,2013,3.097
SRB,2014,3.097
SRB,2015,3.097
SRB,2016,3.097
SRB,2017,4.057
SRB,2018,4.057
SRB,2019,4.057
SSD,2000,0.225
SSD,2001,0.225
SSD,2002,0.225
SSD,2003,0.225
SSD,2004,0.225
SSD,2005,0.225
SSD,2006,0.225
SSD,2007,0.225
SSD,2008,0.225
SSD,2009,0.225
SSD,2010,0.225
SSD,2011,0.225
SSD,2012,0.225
SSD,2013,0.225
SSD,2014,0.225
SSD,2015,0.225
SSD,2016,0.225
SSD,2017,0.225
SSD,2018,0.225
SSD,2019,0.225
STP,2000,0.0006
STP,2001,0.0006
STP,2002,0.0006
STP,2003,0.0006
STP,2004,0.0006
STP,2005,0.0006
STP,2006,0.0006
STP,2007,0.0006
STP,2008,0.0006
STP,2009,0.0006
STP,2010,0.0006
STP,2011,0.0006
STP,2012,0.0006
STP,2013,0.0006
STP,2014,0.0006
STP,2015,0.0006
STP,2016,0.0006
STP,2017,0.0006
STP,2018,0.0006
STP,2019,0.0006
SUR,2000,0.02
SUR,2001,0.02
SUR,2002,0.02
SUR,2003,0.02
SUR,2004,0.02
SUR,2005,0.02
SUR,2006,0.1355
SUR,2007,0.1355
SUR,2008,0.1355
SUR,2009,0.1355
SUR,2010,0.1355
SUR,2011,0.1355
SUR,2012,0.1355
SUR,2013,0.1355
SUR,2014,0.1355
SUR,2015,0.1355
SUR,2016,0.1355
SUR,2017,0.1355
SUR,2018,0.1355
SUR,2019,0.1355
SVK,2000,0.6225
SVK,2001,0.6225
SVK,2002,0.6225
SVK,2003,0.6225
SVK,2004,0.6225
SVK,2005,0.6225
SVK,2006,0.6225
SVK,2007,0.307
SVK,2008,0.307
SVK,2009,0.307
SVK,2010,0.307
SVK,2011,0.307
SVK,2012,0.3288
SVK,2013,0.3288
SVK,2014,0.3288
SVK,2015,0.3288
SVK,2016,0.3288
SVK,2017,0.2312
SVK,2018,0.2312
SVK,2019,0.2312
SVN,2000,0.7055
SVN,2001,0.7055
SVN,2002,0.7055
SVN,2003,0.7055
SVN,2004,0.7055
SVN,2005,0.7055
SVN,2006,0.7055
SVN,2007,0.7629
SVN,2008,0.7629
SVN,2009,0.7629
SVN,2010,0.7629
SVN,2011,0.7629
SVN,2012,0.7641
SVN,2013,0.7641
SVN,2014,0.7641
SVN,2015,0.7641
SVN,2016,0.7641
SVN,2017,0.758
SVN,2018,0.758
SVN,2019,0.758
SWE,2000,1.503
SWE,2001,1.503
SWE,2002,1.503
SWE,2003,1.503
SWE,2004,1.503
SWE,2005,1.503
SWE,2006,1.503
SWE,2007,1.523
SWE,2008,1.523
SWE,2009,1.523
SWE,2010,1.572
SWE,2011,1.572
SWE,2012,1.572
SWE,2013,1.572
SWE,2014,1.572
SWE,2015,1.345
SWE,2016,1.345
SWE,2017,1.345
SWE,2018,1.345
SWE,2019,1.345
SWZ,2000,0.012
SWZ,2001,0.012
SWZ,2002,0.012
SWZ,2003,0.012
SWZ,2004,0.012
SWZ,2005,0.0207
SWZ,2006,0.0207
SWZ,2007,0.0207
SWZ,2008,0.0207
SWZ,2009,0.0207
SWZ,2010,0.0207
SWZ,2011,0.0207
SWZ,2012,0.0207
SWZ,2013,0.0207
SWZ,2014,0.0207
SWZ,2015,0.0207
SWZ,2016,0.0207
SWZ,2017,0.0207
SWZ,2018,0.0207
SWZ,2019,0.0207
SYC,2000,0.0012
SYC,2001,0.0012
SYC,2002,0.0012
SYC,2003,0.0012
SYC,2004,0.0012
SYC,2005,0.0038
SYC,2006,0.0038
SYC,2007,0.0038
SYC,2008,0.0038
SYC,2009,0.0038
SYC,2010,0.0038
SYC,2011,0.0038
SYC,2012,0.0038
SYC,2013,0.0038
SYC,2014,0.0038
SYC,2015,0.0038
SYC,2016,0.0038
SYC,2017,0.0038
SYC,2018,0.0038
SYC,2019,0.0038
SYR,2000,0.569
SYR,2001,0.569
SYR,2002,0.569
SYR,2003,0.569
SYR,2004,0.569
SYR,2005,0.6154
SYR,2006,0.6154
SYR,2007,0.6154
SYR,2008,0.6154
SYR,2009,0.6154
SYR,2010,0.6154
SYR,2011,0.6154
SYR,2012,0.6154
SYR,2013,0.6154
SYR,2014,0.6154
SYR,2015,0.6154
SYR,2016,0.6154
SYR,2017,0.6154
SYR,2018,0.6154
SYR,2019,0.6154
TCA,2000,0.0
TCA,2001,0.0
TCA,2002,0.0
TCA,2003,0.0
TCA,2004,0.0
TCA,2005,0.0
TCA,2006,0.0
TCA,2007,0.0
TCA,2008,0.0
TCA,2009,0.0
TCA,2010,0.0
TCA,2011,0.0
TCA,2012,0.0
TCA,2013,0.0
TCA,2014,0.0
TCA,2015,0.0
TCA,2016,0.0
TCA,2017,0.0
TCA,2018,0.0
TCA,2019,0.0
TCD,2000,0.0885
TCD,2001,0.0885
TCD,2002,0.0885
TCD,2003,0.0885
TCD,2004,0.0885
TCD,2005,0.1037
TCD,2006,0.1037
TCD,2007,0.1037
TCD,2008,0.1037
TCD,2009,0.1037
TCD,2010,0.1037
TCD,2011,0.1037
TCD,2012,0.1037
TCD,2013,0.1037
TCD,2014,0.1037
TCD,2015,0.1037
TCD,2016,0.1037
TCD,2017,0.1037
TCD,2018,0.1037
TCD,2019,0.1037
TGO,2000,0.004
TGO,2001,0.004
TGO,2002,0.004
TGO,2003,0.004
TGO,2004,0.004
TGO,2005,0.0063
TGO,2006,0.0063
TGO,2007,0.0063
TGO,2008,0.0063
TGO,2009,0.0063
TGO,2010,0.0063
TGO,2011,0.0063
TGO,2012,0.0063
TGO,2013,0.0063
TGO,2014,0.0063
TGO,2015,0.0063
TGO,2016,0.0063
TGO,2017,0.0063
TGO,2018,0.0063
TGO,2019,0.0063
THA,2000,2.777
THA,2001,2.777
THA,2002,2.777
THA,2003,2.777
THA,2004,2.777
THA,2005,2.777
THA,2006,2.777
THA,2007,2.777
THA,2008,2.777
THA,2009,2.777
THA,2010,2.777
THA,2011,2.777
THA,2012,2.777
THA,2013,2.777
THA,2014,2.777
THA,2015,2.777
THA,2016,2.777
THA,2017,2.777
THA,2018,2.777
THA,2019,2.777
